Tim Quartz Clear,,
Tim Quartz Clear 1,"Date : 21/07/2021, 16:20:17",
Wavelength (nm),ABS,%T
743.00,0.37,42.6
744.00,0.37,42.7
745.00,0.367,42.9
746.00,0.366,43.1
747.00,0.363,43.3
748.00,0.361,43.6
749.00,0.36,43.6
750.00,0.357,43.9
751.00,0.356,44
752.00,0.356,44.1
753.00,0.356,44.1
754.00,0.354,44.3
755.00,0.353,44.3
756.00,0.352,44.5
757.00,0.351,44.6
758.00,0.35,44.7
759.00,0.349,44.8
760.00,0.348,44.9
761.00,0.343,45.4
762.00,0.343,45.4
763.00,0.339,45.8
764.00,0.333,46.5
765.00,0.329,46.9
766.00,0.329,46.9
767.00,0.332,46.6
768.00,0.336,46.1
769.00,0.336,46.2
770.00,0.336,46.1
771.00,0.336,46.1
772.00,0.332,46.5
773.00,0.329,46.9
774.00,0.329,46.9
775.00,0.329,46.9
776.00,0.328,47
777.00,0.327,47.1
778.00,0.327,47.1
779.00,0.32,47.8
780.00,0.321,47.8
781.00,0.321,47.8
782.00,0.32,47.8
783.00,0.317,48.2
784.00,0.313,48.7
785.00,0.312,48.7
786.00,0.312,48.7
787.00,0.313,48.7
788.00,0.314,48.5
789.00,0.316,48.3
790.00,0.319,48
791.00,0.322,47.6
792.00,0.324,47.4
793.00,0.325,47.3
794.00,0.324,47.4
795.00,0.322,47.6
796.00,0.316,48.3
797.00,0.31,49
798.00,0.305,49.6
799.00,0.301,50.1
800.00,0.297,50.5
801.00,0.294,50.8
802.00,0.29,51.2
803.00,0.288,51.5
804.00,0.285,51.9
805.00,0.284,52
806.00,0.282,52.2
807.00,0.281,52.4
808.00,0.279,52.6
809.00,0.278,52.7
810.00,0.278,52.8
811.00,0.277,52.8
812.00,0.277,52.8
813.00,0.277,52.9
814.00,0.277,52.9
815.00,0.275,53.1
816.00,0.275,53.1
817.00,0.275,53
818.00,0.274,53.2
819.00,0.269,53.9
820.00,0.268,54
821.00,0.264,54.5
822.00,0.253,55.8
823.00,0.239,57.7
824.00,0.236,58
825.00,0.239,57.7
826.00,0.262,54.8
827.00,0.281,52.4
828.00,0.282,52.2
829.00,0.269,53.9
830.00,0.266,54.2
831.00,0.277,52.8
832.00,0.287,51.6
833.00,0.281,52.3
834.00,0.268,54
835.00,0.252,55.9
836.00,0.249,56.4
837.00,0.257,55.3
838.00,0.272,53.5
839.00,0.279,52.6
840.00,0.278,52.7
841.00,0.27,53.7
842.00,0.264,54.5
843.00,0.262,54.7
844.00,0.263,54.6
845.00,0.264,54.5
846.00,0.265,54.4
847.00,0.263,54.5
848.00,0.262,54.6
849.00,0.26,55
850.00,0.259,55.1
851.00,0.257,55.3
852.00,0.256,55.5
853.00,0.256,55.5
854.00,0.254,55.8
855.00,0.254,55.8
856.00,0.253,55.9
857.00,0.252,56
858.00,0.252,56
859.00,0.252,56
860.00,0.251,56.1
861.00,0.248,56.5
862.00,0.248,56.5
863.00,0.246,56.7
864.00,0.244,57
865.00,0.244,57
866.00,0.244,57
867.00,0.243,57.2
868.00,0.242,57.3
869.00,0.242,57.3
870.00,0.242,57.3
871.00,0.241,57.4
872.00,0.239,57.7
873.00,0.238,57.8
874.00,0.238,57.8
875.00,0.238,57.9
876.00,0.237,58
877.00,0.236,58.1
878.00,0.235,58.2
879.00,0.231,58.7
880.00,0.226,59.4
881.00,0.219,60.4
882.00,0.204,62.6
883.00,0.195,63.8
884.00,0.196,63.7
885.00,0.218,60.6
886.00,0.245,56.9
887.00,0.268,53.9
888.00,0.269,53.8
889.00,0.261,54.8
890.00,0.255,55.6
891.00,0.248,56.5
892.00,0.244,57
893.00,0.241,57.4
894.00,0.238,57.7
895.00,0.233,58.5
896.00,0.219,60.4
897.00,0.217,60.6
898.00,0.221,60.2
899.00,0.234,58.4
900.00,0.248,56.5
901.00,0.249,56.3
902.00,0.245,56.8
903.00,0.24,57.5
904.00,0.231,58.7
905.00,0.213,61.2
906.00,0.204,62.5
907.00,0.208,62
908.00,0.228,59.1
909.00,0.248,56.5
910.00,0.254,55.8
911.00,0.248,56.5
912.00,0.239,57.7
913.00,0.233,58.5
914.00,0.228,59.2
915.00,0.222,59.9
916.00,0.212,61.3
917.00,0.204,62.5
918.00,0.198,63.4
919.00,0.205,62.3
920.00,0.231,58.7
921.00,0.25,56.2
922.00,0.254,55.7
923.00,0.247,56.7
924.00,0.24,57.5
925.00,0.238,57.8
926.00,0.237,57.9
927.00,0.236,58.1
928.00,0.233,58.5
929.00,0.233,58.5
930.00,0.23,58.8
931.00,0.228,59.2
932.00,0.224,59.7
933.00,0.223,59.8
934.00,0.223,59.8
935.00,0.222,59.9
936.00,0.22,60.2
937.00,0.218,60.6
938.00,0.211,61.5
939.00,0.208,61.9
940.00,0.208,61.9
941.00,0.208,61.9
942.00,0.214,61.1
943.00,0.219,60.4
944.00,0.22,60.2
945.00,0.22,60.2
946.00,0.219,60.4
947.00,0.217,60.6
948.00,0.217,60.6
949.00,0.218,60.6
950.00,0.235,58.2
951.00,0.252,56
952.00,0.256,55.5
953.00,0.258,55.2
954.00,0.267,54.1
955.00,0.277,52.9
956.00,0.283,52.1
957.00,0.287,51.7
958.00,0.289,51.4
959.00,0.29,51.3
960.00,0.292,51.1
961.00,0.292,51
962.00,0.293,51
963.00,0.294,50.8
964.00,0.294,50.8
965.00,0.295,50.7
966.00,0.297,50.4
967.00,0.299,50.2
968.00,0.303,49.7
969.00,0.306,49.5
970.00,0.311,48.8
971.00,0.318,48.1
972.00,0.318,48.1
973.00,0.317,48.1
974.00,0.316,48.3
975.00,0.31,49
976.00,0.31,49
977.00,0.31,49
978.00,0.307,49.3
979.00,0.3,50.1
980.00,0.278,52.7
981.00,0.258,55.2
982.00,0.237,57.9
983.00,0.25,56.3
984.00,0.281,52.3
985.00,0.306,49.4
986.00,0.319,47.9
987.00,0.322,47.7
988.00,0.322,47.7
989.00,0.32,47.9
990.00,0.31,49
991.00,0.3,50.2
992.00,0.288,51.6
993.00,0.273,53.3
994.00,0.241,57.4
995.00,0.214,61.1
996.00,0.218,60.5
997.00,0.252,56
998.00,0.285,51.9
999.00,0.298,50.4
"1,000.00",0.304,49.6
"1,001.00",0.304,49.7
"1,002.00",0.301,50
"1,003.00",0.299,50.2
"1,004.00",0.296,50.6
"1,005.00",0.291,51.2
"1,006.00",0.291,51.2
"1,007.00",0.291,51.2
"1,008.00",0.289,51.4
"1,009.00",0.289,51.4
"1,010.00",0.289,51.4
"1,011.00",0.288,51.5
"1,012.00",0.285,51.8
"1,013.00",0.279,52.6
"1,014.00",0.278,52.7
"1,015.00",0.28,52.5
"1,016.00",0.284,52.1
"1,017.00",0.288,51.5
"1,018.00",0.293,50.9
"1,019.00",0.299,50.2
"1,020.00",0.303,49.8
"1,021.00",0.306,49.4
"1,022.00",0.307,49.3
"1,023.00",0.309,49.1
"1,024.00",0.312,48.7
"1,025.00",0.315,48.4
"1,026.00",0.318,48.1
"1,027.00",0.318,48
"1,028.00",0.319,47.9
"1,029.00",0.322,47.6
"1,030.00",0.323,47.5
"1,031.00",0.325,47.4
"1,032.00",0.326,47.2
"1,033.00",0.328,47
"1,034.00",0.331,46.7
"1,035.00",0.332,46.6
"1,036.00",0.335,46.3
"1,037.00",0.341,45.6
"1,038.00",0.344,45.3
"1,039.00",0.355,44.2
"1,040.00",0.358,43.9
"1,041.00",0.363,43.4
"1,042.00",0.365,43.1
"1,043.00",0.369,42.7
"1,044.00",0.369,42.8
"1,045.00",0.37,42.6
"1,046.00",0.372,42.5
"1,047.00",0.377,42
"1,048.00",0.377,41.9
"1,049.00",0.377,41.9
"1,050.00",0.377,41.9
"1,051.00",0.378,41.9
"1,052.00",0.377,42
"1,053.00",0.378,41.9
"1,054.00",0.382,41.5
"1,055.00",0.394,40.4
"1,056.00",0.405,39.3
"1,057.00",0.416,38.4
"1,058.00",0.425,37.6
"1,059.00",0.443,36
"1,060.00",0.454,35.1
"1,061.00",0.472,33.8
"1,062.00",0.477,33.3
"1,063.00",0.478,33.3
"1,064.00",0.477,33.3
"1,065.00",0.476,33.4
"1,066.00",0.477,33.4
"1,067.00",0.477,33.4
"1,068.00",0.477,33.3
"1,069.00",0.479,33.2
"1,070.00",0.489,32.4
"1,071.00",0.49,32.4
"1,072.00",0.503,31.4
"1,073.00",0.503,31.4
"1,074.00",0.505,31.2
"1,075.00",0.505,31.2
"1,076.00",0.511,30.9
"1,077.00",0.511,30.8
"1,078.00",0.511,30.9
"1,079.00",0.512,30.8
"1,080.00",0.514,30.6
"1,081.00",0.514,30.6
"1,082.00",0.514,30.6
"1,083.00",0.52,30.2
"1,084.00",0.523,30
"1,085.00",0.523,30
"1,086.00",0.52,30.2
"1,087.00",0.524,29.9
"1,088.00",0.528,29.7
"1,089.00",0.545,28.5
"1,090.00",0.564,27.3
"1,091.00",0.573,26.8
"1,092.00",0.573,26.8
"1,093.00",0.572,26.8
"1,094.00",0.571,26.8
"1,095.00",0.571,26.8
"1,096.00",0.571,26.9
"1,097.00",0.571,26.8
"1,098.00",0.572,26.8
"1,099.00",0.589,25.8
"1,100.00",0.268,54
,,
,,
Tim Quartz Dark,,
Tim Quartz Dark 3,"Date : 21/07/2021, 15:53:36",
Wavelength (nm),ABS,%T
190.00,1.719,1.9
191.00,1.729,1.9
192.00,1.733,1.8
193.00,1.739,1.8
194.00,1.738,1.8
195.00,1.738,1.8
196.00,1.736,1.8
197.00,1.736,1.8
198.00,1.741,1.8
199.00,1.74,1.8
200.00,1.737,1.8
201.00,1.73,1.9
202.00,1.73,1.9
203.00,1.73,1.9
204.00,1.726,1.9
205.00,1.721,1.9
206.00,1.72,1.9
207.00,1.717,1.9
208.00,1.705,2
209.00,1.703,2
210.00,1.695,2
211.00,1.689,2
212.00,1.681,2.1
213.00,1.675,2.1
214.00,1.667,2.2
215.00,1.704,2
216.00,1.744,1.8
217.00,1.747,1.8
218.00,1.749,1.8
219.00,1.737,1.8
220.00,1.732,1.9
221.00,1.702,2
222.00,1.696,2
223.00,1.648,2.3
224.00,1.6,2.5
225.00,1.567,2.7
226.00,1.541,2.9
227.00,1.516,3
228.00,1.501,3.2
229.00,1.497,3.2
230.00,1.5,3.2
231.00,1.5,3.2
232.00,1.487,3.3
233.00,1.47,3.4
234.00,1.449,3.6
235.00,1.427,3.7
236.00,1.408,3.9
237.00,1.39,4.1
238.00,1.372,4.2
239.00,1.35,4.5
240.00,1.323,4.8
241.00,1.297,5
242.00,1.272,5.3
243.00,1.259,5.5
244.00,1.248,5.7
245.00,1.23,5.9
246.00,1.198,6.3
247.00,1.17,6.8
248.00,1.156,7
249.00,1.144,7.2
250.00,1.132,7.4
251.00,1.114,7.7
252.00,1.089,8.2
253.00,1.069,8.5
254.00,1.053,8.9
255.00,1.041,9.1
256.00,1.024,9.5
257.00,1.008,9.8
258.00,0.991,10.2
259.00,0.973,10.6
260.00,0.96,11
261.00,0.951,11.2
262.00,0.949,11.2
263.00,0.947,11.3
264.00,0.941,11.5
265.00,0.935,11.6
266.00,0.931,11.7
267.00,0.923,11.9
268.00,0.918,12.1
269.00,0.916,12.1
270.00,0.915,12.2
271.00,0.911,12.3
272.00,0.908,12.3
273.00,0.908,12.4
274.00,0.909,12.3
275.00,0.911,12.3
276.00,0.911,12.3
277.00,0.911,12.3
278.00,0.911,12.3
279.00,0.912,12.3
280.00,0.912,12.2
281.00,0.912,12.2
282.00,0.912,12.2
283.00,0.912,12.2
284.00,0.912,12.2
285.00,0.912,12.2
286.00,0.912,12.2
287.00,0.912,12.2
288.00,0.913,12.2
289.00,0.914,12.2
290.00,0.914,12.2
291.00,0.909,12.3
292.00,0.907,12.4
293.00,0.906,12.4
294.00,0.905,12.4
295.00,0.9,12.6
296.00,0.898,12.6
297.00,0.898,12.6
298.00,0.896,12.7
299.00,0.893,12.8
300.00,0.894,12.8
301.00,0.894,12.8
302.00,0.894,12.8
303.00,0.893,12.8
304.00,0.89,12.9
305.00,0.886,13
306.00,0.882,13.1
307.00,0.876,13.3
308.00,0.871,13.4
309.00,0.866,13.6
310.00,0.863,13.7
311.00,0.859,13.8
312.00,0.855,14
313.00,0.85,14.1
314.00,0.843,14.3
315.00,0.838,14.5
316.00,0.835,14.6
317.00,0.835,14.6
318.00,0.83,14.8
319.00,0.822,15.1
320.00,0.817,15.3
321.00,0.811,15.4
322.00,0.803,15.8
323.00,0.795,16
324.00,0.789,16.2
325.00,0.788,16.3
326.00,0.785,16.4
327.00,0.78,16.6
328.00,0.776,16.8
329.00,0.77,17
330.00,0.763,17.3
331.00,0.757,17.5
332.00,0.751,17.7
333.00,0.748,17.9
334.00,0.745,18
335.00,0.742,18.1
336.00,0.738,18.3
337.00,0.733,18.5
338.00,0.729,18.7
339.00,0.725,18.8
340.00,0.72,19
341.00,0.715,19.3
342.00,0.71,19.5
343.00,0.706,19.7
344.00,0.705,19.7
345.00,0.705,19.7
346.00,0.705,19.7
347.00,0.702,19.8
348.00,0.697,20.1
349.00,0.694,20.2
350.00,0.691,20.4
351.00,0.686,20.6
352.00,0.683,20.7
353.00,0.682,20.8
354.00,0.682,20.8
355.00,0.679,20.9
356.00,0.678,21
357.00,0.675,21.1
358.00,0.675,21.1
359.00,0.673,21.2
360.00,0.671,21.3
361.00,0.673,21.2
362.00,0.68,20.9
363.00,0.682,20.8
364.00,0.682,20.8
365.00,0.679,20.9
366.00,0.676,21.1
367.00,0.676,21.1
368.00,0.676,21.1
369.00,0.675,21.1
370.00,0.674,21.2
371.00,0.673,21.3
372.00,0.673,21.2
373.00,0.672,21.3
374.00,0.671,21.3
375.00,0.671,21.3
376.00,0.671,21.3
377.00,0.673,21.2
378.00,0.675,21.1
379.00,0.679,20.9
380.00,0.68,20.9
381.00,0.68,20.9
382.00,0.679,20.9
383.00,0.679,20.9
384.00,0.679,20.9
385.00,0.68,20.9
386.00,0.68,20.9
387.00,0.68,20.9
388.00,0.683,20.8
389.00,0.683,20.8
390.00,0.671,21.3
391.00,0.667,21.5
392.00,0.666,21.6
393.00,0.666,21.6
394.00,0.666,21.6
395.00,0.666,21.6
396.00,0.667,21.5
397.00,0.667,21.5
398.00,0.667,21.5
399.00,0.667,21.5
400.00,0.667,21.5
401.00,0.667,21.5
402.00,0.667,21.5
403.00,0.667,21.5
404.00,0.668,21.5
405.00,0.671,21.4
406.00,0.672,21.3
407.00,0.673,21.2
408.00,0.673,21.2
409.00,0.673,21.2
410.00,0.673,21.2
411.00,0.674,21.2
412.00,0.676,21.1
413.00,0.676,21.1
414.00,0.675,21.1
415.00,0.675,21.1
416.00,0.676,21.1
417.00,0.676,21.1
418.00,0.676,21.1
419.00,0.676,21.1
420.00,0.678,21
421.00,0.678,21
422.00,0.68,20.9
423.00,0.682,20.8
424.00,0.683,20.8
425.00,0.684,20.7
426.00,0.687,20.5
427.00,0.69,20.4
428.00,0.691,20.4
429.00,0.691,20.4
430.00,0.691,20.3
431.00,0.692,20.3
432.00,0.693,20.3
433.00,0.693,20.3
434.00,0.693,20.3
435.00,0.694,20.2
436.00,0.695,20.2
437.00,0.696,20.1
438.00,0.697,20.1
439.00,0.697,20.1
440.00,0.697,20.1
441.00,0.698,20.1
442.00,0.698,20
443.00,0.7,20
444.00,0.702,19.9
445.00,0.702,19.8
446.00,0.702,19.8
447.00,0.703,19.8
448.00,0.703,19.8
449.00,0.704,19.8
450.00,0.705,19.7
451.00,0.707,19.6
452.00,0.708,19.6
453.00,0.709,19.6
454.00,0.71,19.5
455.00,0.711,19.4
456.00,0.712,19.4
457.00,0.712,19.4
458.00,0.711,19.4
459.00,0.709,19.5
460.00,0.708,19.6
461.00,0.711,19.4
462.00,0.716,19.2
463.00,0.718,19.2
464.00,0.718,19.2
465.00,0.717,19.2
466.00,0.717,19.2
467.00,0.717,19.2
468.00,0.717,19.2
469.00,0.718,19.2
470.00,0.719,19.1
471.00,0.719,19.1
472.00,0.72,19.1
473.00,0.72,19.1
474.00,0.72,19.1
475.00,0.72,19.1
476.00,0.72,19.1
477.00,0.72,19.1
478.00,0.719,19.1
479.00,0.719,19.1
480.00,0.719,19.1
481.00,0.716,19.2
482.00,0.712,19.4
483.00,0.708,19.6
484.00,0.707,19.6
485.00,0.716,19.3
486.00,0.723,18.9
487.00,0.722,19
488.00,0.721,19
489.00,0.724,18.9
490.00,0.725,18.8
491.00,0.721,19
492.00,0.721,19
493.00,0.73,18.6
494.00,0.733,18.5
495.00,0.733,18.5
496.00,0.731,18.6
497.00,0.73,18.6
498.00,0.731,18.6
499.00,0.733,18.5
500.00,0.734,18.5
501.00,0.734,18.5
502.00,0.734,18.5
503.00,0.733,18.5
504.00,0.732,18.5
505.00,0.732,18.6
506.00,0.731,18.6
507.00,0.73,18.6
508.00,0.73,18.6
509.00,0.729,18.7
510.00,0.729,18.7
511.00,0.729,18.7
512.00,0.729,18.7
513.00,0.73,18.6
514.00,0.73,18.6
515.00,0.73,18.6
516.00,0.728,18.7
517.00,0.727,18.7
518.00,0.728,18.7
519.00,0.733,18.5
520.00,0.734,18.5
521.00,0.734,18.5
522.00,0.732,18.5
523.00,0.73,18.6
524.00,0.727,18.7
525.00,0.727,18.8
526.00,0.726,18.8
527.00,0.726,18.8
528.00,0.726,18.8
529.00,0.735,18.4
530.00,0.74,18.2
531.00,0.737,18.3
532.00,0.733,18.5
533.00,0.735,18.4
534.00,0.74,18.2
535.00,0.74,18.2
536.00,0.737,18.3
537.00,0.738,18.3
538.00,0.737,18.3
539.00,0.731,18.6
540.00,0.726,18.8
541.00,0.727,18.7
542.00,0.734,18.4
543.00,0.738,18.3
544.00,0.739,18.2
545.00,0.739,18.3
546.00,0.736,18.3
547.00,0.737,18.3
548.00,0.737,18.3
549.00,0.737,18.3
550.00,0.735,18.4
551.00,0.734,18.5
552.00,0.732,18.5
553.00,0.732,18.6
554.00,0.732,18.5
555.00,0.732,18.5
556.00,0.731,18.6
557.00,0.73,18.6
558.00,0.728,18.7
559.00,0.727,18.8
560.00,0.718,19.2
561.00,0.713,19.4
562.00,0.712,19.4
563.00,0.71,19.5
564.00,0.707,19.6
565.00,0.705,19.7
566.00,0.705,19.7
567.00,0.706,19.7
568.00,0.705,19.7
569.00,0.705,19.7
570.00,0.703,19.8
571.00,0.702,19.9
572.00,0.7,20
573.00,0.7,19.9
574.00,0.7,19.9
575.00,0.7,19.9
576.00,0.7,20
577.00,0.7,20
578.00,0.7,20
579.00,0.698,20
580.00,0.697,20.1
581.00,0.694,20.2
582.00,0.694,20.2
583.00,0.692,20.3
584.00,0.69,20.4
585.00,0.689,20.5
586.00,0.688,20.5
587.00,0.685,20.6
588.00,0.683,20.8
589.00,0.681,20.8
590.00,0.68,20.9
591.00,0.68,20.9
592.00,0.679,20.9
593.00,0.675,21.1
594.00,0.672,21.3
595.00,0.668,21.5
596.00,0.667,21.5
597.00,0.667,21.6
598.00,0.667,21.5
599.00,0.668,21.5
600.00,0.666,21.6
601.00,0.662,21.8
602.00,0.657,22
603.00,0.653,22.3
604.00,0.652,22.3
605.00,0.652,22.3
606.00,0.655,22.1
607.00,0.654,22.2
608.00,0.65,22.4
609.00,0.646,22.6
610.00,0.645,22.6
611.00,0.646,22.6
612.00,0.647,22.6
613.00,0.644,22.7
614.00,0.641,22.9
615.00,0.638,23
616.00,0.635,23.2
617.00,0.633,23.3
618.00,0.632,23.4
619.00,0.629,23.5
620.00,0.627,23.6
621.00,0.624,23.7
622.00,0.622,23.9
623.00,0.619,24.1
624.00,0.616,24.2
625.00,0.612,24.4
626.00,0.61,24.5
627.00,0.61,24.5
628.00,0.61,24.5
629.00,0.609,24.6
630.00,0.606,24.8
631.00,0.604,24.9
632.00,0.601,25.1
633.00,0.598,25.2
634.00,0.595,25.4
635.00,0.594,25.5
636.00,0.593,25.5
637.00,0.591,25.7
638.00,0.588,25.8
639.00,0.587,25.9
640.00,0.585,26
641.00,0.582,26.2
642.00,0.579,26.4
643.00,0.575,26.6
644.00,0.573,26.7
645.00,0.57,26.9
646.00,0.568,27
647.00,0.566,27.1
648.00,0.564,27.3
649.00,0.561,27.5
650.00,0.558,27.6
651.00,0.555,27.9
652.00,0.554,27.9
653.00,0.552,28.1
654.00,0.551,28.1
655.00,0.549,28.3
656.00,0.545,28.5
657.00,0.54,28.8
658.00,0.536,29.1
659.00,0.533,29.3
660.00,0.531,29.5
661.00,0.532,29.3
662.00,0.534,29.3
663.00,0.533,29.3
664.00,0.531,29.4
665.00,0.528,29.7
666.00,0.524,29.9
667.00,0.522,30.1
668.00,0.518,30.3
669.00,0.515,30.5
670.00,0.512,30.7
671.00,0.512,30.8
672.00,0.51,30.9
673.00,0.507,31.1
674.00,0.505,31.3
675.00,0.504,31.3
676.00,0.5,31.6
677.00,0.498,31.8
678.00,0.494,32.1
679.00,0.49,32.4
680.00,0.486,32.7
681.00,0.485,32.7
682.00,0.485,32.7
683.00,0.485,32.8
684.00,0.483,32.9
685.00,0.482,33
686.00,0.48,33.1
687.00,0.476,33.4
688.00,0.473,33.6
689.00,0.472,33.7
690.00,0.469,33.9
691.00,0.467,34.2
692.00,0.465,34.3
693.00,0.462,34.5
694.00,0.46,34.6
695.00,0.457,34.9
696.00,0.453,35.2
697.00,0.448,35.6
698.00,0.444,36
699.00,0.442,36.2
700.00,0.442,36.2
701.00,0.445,35.9
702.00,0.448,35.6
703.00,0.447,35.7
704.00,0.445,35.9
705.00,0.441,36.2
706.00,0.438,36.5
707.00,0.434,36.8
708.00,0.433,36.9
709.00,0.43,37.1
710.00,0.428,37.3
711.00,0.426,37.5
712.00,0.424,37.6
713.00,0.423,37.7
714.00,0.421,37.9
715.00,0.419,38.1
716.00,0.417,38.3
717.00,0.417,38.3
718.00,0.417,38.3
719.00,0.418,38.2
720.00,0.417,38.2
721.00,0.415,38.4
722.00,0.413,38.6
723.00,0.412,38.7
724.00,0.41,38.9
725.00,0.408,39.1
726.00,0.404,39.4
727.00,0.402,39.6
728.00,0.399,39.9
729.00,0.398,40
730.00,0.394,40.4
731.00,0.39,40.7
732.00,0.387,41
733.00,0.386,41.1
734.00,0.384,41.3
735.00,0.384,41.4
736.00,0.384,41.3
737.00,0.383,41.4
738.00,0.381,41.6
739.00,0.38,41.7
740.00,0.377,41.9
741.00,0.374,42.2
742.00,0.374,42.2
743.00,0.371,42.5
744.00,0.371,42.6
745.00,0.369,42.7
746.00,0.367,43
747.00,0.364,43.2
748.00,0.363,43.4
749.00,0.361,43.5
750.00,0.359,43.7
751.00,0.359,43.8
752.00,0.357,44
753.00,0.356,44
754.00,0.356,44
755.00,0.356,44.1
756.00,0.354,44.2
757.00,0.354,44.3
758.00,0.35,44.7
759.00,0.35,44.7
760.00,0.35,44.7
761.00,0.348,44.8
762.00,0.347,45
763.00,0.342,45.5
764.00,0.335,46.2
765.00,0.33,46.8
766.00,0.33,46.7
767.00,0.337,46
768.00,0.339,45.8
769.00,0.339,45.9
770.00,0.338,45.9
771.00,0.338,45.9
772.00,0.338,46
773.00,0.334,46.3
774.00,0.334,46.3
775.00,0.332,46.6
776.00,0.33,46.8
777.00,0.329,46.8
778.00,0.329,46.8
779.00,0.327,47.1
780.00,0.326,47.2
781.00,0.32,47.9
782.00,0.32,47.9
783.00,0.32,47.9
784.00,0.315,48.4
785.00,0.315,48.4
786.00,0.315,48.5
787.00,0.315,48.4
788.00,0.316,48.3
789.00,0.32,47.8
790.00,0.321,47.8
791.00,0.323,47.5
792.00,0.326,47.2
793.00,0.328,47
794.00,0.327,47.1
795.00,0.323,47.5
796.00,0.317,48.2
797.00,0.312,48.8
798.00,0.307,49.3
799.00,0.303,49.8
800.00,0.3,50.1
801.00,0.296,50.6
802.00,0.292,51
803.00,0.29,51.3
804.00,0.287,51.7
805.00,0.287,51.7
806.00,0.284,52
807.00,0.282,52.2
808.00,0.281,52.4
809.00,0.281,52.4
810.00,0.28,52.5
811.00,0.279,52.6
812.00,0.279,52.6
813.00,0.278,52.7
814.00,0.277,52.8
815.00,0.276,52.9
816.00,0.275,53.1
817.00,0.274,53.2
818.00,0.272,53.5
819.00,0.271,53.6
820.00,0.27,53.7
821.00,0.264,54.4
822.00,0.253,55.8
823.00,0.238,57.7
824.00,0.23,58.8
825.00,0.231,58.8
826.00,0.255,55.6
827.00,0.28,52.5
828.00,0.282,52.3
829.00,0.268,54
830.00,0.265,54.3
831.00,0.277,52.8
832.00,0.286,51.8
833.00,0.283,52.1
834.00,0.269,53.8
835.00,0.254,55.7
836.00,0.249,56.3
837.00,0.258,55.2
838.00,0.273,53.3
839.00,0.281,52.4
840.00,0.279,52.6
841.00,0.271,53.6
842.00,0.265,54.4
843.00,0.263,54.6
844.00,0.263,54.6
845.00,0.265,54.3
846.00,0.268,53.9
847.00,0.267,54
848.00,0.268,54
849.00,0.264,54.4
850.00,0.263,54.6
851.00,0.26,55
852.00,0.252,55.9
853.00,0.254,55.8
854.00,0.254,55.7
855.00,0.253,55.8
856.00,0.254,55.8
857.00,0.254,55.7
858.00,0.254,55.7
859.00,0.254,55.8
860.00,0.251,56.1
861.00,0.251,56.1
862.00,0.25,56.3
863.00,0.247,56.6
864.00,0.246,56.8
865.00,0.245,56.8
866.00,0.245,56.8
867.00,0.245,56.8
868.00,0.245,56.8
869.00,0.245,56.9
870.00,0.245,56.9
871.00,0.243,57.1
872.00,0.242,57.2
873.00,0.24,57.5
874.00,0.24,57.5
875.00,0.238,57.7
876.00,0.238,57.8
877.00,0.238,57.8
878.00,0.236,58.1
879.00,0.233,58.5
880.00,0.226,59.4
881.00,0.218,60.6
882.00,0.204,62.5
883.00,0.203,62.7
884.00,0.2,63.2
885.00,0.216,60.7
886.00,0.243,57.1
887.00,0.266,54.2
888.00,0.268,53.9
889.00,0.261,54.8
890.00,0.253,55.9
891.00,0.248,56.6
892.00,0.244,57.1
893.00,0.241,57.4
894.00,0.239,57.7
895.00,0.231,58.7
896.00,0.218,60.5
897.00,0.215,60.9
898.00,0.219,60.4
899.00,0.232,58.6
900.00,0.248,56.5
901.00,0.25,56.3
902.00,0.246,56.7
903.00,0.24,57.6
904.00,0.231,58.8
905.00,0.213,61.2
906.00,0.204,62.5
907.00,0.209,61.8
908.00,0.23,59
909.00,0.251,56.1
910.00,0.255,55.6
911.00,0.249,56.3
912.00,0.241,57.4
913.00,0.234,58.3
914.00,0.227,59.3
915.00,0.221,60.1
916.00,0.21,61.7
917.00,0.202,62.7
918.00,0.2,63.1
919.00,0.207,62.1
920.00,0.231,58.7
921.00,0.252,56
922.00,0.256,55.5
923.00,0.247,56.6
924.00,0.241,57.4
925.00,0.238,57.8
926.00,0.238,57.8
927.00,0.236,58
928.00,0.233,58.5
929.00,0.232,58.6
930.00,0.231,58.8
931.00,0.229,59
932.00,0.226,59.5
933.00,0.225,59.5
934.00,0.225,59.6
935.00,0.224,59.7
936.00,0.222,60
937.00,0.221,60.2
938.00,0.215,61
939.00,0.211,61.6
940.00,0.209,61.8
941.00,0.211,61.5
942.00,0.218,60.5
943.00,0.22,60.2
944.00,0.221,60.1
945.00,0.221,60.2
946.00,0.219,60.4
947.00,0.219,60.4
948.00,0.219,60.4
949.00,0.219,60.4
950.00,0.236,58.1
951.00,0.253,55.8
952.00,0.261,54.9
953.00,0.262,54.7
954.00,0.271,53.6
955.00,0.282,52.3
956.00,0.287,51.7
957.00,0.29,51.3
958.00,0.291,51.1
959.00,0.292,51
960.00,0.293,51
961.00,0.294,50.8
962.00,0.294,50.8
963.00,0.296,50.6
964.00,0.297,50.5
965.00,0.298,50.4
966.00,0.3,50.2
967.00,0.301,50
968.00,0.304,49.7
969.00,0.309,49.1
970.00,0.312,48.8
971.00,0.315,48.4
972.00,0.318,48.1
973.00,0.318,48.1
974.00,0.316,48.3
975.00,0.313,48.6
976.00,0.31,48.9
977.00,0.31,49
978.00,0.306,49.4
