wavelength,S9 Irrad 1,S9 Irrad 10,S9 Irrad 11,S9 Irrad 12,S9 Irrad 13,S9 Irrad 14,S9 Irrad 15,S9 Irrad 2,S9 Irrad 3,S9 Irrad 4,S9 Irrad 5,S9 Irrad 6,S9 Irrad 6 Redo,S9 Irrad 7,S9 Irrad 8,S9 Irrad 9,S9 Postheat,S9 Postheat Day 1,S9 Preheat,blank
589,38.95,36.075,35.7,35.125,33.675000000000004,34.900000000000006,37.0,39.325,38.379999999999995,36.775000000000006,36.6,36.725,35.675,36.5,35.65,35.974999999999994,48.86,47.26666666666667,52.6,48.5
590,38.825,36.05,35.7,35.075,33.650000000000006,34.925,36.975,39.275000000000006,38.31999999999999,36.75,36.6,36.7,35.675,36.5,35.65,35.95,48.88,47.26666666666667,52.625,48.5
591,38.775000000000006,36.05,35.675,35.025000000000006,33.650000000000006,34.95,37.0,39.275000000000006,38.31999999999999,36.75,36.6,36.7,35.675,36.45,35.625,35.974999999999994,48.959999999999994,47.36666666666667,52.724999999999994,48.6
592,38.775000000000006,36.125,35.725,35.05,33.7,34.975,37.099999999999994,39.275000000000006,38.31999999999999,36.77499999999999,36.6,36.7,35.650000000000006,36.5,35.65,36.0,49.1,47.46666666666666,52.825,48.8
593,38.8,36.150000000000006,35.8,35.125,33.7,35.075,37.225,39.349999999999994,38.379999999999995,36.8,36.625,36.75,35.7,36.55,35.7,36.025,49.32000000000001,47.73333333333333,53.0,48.9
594,38.849999999999994,36.25,35.875,35.175,33.8,35.150000000000006,37.325,39.375,38.48,36.825,36.675,36.824999999999996,35.724999999999994,36.625,35.724999999999994,36.099999999999994,49.459999999999994,47.800000000000004,53.05,49.1
595,38.925,36.324999999999996,35.875,35.3,33.825,35.25,37.45,39.375,38.5,36.925,36.7,36.824999999999996,35.724999999999994,36.625,35.724999999999994,36.125,49.660000000000004,47.9,53.175,49.1
596,38.825,36.3,35.875,35.3,33.825,35.25,37.45,39.35,38.459999999999994,36.925,36.7,36.824999999999996,35.7,36.625,35.724999999999994,36.125,49.67999999999999,47.96666666666666,53.224999999999994,49.2
597,38.625,36.275,35.85,35.2,33.775,35.225,37.45,39.2,38.38,36.8,36.625,36.7,35.625,36.575,35.65,36.075,49.58,47.866666666666674,53.175,49.2
598,38.475,36.05,35.725,35.075,33.725,35.125,37.349999999999994,39.0,38.260000000000005,36.775,36.55,36.625,35.5,36.375,35.6,35.974999999999994,49.480000000000004,47.76666666666667,53.150000000000006,49.2
599,38.425,36.05,35.675,35.05,33.675,35.125,37.324999999999996,39.0,38.220000000000006,36.75,36.55,36.6,35.45,36.325,35.575,35.925,49.480000000000004,47.800000000000004,53.125,49.2
600,38.5,36.1,35.675,35.075,33.75,35.2,37.425000000000004,39.025,38.260000000000005,36.75,36.575,36.7,35.475,36.4,35.6,35.974999999999994,49.599999999999994,47.9,53.199999999999996,49.3
601,38.575,36.25,35.825,35.2,33.85,35.425,37.650000000000006,39.1,38.42,36.849999999999994,36.675,36.8,35.575,36.525,35.625,36.075,49.959999999999994,48.199999999999996,53.474999999999994,49.6
602,38.7,36.375,35.95,35.300000000000004,33.974999999999994,35.599999999999994,37.849999999999994,39.175,38.48,36.925,36.775000000000006,36.9,35.675000000000004,36.650000000000006,35.725,36.225,50.239999999999995,48.43333333333334,53.724999999999994,49.8
603,38.724999999999994,36.45,36.0,35.35,34.0,35.65,37.9,39.3,38.56,36.95,36.849999999999994,36.925,35.75,36.775,35.775000000000006,36.275,50.260000000000005,48.699999999999996,53.900000000000006,49.8
604,38.7,36.425,36.0,35.35,34.0,35.65,37.925000000000004,39.275,38.519999999999996,36.925,36.849999999999994,36.875,35.75,36.75,35.75,36.275,50.3,48.73333333333333,53.85,49.9
605,38.45,36.375,35.85000000000001,35.25,33.925,35.575,37.9,39.0,38.4,36.824999999999996,36.8,36.824999999999996,35.525000000000006,36.6,35.675000000000004,36.2,50.24,48.63333333333333,53.775000000000006,49.8
606,38.35,36.225,35.775,35.224999999999994,33.8,35.525,37.824999999999996,38.925000000000004,38.38,36.775,36.75,36.775,35.474999999999994,36.375,35.6,36.1,50.14,48.53333333333333,53.775000000000006,49.8
607,38.35,36.2,35.775,35.224999999999994,33.8,35.525,37.875,38.925000000000004,38.36,36.775,36.675,36.775,35.474999999999994,36.4,35.575,36.1,50.18000000000001,48.5,53.8,49.8
608,38.400000000000006,36.275,35.85000000000001,35.25,33.8,35.625,37.925,38.975,38.42,36.8,36.75,36.824999999999996,35.474999999999994,36.449999999999996,35.575,36.15,50.459999999999994,48.666666666666664,53.925000000000004,50.0
609,38.375,36.275,35.85000000000001,35.275,33.875,35.725,37.95,38.975,38.42,36.775,36.75,36.8,35.5,36.5,35.6,36.175,50.5,48.76666666666667,54.05,50.0
610,38.25,36.275,35.85000000000001,35.25,33.875,35.7,37.95,38.9,38.38,36.75,36.7,36.75,35.5,36.474999999999994,35.575,36.150000000000006,50.540000000000006,48.76666666666667,53.95,50.0
611,38.05,36.15,35.85000000000001,35.175,33.825,35.7,37.95,38.775,38.34,36.725,36.675000000000004,36.725,35.475,36.375,35.575,36.05,50.5,48.73333333333333,53.975,50.0
612,38.0,36.15,35.85000000000001,35.175,33.775,35.7,37.95,38.75,38.279999999999994,36.7,36.650000000000006,36.7,35.449999999999996,36.35,35.5,36.025,50.48,48.73333333333333,54.0,50.0
613,38.0,36.15,35.85000000000001,35.175,33.800000000000004,35.7,38.0,38.75,38.239999999999995,36.725,36.650000000000006,36.650000000000006,35.425,36.325,35.525,36.025,50.559999999999995,48.800000000000004,54.125,50.0
614,38.0,36.175,35.85000000000001,35.225,33.825,35.775,38.099999999999994,38.724999999999994,38.239999999999995,36.75,36.650000000000006,36.650000000000006,35.425,36.35,35.525,36.025,50.599999999999994,48.833333333333336,54.275000000000006,50.1
615,38.0,36.2,35.825,35.25,33.825,35.8,38.150000000000006,38.724999999999994,38.300000000000004,36.775,36.675,36.650000000000006,35.425,36.35,35.55,36.074999999999996,50.67999999999999,49.0,54.375,50.2
616,38.05,36.25,35.849999999999994,35.275,33.9,35.89999999999999,38.25,38.724999999999994,38.300000000000004,36.775,36.7,36.7,35.425,36.449999999999996,35.55,36.125,50.82000000000001,49.1,54.475,50.3
617,38.025,36.275,35.875,35.275,33.95,35.89999999999999,38.3,38.75,38.32,36.775,36.725,36.7,35.425,36.449999999999996,35.55,36.15,51.04,49.23333333333333,54.55,50.4
618,38.025,36.35,35.95,35.3,33.95,35.975,38.425,38.725,38.339999999999996,36.775,36.725,36.725,35.45,36.474999999999994,35.575,36.15,51.1,49.333333333333336,54.599999999999994,50.6
619,37.975,36.35,35.95,35.325,33.95,36.025,38.425,38.725,38.339999999999996,36.775,36.725,36.725,35.474999999999994,36.474999999999994,35.575,36.225,51.2,49.4,54.724999999999994,50.7
620,37.95,36.375,35.95,35.349999999999994,33.95,36.175,38.5,38.725,38.339999999999996,36.775,36.725,36.725,35.474999999999994,36.474999999999994,35.6,36.25,51.260000000000005,49.46666666666666,54.75,50.7
621,37.925,36.375,36.0,35.375,34.025000000000006,36.2,38.575,38.725,38.36,36.8,36.725,36.725,35.474999999999994,36.474999999999994,35.6,36.25,51.36,49.56666666666666,54.9,50.7
622,37.95,36.375,36.025,35.45,34.025000000000006,36.25,38.650000000000006,38.725,38.38,36.825,36.775000000000006,36.725,35.525,36.474999999999994,35.625,36.275,51.4,49.63333333333333,55.0,50.8
623,37.925,36.425,36.05,35.475,34.050000000000004,36.349999999999994,38.75,38.725,38.4,36.875,36.775000000000006,36.75,35.525,36.55,35.650000000000006,36.325,51.54,49.800000000000004,55.150000000000006,51.0
624,37.925,36.55,36.125,35.5,34.1,36.39999999999999,38.9,38.725,38.48,36.925,36.8,36.825,35.6,36.575,35.675000000000004,36.349999999999994,51.67999999999999,49.9,55.224999999999994,51.1
625,37.949999999999996,36.6,36.175000000000004,35.55,34.2,36.5,39.0,38.75,38.49999999999999,36.95,36.875,36.875,35.6,36.625,35.7,36.425,51.86,50.0,55.375,51.2
626,37.95,36.575,36.175000000000004,35.575,34.175,36.5,39.05,38.725,38.459999999999994,36.95,36.9,36.9,35.6,36.625,35.725,36.45,51.94,50.06666666666666,55.375,51.2
627,37.9,36.575,36.15,35.525,34.175,36.475,39.0,38.575,38.42,36.925,36.9,36.8,35.575,36.6,35.725,36.425,51.94,50.06666666666666,55.400000000000006,51.2
628,37.75,36.52499999999999,36.15,35.5,34.175,36.475,39.0,38.55,38.42,36.9,36.875,36.8,35.55,36.55,35.65,36.4,51.919999999999995,50.06666666666666,55.400000000000006,51.2
629,37.675000000000004,36.5,36.125,35.5,34.1,36.5,39.0,38.525000000000006,38.36,36.849999999999994,36.875,36.775,35.45,36.525000000000006,35.625,36.4,51.879999999999995,50.06666666666666,55.425,51.2
630,37.675000000000004,36.52499999999999,36.15,35.5,34.125,36.525,39.125,38.525000000000006,38.36,36.9,36.875,36.75,35.45,36.5,35.625,36.35,51.9,50.06666666666666,55.475,51.3
631,37.625,36.55,36.15,35.5,34.15,36.625,39.150000000000006,38.5,38.38,36.9,36.875,36.8,35.45,36.525,35.625,36.4,52.02,50.166666666666664,55.599999999999994,51.3
632,37.625,36.625,36.175,35.575,34.2,36.7,39.2,38.525000000000006,38.42,36.9,36.875,36.8,35.474999999999994,36.525,35.625,36.45,52.160000000000004,50.23333333333333,55.7,51.4
633,37.65,36.625,36.2,35.625,34.25,36.775000000000006,39.3,38.525000000000006,38.42,36.9,36.925,36.85,35.55,36.6,35.675,36.45,52.260000000000005,50.300000000000004,55.8,51.6
634,37.65,36.65,36.25,35.625,34.275,36.775000000000006,39.35,38.525000000000006,38.42,36.9,36.925,36.85,35.55,36.6,35.7,36.45,52.36,50.4,55.8,51.7
635,37.65,36.65,36.25,35.625,34.275,36.775000000000006,39.4,38.45,38.42,36.9,36.95,36.85,35.55,36.6,35.7,36.45,52.379999999999995,50.43333333333334,55.85,51.7
636,37.55,36.65,36.275000000000006,35.625,34.275,36.8,39.425000000000004,38.45,38.42,36.9,36.95,36.85,35.55,36.6,35.725,36.45,52.379999999999995,50.43333333333334,55.875,51.7
637,37.55,36.65,36.275000000000006,35.65,34.275,36.875,39.5,38.45,38.42,36.9,36.95,36.825,35.525,36.6,35.75,36.475,52.42,50.5,55.900000000000006,51.7
638,37.55,36.7,36.275000000000006,35.65,34.3,36.875,39.525,38.45,38.42,36.925,36.95,36.825,35.55,36.650000000000006,35.75,36.5,52.48,50.56666666666666,55.95,51.7
639,37.55,36.724999999999994,36.3,35.675000000000004,34.3,36.925,39.599999999999994,38.45,38.42,36.9,36.95,36.85,35.55,36.650000000000006,35.775000000000006,36.5,52.580000000000005,50.6,56.05,51.9
640,37.55,36.724999999999994,36.35,35.72500000000001,34.349999999999994,36.975,39.675000000000004,38.45,38.46,36.925,36.974999999999994,36.85,35.55,36.675000000000004,35.800000000000004,36.550000000000004,52.7,50.73333333333333,56.150000000000006,51.9
641,37.525,36.75,36.4,35.72500000000001,34.375,37.05,39.75,38.474999999999994,38.48,37.025,37.025,36.95,35.6,36.675000000000004,35.800000000000004,36.575,52.839999999999996,50.833333333333336,56.325,52.1
642,37.525,36.8,36.449999999999996,35.800000000000004,34.39999999999999,37.1,39.825,38.45,38.54,37.025,37.050000000000004,36.95,35.625,36.7,35.775000000000006,36.65,52.94,50.9,56.375,52.1
643,37.525,36.85,36.474999999999994,35.825,34.425,37.125,39.85,38.474999999999994,38.58,37.1,37.050000000000004,36.95,35.625,36.725,35.85,36.725,52.96,51.03333333333333,56.425000000000004,52.2
644,37.55,36.900000000000006,36.5,35.85,34.45,37.225,39.975,38.5,38.62,37.1,37.125,37.0,35.625,36.75,35.85,36.75,53.080000000000005,51.1,56.55,52.2
645,37.55,36.95,36.55,35.875,34.525,37.325,40.05,38.55,38.64,37.125,37.150000000000006,37.0,35.65,36.775000000000006,35.85,36.775000000000006,53.14,51.199999999999996,56.675,52.3
646,37.55,37.025,36.6,35.949999999999996,34.575,37.35,40.099999999999994,38.525,38.660000000000004,37.175,37.2,37.075,35.7,36.775000000000006,35.875,36.775000000000006,53.2,51.300000000000004,56.775,52.4
647,37.55,37.025,36.6,35.975,34.599999999999994,37.425,40.175000000000004,38.525,38.7,37.225,37.225,37.075,35.7,36.825,35.949999999999996,36.85,53.279999999999994,51.333333333333336,56.825,52.5
648,37.575,37.025,36.650000000000006,36.0,34.625,37.45,40.25,38.575,38.739999999999995,37.225,37.225,37.1,35.725,36.849999999999994,35.974999999999994,36.9,53.36,51.4,56.875,52.6
649,37.6,37.1,36.724999999999994,36.125,34.7,37.575,40.325,38.6,38.760000000000005,37.25,37.3,37.175,35.775000000000006,36.9,35.974999999999994,36.949999999999996,53.46,51.46666666666666,56.95,52.6
650,37.6,37.175,36.724999999999994,36.15,34.72500000000001,37.625,40.375,38.6,38.82,37.275,37.325,37.175,35.8,36.925,36.025,37.0,53.56,51.56666666666666,57.05,52.8
651,37.6,37.2,36.775000000000006,36.2,34.72500000000001,37.675,40.475,38.6,38.839999999999996,37.3,37.349999999999994,37.2,35.825,37.0,36.05,37.025,53.58,51.63333333333333,57.099999999999994,52.9
652,37.6,37.225,36.825,36.25,34.8,37.7,40.525000000000006,38.625,38.86,37.3,37.4,37.225,35.875,37.0,36.125,37.025,53.67999999999999,51.666666666666664,57.150000000000006,52.9
653,37.6,37.25,36.875,36.224999999999994,34.8,37.7,40.6,38.625,38.86,37.324999999999996,37.4,37.25,35.9,37.025,36.15,37.075,53.7,51.73333333333333,57.175,52.9
654,37.6,37.3,36.9,36.275000000000006,34.849999999999994,37.8,40.675000000000004,38.625,38.86,37.349999999999994,37.4,37.275,35.9,37.075,36.15,37.1,53.720000000000006,51.800000000000004,57.25,52.9
655,37.6,37.375,37.0,36.325,34.925,37.825,40.725,38.675000000000004,38.94,37.425,37.425,37.349999999999994,35.95,37.1,36.2,37.15,53.779999999999994,51.833333333333336,57.275,53.0
656,37.650000000000006,37.45,37.05,36.425,35.025000000000006,38.025,40.85,38.775,39.0,37.525,37.525,37.45,36.0,37.15,36.275,37.225,53.92,52.0,57.45,53.2
657,37.725,37.55,37.225,36.55,35.075,38.2,41.05,38.8,39.1,37.625,37.625,37.525,36.150000000000006,37.3,36.35,37.4,54.11999999999999,52.166666666666664,57.7,53.3
658,37.875,37.7,37.325,36.675,35.2,38.275000000000006,41.125,38.9,39.199999999999996,37.7,37.725,37.675,36.25,37.4,36.475,37.5,54.260000000000005,52.26666666666667,57.800000000000004,53.4
659,37.875,37.725,37.375,36.75,35.25,38.325,41.15,38.925,39.22,37.725,37.75,37.7,36.275000000000006,37.425,36.5,37.5,54.260000000000005,52.333333333333336,57.800000000000004,53.4
660,37.825,37.725,37.4,36.7,35.25,38.275000000000006,41.175000000000004,38.925,39.22,37.7,37.75,37.625,36.25,37.375,36.5,37.5,54.260000000000005,52.300000000000004,57.775,53.4
661,37.675000000000004,37.675,37.375,36.65,35.22500000000001,38.275000000000006,41.175000000000004,38.9,39.22,37.7,37.75,37.6,36.225,37.35,36.5,37.5,54.14,52.199999999999996,57.7,53.4
662,37.675000000000004,37.65,37.35,36.65,35.22500000000001,38.3,41.175000000000004,38.875,39.14,37.7,37.75,37.6,36.225,37.325,36.5,37.5,54.14,52.166666666666664,57.7,53.3
663,37.7,37.65,37.375,36.675,35.275000000000006,38.325,41.225,38.875,39.14,37.725,37.775000000000006,37.625,36.225,37.349999999999994,36.5,37.474999999999994,54.160000000000004,52.166666666666664,57.724999999999994,53.3
664,37.7,37.725,37.449999999999996,36.800000000000004,35.325,38.425,41.3,38.875,39.160000000000004,37.8,37.825,37.650000000000006,36.25,37.425,36.55,37.6,54.17999999999999,52.26666666666667,57.775,53.4
665,37.75,37.775,37.474999999999994,36.85,35.375,38.5,41.375,38.9,39.279999999999994,37.849999999999994,37.849999999999994,37.775,36.349999999999994,37.5,36.65,37.675,54.279999999999994,52.333333333333336,57.875,53.5
666,37.775,37.875,37.575,36.925,35.449999999999996,38.6,41.525,38.975,39.32000000000001,37.875,37.975,37.849999999999994,36.45,37.525,36.725,37.75,54.379999999999995,52.43333333333334,57.95,53.5
667,37.849999999999994,37.975,37.650000000000006,37.025,35.5,38.72500000000001,41.625,39.075,39.4,37.95,38.05,37.9,36.525000000000006,37.65,36.825,37.775,54.5,52.46666666666666,58.074999999999996,53.7
668,37.95,38.15,37.75,37.125,35.650000000000006,38.775000000000006,41.7,39.2,39.5,38.050000000000004,38.125,37.974999999999994,36.625,37.75,36.825,37.9,54.58,52.6,58.150000000000006,53.8
669,38.0,38.199999999999996,37.825,37.2,35.72500000000001,38.875,41.825,39.225,39.58,38.050000000000004,38.150000000000006,38.025,36.675,37.8,36.925,38.0,54.64,52.699999999999996,58.150000000000006,53.8
670,38.0,38.199999999999996,37.85,37.25,35.775000000000006,38.925,41.925,39.225,39.6,38.1,38.175000000000004,38.05,36.7,37.849999999999994,36.95,38.05,54.68000000000001,52.699999999999996,58.2,53.9
671,38.025,38.275000000000006,37.925000000000004,37.275,35.825,39.0,41.925,39.25,39.64,38.150000000000006,38.25,38.1,36.7,37.849999999999994,37.0,38.099999999999994,54.720000000000006,52.76666666666667,58.224999999999994,53.9
672,38.05,38.3,38.025,37.35,35.9,39.025,41.95,39.349999999999994,39.66,38.25,38.325,38.150000000000006,36.775000000000006,37.9,37.099999999999994,38.15,54.739999999999995,52.800000000000004,58.300000000000004,53.9
673,38.1,38.425,38.099999999999994,37.425,35.9,39.125,42.05,39.349999999999994,39.74,38.275,38.375,38.25,36.825,38.0,37.175,38.25,54.8,52.800000000000004,58.35,53.9
674,38.175,38.5,38.2,37.5,36.025,39.225,42.175000000000004,39.375,39.8,38.375,38.4,38.349999999999994,36.9,38.1,37.25,38.325,54.879999999999995,52.86666666666667,58.425,54.1
675,38.225,38.599999999999994,38.3,37.6,36.05,39.325,42.3,39.525,39.86,38.45,38.55,38.4,37.025,38.2,37.3,38.4,55.0,52.96666666666666,58.525,54.1
676,38.3,38.65,38.425,37.725,36.224999999999994,39.449999999999996,42.375,39.625,39.94,38.550000000000004,38.625,38.525,37.125,38.275000000000006,37.325,38.5,55.06,53.1,58.625,54.1
677,38.375,38.8,38.5,37.85,36.325,39.55,42.5,39.675000000000004,40.06,38.625,38.775000000000006,38.575,37.225,38.375,37.425,38.650000000000006,55.2,53.166666666666664,58.724999999999994,54.2
678,38.55,38.925,38.625,38.0,36.4,39.7,42.575,39.849999999999994,40.239999999999995,38.725,38.825,38.775000000000006,37.35,38.474999999999994,37.574999999999996,38.725,55.279999999999994,53.23333333333333,58.85,54.4
679,38.675,39.075,38.775,38.099999999999994,36.6,39.8,42.75,39.95,40.339999999999996,38.825,38.95,38.95,37.5,38.65,37.725,38.875,55.44,53.36666666666667,58.975,54.5
680,38.75,39.099999999999994,38.875,38.099999999999994,36.675,39.825,42.775,39.975,40.339999999999996,38.9,39.0,39.0,37.525,38.675,37.775,38.925,55.5,53.43333333333334,59.0,54.6
681,38.75,39.15,38.900000000000006,38.2,36.75,39.9,42.825,40.0,40.400000000000006,38.925,39.050000000000004,39.0,37.550000000000004,38.7,37.825,38.95,55.5,53.43333333333334,59.0,54.6
682,38.725,39.15,38.95,38.2,36.775000000000006,39.9,42.825,40.05,40.42,38.95,39.1,39.0,37.575,38.724999999999994,37.875,38.975,55.46,53.43333333333334,59.0,54.6
683,38.75,39.225,38.95,38.225,36.775000000000006,39.9,42.85,40.05,40.440000000000005,38.975,39.1,39.025,37.625,38.75,37.900000000000006,39.025,55.42,53.4,58.975,54.6
684,38.775,39.25,39.0,38.300000000000004,36.775000000000006,40.0,42.9,40.150000000000006,40.459999999999994,39.1,39.15,39.1,37.675,38.825,37.95,39.074999999999996,55.42,53.43333333333334,59.0,54.6
685,38.849999999999994,39.375,39.125,38.425,36.925,40.1,43.075,40.175000000000004,40.56,39.150000000000006,39.275000000000006,39.150000000000006,37.75,38.974999999999994,38.074999999999996,39.2,55.42,53.46666666666666,59.0,54.7
686,38.9,39.425,39.225,38.575,37.025000000000006,40.175,43.125,40.35,40.68,39.175000000000004,39.349999999999994,39.275,37.875,39.0,38.099999999999994,39.3,55.580000000000005,53.46666666666666,59.125,54.7
687,38.975,39.525,39.324999999999996,38.65,37.1,40.300000000000004,43.2,40.425,40.779999999999994,39.325,39.425,39.349999999999994,38.0,39.15,38.25,39.375,55.61999999999999,53.6,59.2,54.8
688,39.1,39.675,39.475,38.800000000000004,37.25,40.4,43.35,40.525,40.86,39.4,39.55,39.5,38.05,39.2,38.325,39.52499999999999,55.64,53.666666666666664,59.25,54.8
689,39.175000000000004,39.75,39.6,38.9,37.35,40.425,43.449999999999996,40.625,40.94,39.525,39.625,39.65,38.125,39.325,38.5,39.65,55.739999999999995,53.73333333333333,59.325,54.9
690,39.3,39.775000000000006,39.625,38.95,37.475,40.525000000000006,43.575,40.7,41.04,39.625,39.72500000000001,39.7,38.25,39.375,38.6,39.775,55.779999999999994,53.73333333333333,59.400000000000006,54.9
691,39.375,39.925,39.824999999999996,39.0,37.55,40.625,43.650000000000006,40.825,41.120000000000005,39.725,39.8,39.8,38.35,39.474999999999994,38.65,39.85,55.82000000000001,53.800000000000004,59.475,54.9
692,39.5,40.05,39.925,39.150000000000006,37.650000000000006,40.75,43.75,40.9,41.2,39.8,39.925,39.900000000000006,38.475,39.574999999999996,38.775,39.95,55.92,53.93333333333334,59.55,55.0
693,39.6,40.275000000000006,40.05,39.275,37.725,40.85,43.9,41.0,41.32000000000001,39.925,40.025000000000006,39.974999999999994,38.525,39.725,38.875,40.074999999999996,56.02,53.96666666666667,59.575,55.1
694,39.7,40.3,40.2,39.425,37.89999999999999,40.975,43.949999999999996,41.125,41.5,40.075,40.175000000000004,40.1,38.625,39.875,39.025,40.225,56.1,54.03333333333333,59.675,55.2
695,39.775,40.45,40.35,39.625,38.025,41.099999999999994,44.099999999999994,41.275000000000006,41.660000000000004,40.225,40.375,40.275,38.825,39.974999999999994,39.125,40.375,56.21999999999999,54.1,59.75,55.2
696,39.975,40.65,40.574999999999996,39.825,38.175,41.3,44.25,41.475,41.8,40.349999999999994,40.475,40.425,39.075,40.224999999999994,39.275,40.574999999999996,56.36,54.300000000000004,59.900000000000006,55.4
697,40.25,40.875,40.7,40.0,38.4,41.55,44.55,41.72500000000001,42.0,40.525,40.575,40.675000000000004,39.3,40.4,39.375,40.775,56.5,54.53333333333333,60.125,55.6
698,40.375,40.975,40.85,40.1,38.45,41.65,44.625,41.85,42.12,40.625,40.75,40.7,39.425,40.55,39.5,40.975,56.58,54.6,60.224999999999994,55.7
699,40.375,41.025000000000006,40.875,40.125,38.575,41.65,44.650000000000006,41.875,42.12,40.625,40.75,40.75,39.449999999999996,40.55,39.6,41.0,56.54,54.6,60.2,55.7
700,40.375,41.025000000000006,40.85,40.150000000000006,38.575,41.575,44.675000000000004,41.875,42.099999999999994,40.625,40.75,40.75,39.449999999999996,40.55,39.65,41.0,56.54,54.6,60.150000000000006,55.6
701,40.3,41.05,40.85,40.150000000000006,38.55,41.575,44.625,41.875,42.099999999999994,40.7,40.8,40.775000000000006,39.449999999999996,40.574999999999996,39.675,40.975,56.48,54.53333333333333,60.125,55.6
702,40.35,41.05,40.925000000000004,40.175,38.6,41.55,44.625,41.925,42.1,40.75,40.875,40.775000000000006,39.449999999999996,40.574999999999996,39.675,41.025,56.459999999999994,54.46666666666666,60.125,55.6
703,40.425,41.075,41.0,40.25,38.7,41.599999999999994,44.7,42.0,42.199999999999996,40.8,40.975,40.95,39.5,40.625,39.75,41.074999999999996,56.5,54.5,60.125,55.6
704,40.525,41.25,41.15,40.4,38.849999999999994,41.75,44.775,42.125,42.3,40.974999999999994,41.1,41.05,39.650000000000006,40.75,39.875,41.25,56.5,54.5,60.125,55.6
705,40.725,41.375,41.275,40.55,38.975,41.95,44.925,42.25,42.46,41.075,41.225,41.150000000000006,39.775000000000006,40.9,40.074999999999996,41.4,56.56,54.56666666666666,60.2,55.8
706,40.8,41.55,41.475,40.675,39.075,41.95,45.02499999999999,42.349999999999994,42.519999999999996,41.225,41.349999999999994,41.325,39.975,41.025,40.099999999999994,41.5,56.660000000000004,54.6,60.325,55.8
707,40.875,41.725,41.525,40.825,39.225,42.15,45.125,42.475,42.660000000000004,41.325,41.45,41.45,40.075,41.125,40.325,41.7,56.760000000000005,54.666666666666664,60.375,55.9
708,41.025,41.775000000000006,41.7,41.0,39.375,42.225,45.275,42.6,42.76,41.4,41.575,41.525,40.224999999999994,41.275000000000006,40.425,41.775,56.81999999999999,54.76666666666667,60.400000000000006,55.9
709,41.175,41.9,41.825,41.1,39.425,42.349999999999994,45.3,42.675000000000004,42.94,41.5,41.65,41.7,40.325,41.35,40.525,41.900000000000006,56.92,54.800000000000004,60.5,55.9
710,41.275000000000006,42.025,41.925000000000004,41.25,39.6,42.45,45.349999999999994,42.825,43.019999999999996,41.625,41.7,41.825,40.375,41.45,40.599999999999994,42.02499999999999,56.94,54.833333333333336,60.5,56.0
711,41.375,42.175,42.099999999999994,41.4,39.65,42.575,45.5,42.95,43.08,41.75,41.75,41.875,40.425000000000004,41.55,40.7,42.099999999999994,56.98,54.9,60.5,56.1
712,41.475,42.25,42.225,41.550000000000004,39.775000000000006,42.575,45.525000000000006,42.975,43.24,41.775,42.0,41.925,40.55,41.650000000000006,40.875,42.175,57.02,54.9,60.525,56.1
713,41.575,42.35,42.275,41.6,39.95,42.675,45.650000000000006,43.125,43.28,41.825,42.05,42.025,40.72500000000001,41.775000000000006,40.975,42.35,57.06,54.93333333333334,60.625,56.1
714,41.775,42.425,42.425,41.650000000000006,40.075,42.775000000000006,45.8,43.3,43.419999999999995,41.925,42.2,42.2,40.875,41.775000000000006,41.05,42.475,57.160000000000004,55.03333333333333,60.724999999999994,56.2
715,41.875,42.525,42.525,41.825,40.125,42.849999999999994,45.824999999999996,43.325,43.519999999999996,42.1,42.275000000000006,42.275000000000006,40.975,41.95,41.150000000000006,42.525,57.18000000000001,55.06666666666666,60.75,56.2
716,41.925,42.625,42.599999999999994,41.85,40.2,42.89999999999999,45.89999999999999,43.475,43.58,42.175000000000004,42.325,42.375,41.025000000000006,42.0,41.25,42.574999999999996,57.239999999999995,55.1,60.75,56.2
717,41.95,42.775,42.675000000000004,41.875,40.25,43.00000000000001,45.925,43.55,43.620000000000005,42.325,42.425,42.45,41.075,42.1,41.35,42.675,57.239999999999995,55.166666666666664,60.75,56.2
718,42.05,42.849999999999994,42.7,42.025,40.325,43.075,45.974999999999994,43.625,43.7,42.349999999999994,42.425,42.475,41.125,42.2,41.425,42.725,57.239999999999995,55.199999999999996,60.775000000000006,56.2
719,42.150000000000006,42.875,42.775,42.025,40.375,43.125,46.05,43.699999999999996,43.7,42.474999999999994,42.599999999999994,42.575,41.175,42.25,41.45,42.800000000000004,57.239999999999995,55.199999999999996,60.825,56.2
720,42.25,42.925,42.925,42.175,40.5,43.225,46.125,43.8,43.839999999999996,42.575,42.75,42.6,41.375,42.3,41.599999999999994,42.949999999999996,57.279999999999994,55.166666666666664,60.825,56.2
721,42.275,43.075,43.02499999999999,42.224999999999994,40.6,43.3,46.225,43.875,43.919999999999995,42.625,42.8,42.675000000000004,41.425,42.425,41.7,43.099999999999994,57.339999999999996,55.199999999999996,60.900000000000006,56.2
722,42.4,43.125,43.150000000000006,42.35,40.75,43.325,46.325,44.0,44.06,42.725,42.95,42.75,41.525,42.5,41.85,43.2,57.4,55.199999999999996,60.95,56.3
723,42.55,43.275,43.3,42.45,40.825,43.425,46.425000000000004,44.125,44.160000000000004,42.875,43.025,42.825,41.574999999999996,42.65,42.0,43.3,57.46,55.300000000000004,60.975,56.3
