S5,Unnamed: 1,Unnamed: 2
Default Batch 1,"Date : 27/04/2021, 12:58:03",
Wavelength (nm),ABS,%T
737,0.259,55.1
738,0.255,55.5
739,0.254,55.7
740,0.252,56
741,0.25,56.2
742,0.25,56.3
743,0.248,56.4
744,0.246,56.7
745,0.245,56.8
746,0.244,57.1
747,0.243,57.2
748,0.242,57.3
749,0.241,57.4
750,0.24,57.6
751,0.238,57.8
752,0.238,57.9
753,0.236,58
754,0.236,58.1
755,0.234,58.3
756,0.23,58.8
757,0.23,58.9
758,0.229,59
759,0.229,59
760,0.226,59.5
761,0.226,59.5
762,0.226,59.5
763,0.224,59.6
764,0.222,60
765,0.222,60
766,0.221,60.2
767,0.22,60.3
768,0.219,60.4
769,0.216,60.8
770,0.215,60.9
771,0.215,61
772,0.213,61.2
773,0.213,61.2
774,0.213,61.3
775,0.213,61.3
776,0.212,61.4
777,0.211,61.5
778,0.21,61.6
779,0.21,61.7
780,0.21,61.7
781,0.207,62.1
782,0.205,62.4
783,0.205,62.4
784,0.204,62.5
785,0.204,62.6
786,0.202,62.8
787,0.201,62.9
788,0.2,63
789,0.195,63.8
790,0.194,64
791,0.19,64.5
792,0.189,64.7
793,0.187,65
794,0.187,65
795,0.187,65
796,0.186,65.2
797,0.185,65.3
798,0.184,65.4
799,0.184,65.4
800,0.184,65.5
801,0.183,65.6
802,0.182,65.8
803,0.182,65.8
804,0.181,65.9
805,0.18,66.1
806,0.179,66.2
807,0.178,66.3
808,0.177,66.5
809,0.176,66.6
810,0.176,66.7
811,0.176,66.7
812,0.175,66.8
813,0.175,66.8
814,0.174,66.9
815,0.172,67.4
816,0.172,67.3
817,0.171,67.5
818,0.171,67.5
819,0.169,67.8
820,0.168,67.8
821,0.167,68.1
822,0.165,68.4
823,0.168,68
824,0.166,68.2
825,0.164,68.5
826,0.164,68.5
827,0.163,68.7
828,0.163,68.7
829,0.162,68.9
830,0.159,69.4
831,0.158,69.6
832,0.158,69.6
833,0.157,69.6
834,0.157,69.6
835,0.158,69.4
836,0.157,69.6
837,0.156,69.9
838,0.156,69.9
839,0.155,70
840,0.153,70.3
841,0.153,70.3
842,0.153,70.3
843,0.153,70.2
844,0.152,70.4
845,0.152,70.4
846,0.147,71.2
847,0.147,71.3
848,0.148,71.1
849,0.148,71.1
850,0.148,71.1
851,0.149,71
852,0.149,71
853,0.149,71
854,0.15,70.8
855,0.146,71.5
856,0.146,71.5
857,0.146,71.5
858,0.145,71.6
859,0.145,71.6
860,0.144,71.7
861,0.146,71.4
862,0.146,71.5
863,0.146,71.5
864,0.146,71.5
865,0.144,71.8
866,0.144,71.7
867,0.144,71.7
868,0.143,71.9
869,0.141,72.2
870,0.141,72.2
871,0.141,72.2
872,0.141,72.2
873,0.141,72.3
874,0.139,72.7
875,0.139,72.7
876,0.139,72.7
877,0.139,72.7
878,0.139,72.7
879,0.138,72.7
880,0.137,73
881,0.136,73.1
882,0.137,72.9
883,0.139,72.7
884,0.139,72.7
885,0.138,72.7
886,0.138,72.8
887,0.134,73.4
888,0.134,73.4
889,0.132,73.8
890,0.132,73.8
891,0.132,73.8
892,0.132,73.8
893,0.133,73.6
894,0.133,73.6
895,0.133,73.6
896,0.132,73.7
897,0.132,73.7
898,0.13,74.1
899,0.13,74.1
900,0.13,74.1
901,0.129,74.4
902,0.129,74.4
903,0.129,74.3
904,0.129,74.3
905,0.129,74.2
906,0.13,74.1
907,0.129,74.2
908,0.129,74.3
909,0.129,74.3
910,0.129,74.4
911,0.127,74.6
912,0.127,74.6
913,0.127,74.6
914,0.128,74.5
915,0.128,74.5
916,0.128,74.6
917,0.128,74.5
918,0.128,74.5
919,0.127,74.6
920,0.127,74.7
921,0.127,74.7
922,0.126,74.8
923,0.125,75
924,0.125,75
925,0.125,75.1
926,0.125,75
927,0.125,75.1
928,0.123,75.3
929,0.123,75.3
930,0.123,75.3
931,0.123,75.3
932,0.124,75.2
933,0.126,74.8
934,0.126,74.8
935,0.124,75.2
936,0.123,75.3
937,0.123,75.3
938,0.123,75.3
939,0.124,75.2
940,0.123,75.3
941,0.123,75.3
942,0.123,75.4
943,0.122,75.5
944,0.121,75.7
945,0.121,75.7
946,0.12,75.9
947,0.12,75.9
948,0.12,75.9
949,0.12,75.9
950,0.132,73.8
951,0.145,71.6
952,0.151,70.6
953,0.151,70.7
954,0.151,70.7
955,0.153,70.4
956,0.156,69.8
957,0.159,69.3
958,0.16,69.1
959,0.162,68.9
960,0.163,68.7
961,0.166,68.2
962,0.167,68
963,0.169,67.8
964,0.169,67.7
965,0.17,67.5
966,0.174,67
967,0.177,66.6
968,0.179,66.2
969,0.184,65.5
970,0.187,65
971,0.186,65.1
972,0.184,65.4
973,0.181,65.9
974,0.181,66
975,0.178,66.4
976,0.178,66.4
977,0.178,66.4
978,0.178,66.4
979,0.171,67.5
980,0.156,69.8
981,0.152,70.4
982,0.148,71.1
983,0.143,72
984,0.143,72
985,0.152,70.4
986,0.163,68.7
987,0.17,67.6
988,0.172,67.3
989,0.173,67.2
990,0.171,67.4
991,0.171,67.5
992,0.167,68.1
993,0.157,69.6
994,0.152,70.4
995,0.149,70.9
996,0.144,71.8
997,0.141,72.3
998,0.141,72.3
999,0.146,71.4
1000.00,0.15,70.7
1001.00,0.154,70.1
1002.00,0.156,69.8
1003.00,0.157,69.6
1004.00,0.158,69.6
1005.00,0.158,69.5
1006.00,0.158,69.5
1007.00,0.158,69.4
1008.00,0.159,69.4
1009.00,0.159,69.4
1010.00,0.159,69.4
1011.00,0.158,69.6
1012.00,0.155,70
1013.00,0.153,70.3
1014.00,0.151,70.6
1015.00,0.151,70.6
1016.00,0.151,70.6
1017.00,0.152,70.5
1018.00,0.152,70.4
1019.00,0.155,70
1020.00,0.156,69.9
1021.00,0.162,68.8
1022.00,0.164,68.5
1023.00,0.166,68.2
1024.00,0.168,67.9
1025.00,0.169,67.8
1026.00,0.17,67.7
1027.00,0.171,67.4
1028.00,0.176,66.7
1029.00,0.176,66.6
1030.00,0.176,66.6
1031.00,0.176,66.6
1032.00,0.177,66.5
1033.00,0.178,66.3
1034.00,0.181,65.9
1035.00,0.181,65.9
1036.00,0.181,65.9
1037.00,0.185,65.3
1038.00,0.186,65.2
1039.00,0.192,64.3
1040.00,0.194,64
1041.00,0.194,64
1042.00,0.195,63.8
1043.00,0.196,63.7
1044.00,0.195,63.8
1045.00,0.196,63.7
1046.00,0.196,63.6
1047.00,0.2,63.1
1048.00,0.2,63.1
1049.00,0.201,62.9
1050.00,0.201,62.9
1051.00,0.201,62.9
1052.00,0.203,62.7
1053.00,0.203,62.7
1054.00,0.203,62.7
1055.00,0.203,62.7
1056.00,0.203,62.7
1057.00,0.204,62.5
1058.00,0.214,61
1059.00,0.222,60
1060.00,0.224,59.7
1061.00,0.227,59.3
1062.00,0.234,58.4
1063.00,0.237,57.9
1064.00,0.242,57.3
1065.00,0.241,57.4
1066.00,0.241,57.4
1067.00,0.241,57.4
1068.00,0.242,57.2
1069.00,0.245,56.9
1070.00,0.247,56.6
1071.00,0.248,56.5
1072.00,0.248,56.5
1073.00,0.252,55.9
1074.00,0.254,55.7
1075.00,0.255,55.6
1076.00,0.256,55.5
1077.00,0.256,55.4
1078.00,0.257,55.3
1079.00,0.257,55.3
1080.00,0.256,55.5
1081.00,0.256,55.5
1082.00,0.256,55.5
1083.00,0.259,55
1084.00,0.263,54.6
1085.00,0.263,54.6
1086.00,0.262,54.6
1087.00,0.263,54.6
1088.00,0.27,53.7
1089.00,0.272,53.5
1090.00,0.272,53.4
1091.00,0.276,53
1092.00,0.277,52.9
1093.00,0.277,52.9
1094.00,0.277,52.8
1095.00,0.276,53
1096.00,0.276,53
1097.00,0.277,52.9
1098.00,0.286,51.8
1099.00,0.286,51.7
1100.00,0.13,74.1
,,
,,
S5,,
Default Batch 93,"Date : 29/04/2021, 12:48:12",
Wavelength (nm),ABS,%T
190,2.133,0.7
191,2.279,0.5
192,2.353,0.4
193,2.407,0.4
194,2.432,0.4
195,2.443,0.4
196,2.478,0.3
197,2.534,0.3
198,2.568,0.3
199,2.595,0.3
200,2.628,0.2
201,2.631,0.2
202,2.631,0.2
203,2.647,0.2
204,2.694,0.2
205,2.714,0.2
206,2.726,0.2
207,2.761,0.2
208,2.769,0.2
209,2.782,0.2
210,2.789,0.2
211,2.787,0.2
212,2.792,0.2
213,2.796,0.2
214,2.806,0.2
215,3,0.1
216,3,0
217,3,0
218,3,0
219,3,0
220,3,0
221,3,0
222,3,0
223,3,0
224,3,0.1
225,3,0.1
226,2.996,0.1
227,2.993,0.1
228,2.995,0.1
229,3,0.1
230,3,0.1
231,3,0.1
232,3,0.1
233,2.995,0.1
234,2.994,0.1
235,2.983,0.1
236,2.978,0.1
237,2.972,0.1
238,2.97,0.1
239,2.968,0.1
240,2.965,0.1
241,2.973,0.1
242,2.979,0.1
243,2.981,0.1
244,2.98,0.1
245,2.978,0.1
246,2.961,0.1
247,2.962,0.1
248,2.962,0.1
249,2.943,0.1
250,2.905,0.1
251,2.85,0.1
252,2.798,0.2
253,2.738,0.2
254,2.671,0.2
255,2.592,0.3
256,2.507,0.3
257,2.404,0.4
258,2.301,0.5
259,2.208,0.6
260,2.13,0.7
261,2.069,0.9
262,2.01,1
263,1.954,1.1
264,1.896,1.3
265,1.836,1.5
266,1.78,1.7
267,1.732,1.9
268,1.69,2
269,1.655,2.2
270,1.62,2.4
271,1.588,2.6
272,1.561,2.7
273,1.542,2.9
274,1.526,3
275,1.512,3.1
276,1.491,3.2
277,1.473,3.4
278,1.458,3.5
279,1.446,3.6
280,1.436,3.7
281,1.424,3.8
282,1.412,3.9
283,1.407,3.9
284,1.406,3.9
285,1.4,4
286,1.392,4.1
287,1.39,4.1
288,1.386,4.1
289,1.382,4.1
290,1.378,4.2
291,1.373,4.2
292,1.371,4.3
293,1.37,4.3
294,1.363,4.3
295,1.36,4.4
296,1.358,4.4
297,1.356,4.4
298,1.356,4.4
299,1.355,4.4
300,1.35,4.5
301,1.345,4.5
302,1.337,4.6
303,1.33,4.7
304,1.324,4.7
305,1.318,4.8
306,1.31,4.9
307,1.3,5
308,1.291,5.1
309,1.282,5.2
310,1.274,5.3
311,1.266,5.4
312,1.255,5.6
313,1.244,5.7
314,1.233,5.9
315,1.224,6
316,1.217,6.1
317,1.206,6.2
318,1.19,6.5
319,1.177,6.7
320,1.166,6.8
321,1.152,7
322,1.134,7.3
323,1.119,7.6
324,1.11,7.8
325,1.101,7.9
326,1.09,8.1
327,1.078,8.4
328,1.064,8.6
329,1.049,8.9
330,1.035,9.2
331,1.019,9.6
332,1.005,9.9
333,0.995,10.1
334,0.984,10.4
335,0.972,10.7
336,0.958,11
337,0.946,11.3
338,0.934,11.7
339,0.923,11.9
340,0.911,12.3
341,0.897,12.7
342,0.884,13.1
343,0.871,13.5
344,0.862,13.8
345,0.855,14
346,0.847,14.2
347,0.837,14.6
348,0.826,14.9
349,0.815,15.3
350,0.804,15.7
351,0.793,16.1
352,0.783,16.5
353,0.773,16.9
354,0.764,17.2
355,0.754,17.6
356,0.744,18
357,0.738,18.3
358,0.732,18.6
359,0.723,18.9
360,0.714,19.3
361,0.711,19.5
362,0.711,19.5
363,0.709,19.6
364,0.7,19.9
365,0.69,20.4
366,0.68,20.9
367,0.673,21.2
368,0.665,21.6
369,0.658,22
370,0.652,22.3
371,0.648,22.5
372,0.642,22.8
373,0.637,23.1
374,0.63,23.4
375,0.625,23.7
376,0.624,23.8
377,0.621,23.9
378,0.621,23.9
379,0.617,24.2
380,0.613,24.4
381,0.605,24.8
382,0.598,25.2
383,0.594,25.5
384,0.591,25.6
385,0.587,25.9
386,0.582,26.2
387,0.578,26.4
388,0.575,26.6
389,0.571,26.8
390,0.556,27.8
391,0.545,28.5
392,0.545,28.5
393,0.539,28.9
394,0.536,29.1
395,0.532,29.4
396,0.528,29.6
397,0.523,30
398,0.518,30.3
399,0.516,30.5
400,0.511,30.8
401,0.507,31.1
402,0.503,31.4
403,0.499,31.7
404,0.497,31.8
405,0.495,32
406,0.493,32.2
407,0.49,32.4
408,0.485,32.7
409,0.482,33
410,0.478,33.2
411,0.477,33.4
412,0.475,33.5
413,0.472,33.7
414,0.47,33.9
415,0.465,34.3
416,0.463,34.5
417,0.46,34.7
418,0.457,34.9
419,0.454,35.1
420,0.452,35.3
421,0.449,35.5
422,0.447,35.7
423,0.446,35.8
424,0.444,36
425,0.442,36.1
426,0.44,36.3
427,0.437,36.5
428,0.436,36.6
429,0.432,36.9
430,0.43,37.1
431,0.429,37.2
432,0.428,37.4
433,0.424,37.6
434,0.424,37.7
435,0.423,37.8
436,0.421,37.9
437,0.419,38.1
438,0.417,38.2
439,0.416,38.4
440,0.414,38.5
441,0.412,38.7
442,0.412,38.7
443,0.41,38.9
444,0.409,39
445,0.408,39.1
446,0.407,39.2
447,0.405,39.3
448,0.404,39.4
449,0.403,39.6
450,0.4,39.8
451,0.399,39.9
452,0.398,40
453,0.397,40.1
454,0.396,40.2
455,0.395,40.3
456,0.394,40.4
457,0.394,40.4
458,0.392,40.5
459,0.391,40.7
460,0.391,40.7
461,0.39,40.7
462,0.388,40.9
463,0.387,41
464,0.386,41.1
465,0.386,41.1
466,0.386,41.2
467,0.384,41.3
468,0.384,41.3
469,0.383,41.4
470,0.382,41.5
471,0.381,41.6
472,0.38,41.7
473,0.379,41.8
474,0.378,41.9
475,0.376,42.1
476,0.376,42.1
477,0.376,42.1
478,0.374,42.3
479,0.372,42.4
480,0.371,42.5
481,0.368,42.8
482,0.368,42.9
483,0.368,42.9
484,0.368,42.9
485,0.367,43
486,0.365,43.1
487,0.365,43.1
488,0.364,43.3
489,0.361,43.5
490,0.361,43.5
491,0.361,43.5
492,0.36,43.7
493,0.359,43.8
494,0.359,43.8
495,0.357,43.9
496,0.357,44
497,0.356,44
498,0.356,44.1
499,0.355,44.1
500,0.353,44.3
501,0.352,44.4
502,0.351,44.5
503,0.351,44.6
504,0.351,44.6
505,0.349,44.7
506,0.348,44.9
507,0.347,45
508,0.347,45
509,0.346,45.1
510,0.345,45.2
511,0.344,45.2
512,0.344,45.2
513,0.344,45.3
514,0.343,45.4
515,0.343,45.4
516,0.342,45.5
517,0.342,45.5
518,0.342,45.5
519,0.341,45.6
520,0.341,45.7
521,0.339,45.8
522,0.338,45.9
523,0.337,46
524,0.337,46
525,0.336,46.1
526,0.336,46.2
527,0.336,46.2
528,0.336,46.1
529,0.336,46.2
530,0.336,46.2
531,0.335,46.2
532,0.335,46.2
533,0.335,46.2
534,0.335,46.3
535,0.335,46.3
536,0.335,46.3
537,0.333,46.4
538,0.333,46.5
539,0.332,46.5
540,0.333,46.5
541,0.333,46.5
542,0.333,46.5
543,0.333,46.5
544,0.333,46.5
545,0.333,46.5
546,0.332,46.5
547,0.334,46.4
548,0.333,46.4
549,0.333,46.5
550,0.332,46.6
551,0.332,46.6
552,0.332,46.6
553,0.331,46.6
554,0.332,46.6
555,0.332,46.6
556,0.332,46.6
557,0.332,46.6
558,0.331,46.7
559,0.331,46.7
560,0.329,46.9
561,0.329,46.9
562,0.329,46.9
563,0.329,46.9
564,0.329,46.9
565,0.329,46.9
566,0.329,46.9
567,0.329,46.9
568,0.329,46.9
569,0.328,47
570,0.328,46.9
571,0.328,47
572,0.329,46.9
573,0.33,46.8
574,0.33,46.8
575,0.33,46.7
576,0.331,46.7
577,0.332,46.5
578,0.332,46.5
579,0.332,46.5
580,0.333,46.5
581,0.333,46.5
582,0.333,46.5
583,0.332,46.5
584,0.333,46.4
585,0.333,46.4
586,0.333,46.4
587,0.333,46.4
588,0.333,46.4
589,0.334,46.4
590,0.334,46.3
591,0.335,46.2
592,0.335,46.2
593,0.335,46.2
594,0.335,46.3
595,0.334,46.4
596,0.334,46.4
597,0.335,46.2
598,0.34,45.7
599,0.343,45.4
600,0.341,45.6
601,0.338,46
602,0.334,46.4
603,0.332,46.6
604,0.332,46.5
605,0.336,46.1
606,0.341,45.6
607,0.342,45.5
608,0.341,45.6
609,0.34,45.7
610,0.34,45.7
611,0.341,45.7
612,0.341,45.6
613,0.342,45.5
614,0.342,45.5
615,0.342,45.5
616,0.342,45.5
617,0.342,45.5
618,0.342,45.5
619,0.342,45.5
620,0.343,45.4
621,0.343,45.4
622,0.343,45.4
623,0.343,45.4
624,0.343,45.4
625,0.343,45.4
626,0.343,45.4
627,0.344,45.3
628,0.344,45.3
629,0.344,45.3
630,0.344,45.3
631,0.344,45.3
632,0.344,45.3
633,0.344,45.3
634,0.344,45.3
635,0.344,45.3
636,0.344,45.3
637,0.344,45.3
638,0.344,45.3
639,0.344,45.3
640,0.344,45.3
641,0.344,45.3
642,0.344,45.3
643,0.344,45.3
644,0.343,45.4
645,0.343,45.4
646,0.343,45.4
647,0.343,45.4
648,0.343,45.4
649,0.343,45.4
650,0.342,45.5
651,0.342,45.5
652,0.342,45.5
653,0.341,45.6
654,0.341,45.6
655,0.341,45.6
656,0.34,45.7
657,0.339,45.8
658,0.338,45.9
659,0.338,45.9
660,0.338,45.9
661,0.338,45.9
662,0.338,45.9
663,0.338,45.9
664,0.337,46
665,0.336,46.1
666,0.336,46.2
667,0.335,46.2
668,0.334,46.3
669,0.333,46.4
670,0.333,46.5
671,0.332,46.6
672,0.331,46.6
673,0.331,46.6
674,0.33,46.8
675,0.329,46.9
676,0.328,47
677,0.327,47.1
678,0.325,47.3
679,0.324,47.4
680,0.323,47.5
681,0.322,47.6
682,0.321,47.7
683,0.321,47.7
684,0.32,47.8
685,0.32,47.8
686,0.319,48
687,0.317,48.1
688,0.316,48.3
689,0.316,48.3
690,0.314,48.5
691,0.313,48.6
692,0.311,48.8
693,0.31,48.9
694,0.309,49.1
695,0.307,49.3
696,0.306,49.5
697,0.304,49.7
698,0.303,49.8
699,0.302,49.9
700,0.3,50.1
701,0.3,50.1
702,0.3,50.1
703,0.299,50.2
704,0.298,50.4
705,0.295,50.6
706,0.295,50.7
707,0.293,50.9
708,0.293,50.9
709,0.29,51.2
710,0.289,51.4
711,0.287,51.6
712,0.287,51.7
713,0.284,52
714,0.284,52
715,0.283,52.1
716,0.281,52.4
717,0.281,52.4
718,0.28,52.5
719,0.279,52.6
720,0.279,52.6
721,0.277,52.8
722,0.275,53
723,0.274,53.2
724,0.273,53.4
725,0.272,53.5
726,0.271,53.6
727,0.269,53.9
728,0.268,54
729,0.267,54
730,0.267,54.1
731,0.266,54.2
732,0.263,54.6
733,0.261,54.8
734,0.261,54.8
735,0.26,55
736,0.259,55.1
737,0.257,55.3
738,0.255,55.6
739,0.254,55.7
740,0.253,55.8
741,0.251,56.1
742,0.25,56.2
743,0.25,56.3
744,0.247,56.6
745,0.246,56.7
746,0.245,56.9
747,0.243,57.1
748,0.243,57.2
749,0.24,57.5
750,0.239,57.7
751,0.239,57.7
752,0.239,57.7
753,0.238,57.8
754,0.238,57.8
755,0.237,58
756,0.237,58
757,0.234,58.3
758,0.232,58.6
759,0.23,58.8
760,0.228,59.1
761,0.228,59.1
762,0.228,59.2
763,0.228,59.2
764,0.225,59.5
765,0.224,59.7
766,0.221,60.1
767,0.221,60.1
768,0.221,60.1
769,0.219,60.3
770,0.219,60.3
771,0.217,60.7
772,0.216,60.8
773,0.216,60.8
774,0.216,60.8
775,0.216,60.9
776,0.214,61.1
777,0.212,61.3
778,0.213,61.3
779,0.211,61.5
780,0.211,61.5
781,0.211,61.5
782,0.208,61.9
783,0.208,61.9
784,0.208,62
785,0.206,62.3
786,0.205,62.4
787,0.205,62.4
788,0.203,62.6
789,0.201,62.9
790,0.198,63.3
791,0.195,63.8
792,0.193,64.1
793,0.193,64.1
794,0.191,64.5
795,0.19,64.6
796,0.189,64.7
797,0.189,64.7
798,0.188,64.8
799,0.188,64.9
800,0.187,65.1
801,0.186,65.1
802,0.185,65.3
803,0.185,65.4
804,0.184,65.5
805,0.183,65.6
806,0.183,65.6
807,0.182,65.7
808,0.182,65.7
809,0.182,65.8
810,0.181,66
811,0.18,66
812,0.18,66.1
813,0.18,66.1
814,0.178,66.4
815,0.176,66.7
816,0.176,66.7
817,0.173,67.2
818,0.173,67.1
819,0.171,67.4
820,0.171,67.5
821,0.169,67.8
822,0.17,67.7
823,0.171,67.4
824,0.171,67.4
825,0.169,67.8
826,0.167,68
827,0.168,68
828,0.168,68
829,0.167,68.1
830,0.163,68.8
831,0.163,68.7
832,0.163,68.7
833,0.163,68.7
834,0.163,68.8
835,0.163,68.8
836,0.161,69.1
837,0.16,69.2
838,0.16,69.2
839,0.16,69.2
840,0.16,69.2
841,0.16,69.2
842,0.16,69.2
843,0.157,69.6
844,0.157,69.7
845,0.158,69.6
846,0.157,69.7
847,0.155,70
848,0.155,69.9
849,0.155,69.9
850,0.153,70.3
851,0.153,70.3
852,0.156,69.9
853,0.155,70
854,0.154,70.1
855,0.155,70.1
856,0.154,70.1
857,0.154,70.1
858,0.153,70.3
859,0.153,70.4
860,0.151,70.6
861,0.151,70.6
862,0.15,70.8
863,0.15,70.8
864,0.149,70.9
865,0.149,71
866,0.149,70.9
867,0.149,70.9
868,0.147,71.2
869,0.145,71.5
870,0.145,71.6
871,0.146,71.5
872,0.146,71.5
873,0.144,71.8
874,0.144,71.8
875,0.144,71.8
876,0.144,71.7
877,0.144,71.7
878,0.144,71.8
879,0.144,71.8
880,0.142,72.1
881,0.141,72.2
882,0.141,72.3
883,0.142,72.1
884,0.142,72.1
885,0.141,72.2
886,0.141,72.3
887,0.141,72.2
888,0.141,72.3
889,0.139,72.6
890,0.139,72.7
891,0.139,72.6
892,0.139,72.7
893,0.139,72.6
894,0.139,72.7
895,0.139,72.7
896,0.139,72.6
897,0.14,72.4
898,0.134,73.5
899,0.134,73.5
900,0.136,73.1
901,0.136,73.1
902,0.136,73.1
903,0.136,73.1
904,0.136,73.1
905,0.136,73.1
906,0.137,73
907,0.136,73.2
908,0.134,73.4
909,0.136,73.1
910,0.136,73.1
911,0.135,73.3
912,0.135,73.3
913,0.135,73.4
914,0.134,73.5
915,0.134,73.5
916,0.133,73.7
917,0.132,73.7
918,0.132,73.8
919,0.131,73.9
920,0.131,73.9
921,0.134,73.5
922,0.133,73.5
923,0.133,73.7
924,0.132,73.7
925,0.132,73.8
926,0.132,73.8
927,0.132,73.8
928,0.132,73.8
929,0.132,73.9
930,0.131,73.9
931,0.131,74
932,0.131,73.9
933,0.131,73.9
934,0.13,74.1
935,0.13,74.2
936,0.13,74.1
937,0.13,74.2
938,0.13,74.2
939,0.13,74.2
940,0.13,74.2
941,0.13,74.2
942,0.129,74.3
943,0.129,74.3
944,0.129,74.3
945,0.129,74.3
946,0.126,74.7
947,0.126,74.9
948,0.127,74.6
949,0.127,74.7
950,0.137,73
951,0.149,70.9
952,0.155,69.9
953,0.156,69.9
954,0.156,69.8
955,0.16,69.2
956,0.164,68.6
957,0.165,68.3
958,0.167,68.1
959,0.168,67.9
960,0.169,67.8
961,0.172,67.3
962,0.173,67.2
963,0.174,66.9
964,0.176,66.6
965,0.177,66.6
966,0.178,66.3
967,0.18,66
968,0.184,65.4
969,0.188,64.8
970,0.19,64.6
971,0.19,64.6
972,0.189,64.7
973,0.187,65
974,0.185,65.2
975,0.185,65.3
976,0.185,65.3
977,0.184,65.4
978,0.181,66
979,0.174,67
980,0.167,68
981,0.154,70.1
982,0.15,70.9
983,0.143,71.9
984,0.145,71.7
985,0.157,69.6
986,0.169,67.7
987,0.176,66.6
988,0.177,66.5
989,0.178,66.4
990,0.178,66.4
991,0.177,66.6
992,0.17,67.6
993,0.163,68.6
994,0.158,69.5
995,0.147,71.4
996,0.142,72.1
997,0.144,71.9
998,0.151,70.7
999,0.154,70.1
1000.00,0.158,69.5
1001.00,0.161,69
1002.00,0.163,68.7
1003.00,0.165,68.5
1004.00,0.165,68.5
1005.00,0.165,68.3
1006.00,0.165,68.3
1007.00,0.165,68.3
1008.00,0.165,68.3
1009.00,0.165,68.4
1010.00,0.165,68.4
1011.00,0.162,68.9
1012.00,0.161,69
1013.00,0.162,68.9
1014.00,0.161,69.1
1015.00,0.16,69.1
1016.00,0.161,69.1
1017.00,0.161,69.1
1018.00,0.163,68.7
1019.00,0.164,68.5
1020.00,0.166,68.2
1021.00,0.167,68.1
1022.00,0.17,67.5
1023.00,0.174,67.1
1024.00,0.174,67
1025.00,0.176,66.7
1026.00,0.176,66.6
1027.00,0.177,66.5
1028.00,0.179,66.2
1029.00,0.18,66.1
1030.00,0.182,65.8
1031.00,0.182,65.7
1032.00,0.183,65.7
1033.00,0.183,65.7
1034.00,0.185,65.3
1035.00,0.189,64.8
1036.00,0.189,64.8
1037.00,0.19,64.5
1038.00,0.191,64.4
1039.00,0.194,64
1040.00,0.2,63.2
1041.00,0.2,63.1
1042.00,0.202,62.8
1043.00,0.202,62.8
1044.00,0.202,62.8
1045.00,0.202,62.8
1046.00,0.203,62.7
1047.00,0.207,62.1
1048.00,0.207,62.1
1049.00,0.207,62.1
1050.00,0.207,62
1051.00,0.211,61.5
1052.00,0.213,61.2
1053.00,0.213,61.3
1054.00,0.212,61.4
1055.00,0.212,61.4
1056.00,0.212,61.4
1057.00,0.212,61.4
1058.00,0.218,60.5
1059.00,0.223,59.8
1060.00,0.234,58.4
1061.00,0.238,57.7
1062.00,0.239,57.7
1063.00,0.242,57.2
1064.00,0.243,57.1
1065.00,0.243,57.1
1066.00,0.246,56.7
1067.00,0.249,56.3
1068.00,0.249,56.4
1069.00,0.249,56.3
1070.00,0.251,56.1
1071.00,0.252,56
1072.00,0.252,55.9
1073.00,0.259,55
1074.00,0.261,54.8
1075.00,0.263,54.5
1076.00,0.263,54.5
1077.00,0.266,54.2
1078.00,0.269,53.9
1079.00,0.267,54.1
1080.00,0.266,54.2
1081.00,0.266,54.2
1082.00,0.267,54.1
1083.00,0.268,54
1084.00,0.268,54
1085.00,0.273,53.4
1086.00,0.271,53.6
1087.00,0.269,53.8
1088.00,0.27,53.7
1089.00,0.278,52.8
1090.00,0.28,52.5
1091.00,0.288,51.5
1092.00,0.288,51.5
1093.00,0.284,52
1094.00,0.285,51.8
1095.00,0.285,51.9
1096.00,0.286,51.8
1097.00,0.294,50.9
1098.00,0.296,50.5
1099.00,0.306,49.5
1100.00,0.103,78.9
,,
,,
S5,,
Default Batch 94,"Date : 29/04/2021, 12:49:15",
Wavelength (nm),ABS,%T
190,2.155,0.7
191,2.295,0.5
192,2.351,0.4
193,2.396,0.4
194,2.412,0.4
195,2.457,0.3
196,2.501,0.3
197,2.515,0.3
198,2.59,0.3
199,2.62,0.2
200,2.646,0.2
201,2.648,0.2
202,2.656,0.2
203,2.682,0.2
204,2.687,0.2
205,2.695,0.2
206,2.699,0.2
207,2.728,0.2
208,2.739,0.2
209,2.742,0.2
210,2.76,0.2
211,2.766,0.2
212,2.77,0.2
213,2.773,0.2
214,2.809,0.2
215,2.984,0.1
216,3,0
217,3,0
218,3,0
219,3,0
220,3,0
221,3,0
222,3,0
223,3,0
224,3,0.1
225,3,0.1
226,3,0.1
227,3,0.1
228,3,0.1
229,3,0.1
230,3,0.1
231,3,0.1
232,3,0.1
233,2.99,0.1
234,2.974,0.1
235,2.974,0.1
236,2.972,0.1
237,2.972,0.1
238,2.991,0.1
239,2.983,0.1
240,2.983,0.1
241,2.983,0.1
242,2.981,0.1
243,2.983,0.1
244,2.987,0.1
245,2.967,0.1
246,2.965,0.1
247,2.966,0.1
248,2.965,0.1
249,2.946,0.1
250,2.901,0.1
251,2.852,0.1
252,2.799,0.2
253,2.739,0.2
254,2.666,0.2
255,2.581,0.3
256,2.494,0.3
257,2.398,0.4
258,2.297,0.5
259,2.204,0.6
260,2.123,0.8
261,2.059,0.9
262,2.002,1
263,1.945,1.1
264,1.887,1.3
265,1.828,1.5
266,1.774,1.7
