wavelength,S8 Irrad 1,S8 Irrad 10,S8 Irrad 11,S8 Irrad 12,S8 Irrad 13,S8 Irrad 14,S8 Irrad 15,S8 Irrad 2,S8 Irrad 3,S8 Irrad 4,S8 Irrad 5,S8 Irrad 6,S8 Irrad 7,S8 Irrad 8,S8 Irrad 9,S8 Postheat,S8 Preheat
958,0.2766,0.27025,0.278,0.28775,0.306,0.294,0.2935,0.2675,0.26075,0.262,0.26475,0.25975,0.2682,0.27425,0.2655,0.2012,0.211
959,0.279,0.27175,0.2795,0.2895,0.309,0.2975,0.2965,0.27,0.263,0.263,0.26675,0.262,0.2696,0.27775,0.26825,0.2016,0.21275
960,0.281,0.2745,0.2815,0.2925,0.31125,0.2985,0.298,0.27125,0.26425,0.265,0.26725,0.2635,0.271,0.279,0.26975,0.2032,0.21475
961,0.282,0.27525,0.28225,0.29325,0.31225,0.30025,0.30025,0.27225,0.2655,0.266,0.269,0.265,0.2724,0.2805,0.27075,0.2036,0.21625
962,0.283,0.27575,0.283,0.2935,0.31325,0.30125,0.30175,0.27275,0.2665,0.26675,0.27,0.266,0.2732,0.2825,0.2725,0.2042,0.217
963,0.2838,0.27675,0.28475,0.295,0.31475,0.302,0.30325,0.27325,0.267,0.26725,0.271,0.26675,0.2738,0.283,0.27325,0.2042,0.217
964,0.285,0.278,0.286,0.296,0.3155,0.303,0.3035,0.27425,0.268,0.26875,0.27225,0.26725,0.2754,0.2845,0.275,0.2048,0.21775
965,0.2858,0.27875,0.28675,0.2975,0.31875,0.3045,0.305,0.27475,0.26925,0.269,0.27325,0.26825,0.2764,0.2855,0.2755,0.2054,0.219
966,0.2864,0.27975,0.28875,0.30025,0.321,0.30775,0.3065,0.2765,0.27075,0.2705,0.274,0.2695,0.2776,0.287,0.27625,0.2068,0.221
967,0.2882,0.283,0.29025,0.30175,0.32375,0.309,0.30925,0.2785,0.273,0.2725,0.27675,0.271,0.2788,0.29,0.27825,0.208,0.22225
968,0.2896,0.2845,0.29275,0.3055,0.3265,0.3135,0.3115,0.281,0.27425,0.273,0.278,0.2745,0.281,0.292,0.28125,0.209,0.225
969,0.2926,0.28825,0.2965,0.3095,0.331,0.31775,0.31575,0.28425,0.27625,0.2765,0.28125,0.276,0.2832,0.2965,0.28525,0.2108,0.2285
970,0.2966,0.291,0.3005,0.314,0.33675,0.322,0.32025,0.28675,0.281,0.28025,0.28625,0.28,0.287,0.2995,0.28775,0.2126,0.233
971,0.2978,0.2945,0.30225,0.31625,0.338,0.3245,0.3215,0.2885,0.282,0.28225,0.28825,0.281,0.289,0.30075,0.29075,0.2134,0.234
972,0.2986,0.29425,0.30225,0.3155,0.3375,0.3235,0.32225,0.288,0.2815,0.28175,0.28825,0.2815,0.2888,0.3005,0.29125,0.2134,0.23375
973,0.2976,0.2925,0.30175,0.31475,0.336,0.31975,0.32125,0.287,0.2805,0.2815,0.287,0.2805,0.288,0.3,0.29075,0.2132,0.233
974,0.2958,0.29075,0.3,0.31125,0.33175,0.31775,0.31775,0.285,0.27975,0.28,0.28625,0.27875,0.2868,0.29575,0.28875,0.2128,0.22975
975,0.2942,0.2895,0.29725,0.30675,0.32925,0.315,0.31475,0.28425,0.27875,0.278,0.2845,0.2775,0.285,0.29475,0.28525,0.2118,0.22775
976,0.2922,0.288,0.29575,0.3065,0.3275,0.3145,0.31475,0.283,0.27675,0.2765,0.283,0.27725,0.2844,0.2945,0.28475,0.2114,0.22725
977,0.2912,0.288,0.2955,0.307,0.328,0.31425,0.3145,0.2815,0.2765,0.276,0.282,0.27675,0.2838,0.29425,0.2845,0.2114,0.22625
978,0.29,0.28525,0.29425,0.30675,0.32775,0.31425,0.31325,0.28125,0.275,0.2755,0.281,0.276,0.2836,0.29325,0.284,0.2104,0.225
979,0.2878,0.28275,0.293,0.304,0.32575,0.30925,0.31025,0.2785,0.27275,0.2695,0.2765,0.27475,0.28,0.29175,0.2805,0.2084,0.22275
980,0.2788,0.2725,0.28375,0.294,0.3155,0.296,0.3015,0.2745,0.264,0.26025,0.26775,0.267,0.273,0.28325,0.271,0.2024,0.216
981,0.2734,0.26075,0.272,0.288,0.3055,0.288,0.29225,0.267,0.2525,0.25175,0.263,0.25975,0.26,0.272,0.26025,0.1952,0.213
982,0.2674,0.2575,0.26175,0.28125,0.29675,0.279,0.27725,0.258,0.24675,0.24825,0.256,0.24975,0.2524,0.26775,0.254,0.192,0.20775
983,0.262,0.25025,0.2595,0.27725,0.29425,0.275,0.273,0.24925,0.24525,0.24625,0.25075,0.24775,0.252,0.26525,0.25075,0.1918,0.1955
984,0.2596,0.24975,0.25975,0.2685,0.29275,0.275,0.27225,0.248,0.24225,0.24675,0.249,0.2475,0.2528,0.25725,0.25025,0.1918,0.1935
985,0.2618,0.256,0.26225,0.27,0.29275,0.276,0.27625,0.25,0.2465,0.2525,0.253,0.24825,0.2564,0.2605,0.25275,0.1948,0.194
986,0.2696,0.26275,0.273,0.27675,0.2975,0.2865,0.28475,0.26025,0.25175,0.25575,0.2565,0.2545,0.264,0.2655,0.26225,0.1982,0.19525
987,0.277,0.27375,0.28275,0.2875,0.309,0.29425,0.297,0.26925,0.26125,0.261,0.265,0.26175,0.2706,0.2745,0.269,0.202,0.2035
988,0.2828,0.278,0.288,0.295,0.31725,0.3035,0.304,0.27325,0.2665,0.268,0.271,0.2715,0.278,0.28325,0.276,0.207,0.21325
989,0.2854,0.28075,0.29075,0.29775,0.321,0.30925,0.30875,0.276,0.2685,0.27,0.273,0.27275,0.2786,0.2845,0.278,0.2082,0.2165
990,0.2862,0.28175,0.2905,0.29825,0.3215,0.30875,0.30875,0.276,0.269,0.27,0.27325,0.272,0.2784,0.28525,0.2775,0.2082,0.218
991,0.2856,0.2795,0.289,0.29675,0.31975,0.3085,0.308,0.27525,0.2695,0.2695,0.2725,0.26975,0.2772,0.28475,0.276,0.2072,0.218
992,0.2828,0.2785,0.2855,0.29575,0.31725,0.3035,0.305,0.27275,0.268,0.267,0.27175,0.26725,0.2742,0.28325,0.273,0.2046,0.2175
993,0.2782,0.2735,0.282,0.29075,0.31475,0.29975,0.29675,0.27175,0.26275,0.2605,0.2685,0.264,0.2684,0.2795,0.27075,0.2026,0.21525
994,0.2694,0.26125,0.271,0.28375,0.304,0.2915,0.29125,0.26175,0.2475,0.2535,0.26225,0.25875,0.2574,0.27675,0.259,0.199,0.21475
995,0.2642,0.25175,0.26125,0.2685,0.29975,0.27475,0.27875,0.25175,0.24375,0.248,0.24925,0.245,0.2474,0.269,0.24875,0.1904,0.209
996,0.254,0.25075,0.256,0.26175,0.28525,0.268,0.274,0.2455,0.23875,0.2445,0.2445,0.24,0.2446,0.25675,0.2435,0.1882,0.19775
997,0.2524,0.2505,0.25225,0.25925,0.2805,0.265,0.27375,0.243,0.23775,0.243,0.243,0.23925,0.2428,0.254,0.242,0.1872,0.1915
998,0.2538,0.25075,0.25525,0.2595,0.2805,0.26375,0.27375,0.243,0.238,0.24175,0.24325,0.23725,0.2436,0.25375,0.24275,0.1882,0.191
999,0.2564,0.2515,0.258,0.2595,0.28075,0.26575,0.275,0.24525,0.241,0.244,0.2435,0.23825,0.2496,0.2525,0.2465,0.1896,0.1865
1000,0.2588,0.254,0.26125,0.26575,0.28575,0.27175,0.27775,0.24775,0.244,0.247,0.246,0.24075,0.2538,0.25325,0.25275,0.1936,0.18875
1001,0.2634,0.25825,0.26725,0.271,0.2935,0.28075,0.284,0.2545,0.25075,0.24975,0.24975,0.246,0.2576,0.25875,0.25475,0.1954,0.19275
1002,0.2662,0.26325,0.2695,0.27825,0.29975,0.28675,0.28875,0.258,0.2535,0.25125,0.25425,0.251,0.2622,0.263,0.25875,0.1976,0.198
1003,0.2686,0.265,0.2715,0.2805,0.30275,0.288,0.29225,0.26075,0.25525,0.25525,0.25675,0.25425,0.2628,0.268,0.2605,0.1984,0.203
1004,0.2702,0.266,0.272,0.28125,0.3035,0.28975,0.2925,0.2615,0.2555,0.25575,0.259,0.25475,0.263,0.26825,0.2625,0.1996,0.2035
1005,0.2698,0.26725,0.27225,0.281,0.304,0.2905,0.2925,0.2615,0.256,0.25575,0.26,0.255,0.263,0.269,0.26275,0.1998,0.204
1006,0.2696,0.26725,0.273,0.2815,0.304,0.2905,0.29175,0.2615,0.2565,0.256,0.26025,0.25575,0.264,0.269,0.2625,0.1994,0.2045
1007,0.2702,0.268,0.27325,0.2815,0.3045,0.2905,0.29175,0.26225,0.25725,0.256,0.26,0.25625,0.2636,0.2695,0.263,0.2002,0.204
1008,0.2708,0.26775,0.27425,0.28175,0.305,0.292,0.2915,0.2625,0.25725,0.25625,0.26,0.25575,0.2636,0.2695,0.26375,0.2004,0.206
1009,0.271,0.26825,0.27475,0.282,0.304,0.292,0.2915,0.2625,0.257,0.2565,0.26,0.25625,0.2642,0.269,0.26325,0.2,0.206
1010,0.2714,0.268,0.27475,0.28225,0.30425,0.292,0.291,0.26275,0.257,0.2565,0.2605,0.2555,0.2656,0.27025,0.26325,0.1992,0.2055
1011,0.2708,0.2665,0.27475,0.282,0.3045,0.29075,0.291,0.26275,0.2575,0.257,0.2605,0.25525,0.2658,0.26975,0.262,0.1984,0.2055
1012,0.27,0.265,0.27325,0.2815,0.30375,0.29025,0.29075,0.26225,0.2545,0.25625,0.26075,0.2555,0.2642,0.26925,0.26175,0.1974,0.2055
1013,0.268,0.26125,0.27175,0.2785,0.302,0.29,0.29025,0.26125,0.2535,0.2545,0.25625,0.254,0.2612,0.26925,0.26075,0.1968,0.20375
1014,0.268,0.26025,0.267,0.27525,0.30175,0.29,0.28675,0.25875,0.2505,0.25375,0.256,0.254,0.2604,0.2685,0.2605,0.1942,0.20325
1015,0.2656,0.2605,0.26725,0.27425,0.301,0.28775,0.286,0.25825,0.24875,0.25375,0.25375,0.254,0.2602,0.26375,0.259,0.1942,0.20175
1016,0.265,0.261,0.268,0.27325,0.29875,0.2855,0.28575,0.25625,0.25125,0.25325,0.25425,0.2545,0.2602,0.2635,0.256,0.1942,0.201
1017,0.2664,0.261,0.269,0.27325,0.29725,0.286,0.28725,0.2555,0.25175,0.2535,0.2535,0.254,0.2604,0.26325,0.256,0.1946,0.20025
1018,0.2664,0.26225,0.269,0.2755,0.298,0.28625,0.28725,0.2565,0.25225,0.25425,0.254,0.2545,0.2604,0.26275,0.2565,0.1956,0.2005
1019,0.2664,0.26275,0.27025,0.278,0.3015,0.28675,0.28975,0.258,0.2535,0.25475,0.25575,0.25625,0.2624,0.2645,0.258,0.1974,0.20175
1020,0.2678,0.26575,0.27375,0.281,0.30275,0.29025,0.291,0.26175,0.254,0.256,0.2565,0.25675,0.265,0.26875,0.261,0.1986,0.20375
1021,0.2696,0.2685,0.27775,0.285,0.3065,0.2945,0.29425,0.26375,0.25525,0.25875,0.2595,0.25875,0.2652,0.27225,0.264,0.2,0.20425
1022,0.2712,0.27075,0.2805,0.28625,0.31075,0.29725,0.2975,0.2655,0.25775,0.26075,0.26125,0.26025,0.267,0.274,0.266,0.2016,0.20625
1023,0.274,0.272,0.28225,0.28975,0.312,0.29925,0.299,0.2685,0.25925,0.26225,0.264,0.2625,0.2692,0.275,0.26775,0.2028,0.207
1024,0.2758,0.2745,0.28325,0.293,0.3145,0.30275,0.30125,0.2695,0.2615,0.264,0.26575,0.26325,0.271,0.27725,0.2695,0.203,0.21
1025,0.2774,0.276,0.285,0.293,0.31675,0.30425,0.30375,0.2705,0.26325,0.2655,0.26725,0.264,0.2728,0.27925,0.27075,0.2034,0.21175
1026,0.2792,0.27775,0.286,0.29525,0.318,0.3055,0.305,0.2735,0.26475,0.2655,0.26825,0.265,0.2738,0.28,0.273,0.2038,0.21275
1027,0.2798,0.27975,0.28775,0.29675,0.31875,0.30675,0.30725,0.27525,0.26525,0.26575,0.27025,0.266,0.2756,0.283,0.27625,0.2046,0.21375
1028,0.2812,0.2805,0.2885,0.29775,0.321,0.30775,0.30825,0.27575,0.2665,0.267,0.27125,0.26725,0.2768,0.283,0.27725,0.2052,0.21425
1029,0.283,0.28225,0.29125,0.3,0.32175,0.30975,0.309,0.27775,0.2675,0.26925,0.2725,0.268,0.2774,0.28425,0.27925,0.2064,0.215
1030,0.2838,0.28225,0.2915,0.301,0.3225,0.311,0.30975,0.278,0.268,0.26975,0.27325,0.26875,0.2782,0.28525,0.27975,0.2086,0.215
1031,0.2842,0.283,0.293,0.30075,0.32325,0.312,0.30975,0.2785,0.26825,0.27,0.27375,0.27,0.2786,0.2855,0.2805,0.2084,0.2165
1032,0.2846,0.2845,0.294,0.30125,0.3245,0.31225,0.31,0.27925,0.2685,0.2705,0.276,0.272,0.2798,0.28675,0.28075,0.2082,0.21625
1033,0.2856,0.2855,0.2955,0.3025,0.326,0.31325,0.3115,0.2805,0.27025,0.272,0.27625,0.2735,0.2816,0.287,0.28125,0.2082,0.217
1034,0.286,0.28725,0.29625,0.30475,0.3275,0.3145,0.3125,0.282,0.272,0.27275,0.277,0.27375,0.2842,0.28975,0.28275,0.2084,0.2175
1035,0.2872,0.28975,0.297,0.305,0.329,0.31675,0.31525,0.283,0.273,0.2725,0.2775,0.27425,0.2858,0.2905,0.283,0.2088,0.218
1036,0.2894,0.2905,0.297,0.30625,0.32975,0.31775,0.3185,0.283,0.27325,0.27375,0.2795,0.2745,0.286,0.292,0.28475,0.2116,0.21875
1037,0.2916,0.2925,0.29875,0.30925,0.33225,0.32,0.32125,0.28375,0.2735,0.2745,0.2825,0.27625,0.287,0.2935,0.28625,0.2124,0.21975
1038,0.2922,0.29575,0.301,0.31225,0.33425,0.32325,0.32325,0.2845,0.27475,0.278,0.28375,0.28125,0.2892,0.296,0.28975,0.214,0.22075
1039,0.2942,0.2975,0.306,0.31725,0.3395,0.329,0.3275,0.28625,0.27675,0.28025,0.28575,0.283,0.2926,0.30175,0.2925,0.2148,0.22275
1040,0.298,0.29775,0.311,0.3215,0.344,0.33175,0.32825,0.2885,0.2795,0.2825,0.28875,0.285,0.2948,0.30375,0.29375,0.2154,0.22425
1041,0.2982,0.30125,0.31225,0.32275,0.3445,0.335,0.33125,0.29125,0.28125,0.2835,0.29125,0.28875,0.296,0.3045,0.295,0.2164,0.22625
1042,0.298,0.30275,0.3125,0.325,0.3445,0.33675,0.33325,0.29375,0.28375,0.28575,0.292,0.29075,0.2968,0.306,0.2985,0.2174,0.22675
1043,0.299,0.30325,0.3135,0.32525,0.345,0.33725,0.334,0.29375,0.28525,0.287,0.29275,0.291,0.298,0.30625,0.30025,0.219,0.227
1044,0.3004,0.30625,0.3135,0.326,0.34725,0.338,0.33625,0.29425,0.28525,0.28675,0.29375,0.29175,0.2998,0.30725,0.30125,0.2192,0.22725
1045,0.3008,0.30675,0.316,0.327,0.3475,0.33825,0.337,0.29475,0.28625,0.28675,0.29575,0.29175,0.3004,0.30725,0.302,0.2194,0.228
1046,0.3018,0.30825,0.31625,0.32775,0.3505,0.3385,0.33925,0.296,0.28625,0.2875,0.296,0.29375,0.3028,0.30875,0.3035,0.2192,0.22975
1047,0.3016,0.30875,0.31725,0.32925,0.3535,0.34075,0.34,0.29625,0.28675,0.28775,0.29625,0.2945,0.3032,0.30925,0.30425,0.2198,0.23025
1048,0.3018,0.3105,0.31925,0.3305,0.3545,0.34175,0.34075,0.296,0.28675,0.29,0.2965,0.295,0.3044,0.30975,0.304,0.2202,0.23025
1049,0.302,0.31225,0.31925,0.3305,0.35475,0.3425,0.34125,0.2975,0.28875,0.29,0.2965,0.29525,0.3046,0.3105,0.30575,0.2204,0.23025
1050,0.3026,0.31175,0.319,0.3315,0.3555,0.343,0.341,0.29775,0.289,0.28975,0.29675,0.29475,0.3058,0.30925,0.306,0.2212,0.2305
1051,0.3022,0.312,0.31875,0.33175,0.35625,0.34475,0.342,0.29725,0.289,0.29075,0.29725,0.29475,0.3052,0.3105,0.3065,0.2212,0.23125
1052,0.3028,0.31175,0.318,0.33175,0.356,0.3445,0.34275,0.29675,0.28875,0.28975,0.296,0.295,0.3052,0.31075,0.30675,0.222,0.23075
1053,0.3032,0.3115,0.3185,0.33125,0.3555,0.34475,0.3425,0.2975,0.28825,0.29025,0.296,0.295,0.3048,0.31075,0.30775,0.2218,0.23175
1054,0.3034,0.3115,0.31925,0.33175,0.356,0.34525,0.34225,0.298,0.28875,0.29025,0.297,0.2945,0.305,0.311,0.308,0.2214,0.2325
1055,0.3038,0.31175,0.32075,0.33225,0.35725,0.34625,0.34275,0.2985,0.289,0.291,0.2965,0.2945,0.3054,0.311,0.30775,0.2226,0.2325
1056,0.3046,0.31175,0.32325,0.333,0.35875,0.349,0.34425,0.299,0.2905,0.29125,0.29725,0.29775,0.306,0.3135,0.30925,0.222,0.23375
1057,0.3068,0.3135,0.32825,0.339,0.363,0.352,0.35075,0.3015,0.29375,0.29125,0.29775,0.302,0.3094,0.3155,0.31275,0.2232,0.23575
1058,0.312,0.32325,0.33275,0.3435,0.3665,0.35875,0.36075,0.3085,0.29675,0.299,0.30275,0.306,0.3132,0.32325,0.3165,0.2274,0.2375
1059,0.3166,0.334,0.33975,0.356,0.37575,0.37325,0.3715,0.31575,0.3,0.30725,0.31025,0.31275,0.3202,0.33225,0.32275,0.232,0.243
1060,0.3238,0.34225,0.349,0.367,0.391,0.3825,0.3775,0.3185,0.31,0.31275,0.31575,0.31875,0.3274,0.34025,0.33225,0.2334,0.25175
1061,0.3266,0.344,0.35375,0.37175,0.393,0.3855,0.383,0.32175,0.3135,0.31475,0.3225,0.32225,0.3316,0.344,0.33825,0.236,0.25525
1062,0.3286,0.3465,0.356,0.373,0.3955,0.38925,0.384,0.3235,0.31425,0.316,0.3245,0.32575,0.3356,0.3465,0.34,0.2382,0.257
1063,0.3294,0.3475,0.35925,0.37575,0.39775,0.38975,0.384,0.3245,0.31475,0.318,0.32325,0.32675,0.3356,0.3455,0.3415,0.2396,0.25725
1064,0.33,0.34775,0.359,0.37575,0.397,0.38975,0.384,0.32475,0.317,0.318,0.324,0.32625,0.3352,0.34625,0.341,0.2386,0.2575
1065,0.33,0.34775,0.35875,0.376,0.39675,0.3905,0.38625,0.32625,0.31775,0.31825,0.324,0.3255,0.3356,0.3465,0.341,0.2374,0.25625
1066,0.3296,0.34825,0.35975,0.3765,0.3965,0.392,0.3865,0.3265,0.31825,0.3185,0.3245,0.32625,0.336,0.34675,0.34225,0.2378,0.25625
1067,0.3302,0.3485,0.35975,0.3765,0.39675,0.39375,0.39,0.32875,0.3175,0.32125,0.325,0.32725,0.3374,0.3475,0.34325,0.2402,0.2565
1068,0.3312,0.3505,0.36175,0.37775,0.39775,0.39675,0.39,0.33075,0.317,0.32225,0.327,0.32825,0.3386,0.348,0.34425,0.241,0.2575
1069,0.3324,0.35475,0.36525,0.3795,0.4,0.40025,0.395,0.334,0.31975,0.32425,0.33175,0.33175,0.3408,0.34975,0.34625,0.2418,0.26225
1070,0.335,0.358,0.368,0.38375,0.40425,0.404,0.39825,0.333,0.3205,0.325,0.33225,0.33525,0.3436,0.354,0.35225,0.2408,0.26275
1071,0.3378,0.36,0.371,0.38525,0.40625,0.40575,0.401,0.334,0.322,0.3265,0.3335,0.33625,0.3448,0.3555,0.353,0.242,0.26275
1072,0.3382,0.361,0.37375,0.38575,0.40725,0.406,0.4025,0.334,0.323,0.32625,0.333,0.33575,0.3464,0.356,0.355,0.2424,0.26325
1073,0.3394,0.36125,0.3745,0.38825,0.40925,0.40625,0.4015,0.333,0.324,0.326,0.33475,0.336,0.3486,0.356,0.35525,0.2428,0.26325
1074,0.3414,0.3615,0.3765,0.39025,0.411,0.40875,0.40225,0.3345,0.32475,0.327,0.33575,0.3375,0.3486,0.356,0.35575,0.2464,0.264
1075,0.343,0.36375,0.3795,0.39125,0.4125,0.41,0.40525,0.33725,0.3285,0.33275,0.3395,0.341,0.352,0.35575,0.35625,0.2472,0.26475
1076,0.3446,0.3665,0.38,0.39525,0.41525,0.412,0.40975,0.341,0.3315,0.3335,0.342,0.34375,0.3526,0.3575,0.3575,0.2484,0.26575
1077,0.3466,0.36725,0.38225,0.4,0.4185,0.41525,0.41275,0.3415,0.33325,0.3345,0.34375,0.34525,0.3538,0.35825,0.36225,0.2488,0.2655
1078,0.3476,0.36725,0.3825,0.39875,0.42025,0.41575,0.413,0.34275,0.33375,0.334,0.3435,0.3465,0.355,0.3595,0.3635,0.2486,0.267
1079,0.348,0.3685,0.3825,0.39825,0.4215,0.4165,0.41125,0.34375,0.3345,0.3345,0.344,0.34675,0.355,0.36025,0.3635,0.2498,0.2665
1080,0.3462,0.36825,0.3815,0.39675,0.421,0.4165,0.411,0.344,0.33575,0.33425,0.34375,0.346,0.3556,0.35825,0.3635,0.2496,0.26725
1081,0.3456,0.3665,0.38225,0.3965,0.42225,0.415,0.41,0.343,0.33625,0.3345,0.34525,0.34625,0.3566,0.36075,0.3645,0.2502,0.26625
1082,0.346,0.3695,0.38225,0.395,0.42225,0.41525,0.4115,0.34325,0.3355,0.33475,0.34525,0.3475,0.3576,0.36075,0.3655,0.251,0.2665
1083,0.3472,0.37225,0.3835,0.39675,0.42475,0.417,0.4145,0.344,0.3345,0.3355,0.3475,0.34925,0.3602,0.36125,0.366,0.2518,0.266
1084,0.3482,0.3745,0.38275,0.399,0.42575,0.41725,0.4165,0.3465,0.336,0.33725,0.3485,0.35225,0.3612,0.363,0.36625,0.2524,0.267
1085,0.3478,0.375,0.38325,0.401,0.42575,0.4175,0.41675,0.34675,0.335,0.33775,0.34775,0.35275,0.3616,0.36575,0.36475,0.2522,0.268
1086,0.3456,0.37225,0.381,0.3985,0.42425,0.41625,0.41525,0.34525,0.33375,0.33675,0.347,0.34925,0.36,0.3635,0.3645,0.2514,0.26725
1087,0.3436,0.372,0.3805,0.3985,0.42425,0.4155,0.413,0.3415,0.33325,0.3365,0.3445,0.348,0.359,0.3625,0.36425,0.248,0.26625
1088,0.3472,0.37375,0.382,0.3985,0.426,0.416,0.41425,0.34525,0.33275,0.338,0.345,0.3485,0.359,0.363,0.365,0.249,0.26625
1089,0.3486,0.3815,0.38325,0.40075,0.4285,0.422,0.41875,0.34575,0.335,0.338,0.34675,0.35375,0.3648,0.36575,0.3715,0.249,0.2665
1090,0.3526,0.385,0.38975,0.40775,0.4295,0.432,0.4255,0.34725,0.33975,0.34075,0.3515,0.35825,0.3684,0.3715,0.37825,0.2508,0.269
1091,0.3548,0.3885,0.39925,0.416,0.43825,0.4345,0.4275,0.35175,0.34375,0.34625,0.353,0.36575,0.3728,0.37875,0.38725,0.2536,0.27475
1092,0.3576,0.391,0.39875,0.4205,0.4375,0.4345,0.43075,0.35425,0.345,0.3495,0.356,0.36675,0.3744,0.382,0.388,0.2534,0.27625
1093,0.3578,0.3885,0.40025,0.41675,0.44225,0.433,0.43,0.35525,0.34675,0.349,0.35575,0.367,0.374,0.383,0.38675,0.2536,0.27675
1094,0.3554,0.38775,0.39875,0.4155,0.4415,0.433,0.4285,0.35425,0.3465,0.3475,0.357,0.36525,0.3746,0.381,0.3835,0.2538,0.27725
1095,0.354,0.38775,0.39825,0.4165,0.44275,0.43275,0.4265,0.354,0.34575,0.34725,0.35725,0.36425,0.3728,0.3815,0.38225,0.252,0.2775
1096,0.355,0.38675,0.39825,0.41575,0.43925,0.43525,0.4265,0.35325,0.343,0.35125,0.35775,0.367,0.3726,0.3775,0.382,0.2514,0.27775
1097,0.356,0.38825,0.40125,0.417,0.444,0.434,0.4305,0.3545,0.34375,0.35775,0.35825,0.3705,0.3768,0.37675,0.3815,0.2528,0.27575
1098,0.3584,0.388,0.4055,0.41925,0.448,0.4405,0.43475,0.358,0.347,0.35825,0.35875,0.37475,0.3804,0.37775,0.38875,0.2544,0.277
1099,0.3604,0.39075,0.4085,0.421,0.44825,0.44975,0.43675,0.35725,0.36,0.363,0.364,0.37675,0.3812,0.3775,0.3905,0.2576,0.28075
1100,0.223,0.22625,0.18975,0.21425,0.22925,0.2645,0.283,0.2175,0.1955,0.26425,0.23225,0.1615,0.202,0.169,0.1985,0.1504,0.113
