wavelength,blank,S6 Preheat,S6 Post Heat,S6 Irrad 1 1,S6 Irrad 1 2,S6 Irrad 1 3,S6 Irrad 1 4,S6 Irrad 1 5,S6 Irrad 1 6,S6 Irrad 1 7,S6 Irrad 1 8,S6 Irrad 1 9,S6 Irrad 1 10,S6 Irrad 2,S6 Irrad 3,S6 Irrad 4,S6 Irrad 5,S6 Irrad 6,S6 Irrad 7,S6 Irrad 8,S6 Irrad 9
857,0.004,0.246666667,0.2565,0.29375,0.305,0.29275,0.2635,0.2595,0.26975,0.3025,0.30825,0.30275,0.30125,0.33025,0.314,0.33375,0.35675,0.338,0.31825,0.3115,0.3175
858,0.004,0.247666667,0.25725,0.293,0.30375,0.2925,0.262,0.25925,0.2685,0.3025,0.30725,0.303,0.30125,0.32725,0.3135,0.3335,0.3565,0.3375,0.31875,0.31,0.3165
859,0.004,0.247333333,0.2565,0.2925,0.30375,0.292,0.261,0.25925,0.26825,0.3015,0.307,0.30325,0.30125,0.32525,0.31225,0.33225,0.3565,0.33625,0.318,0.3095,0.317
860,0.004,0.246666667,0.25575,0.292,0.3035,0.29125,0.25825,0.2585,0.26725,0.30125,0.30675,0.303,0.301,0.3255,0.31225,0.332,0.35575,0.33575,0.318,0.30925,0.3175
861,0.006,0.247333333,0.25425,0.2915,0.30275,0.29075,0.25775,0.258,0.2665,0.29875,0.306,0.302,0.3,0.3255,0.3115,0.332,0.354,0.3355,0.3175,0.30775,0.3165
862,0.007,0.248,0.25475,0.29125,0.30125,0.2895,0.25775,0.258,0.267,0.299,0.30525,0.30125,0.3005,0.32425,0.31,0.3305,0.3545,0.33425,0.31775,0.308,0.3145
863,0.006,0.246,0.255,0.291,0.30125,0.29,0.258,0.256,0.26675,0.2985,0.3045,0.30325,0.3005,0.32375,0.3095,0.33,0.353,0.333,0.3175,0.3065,0.3135
864,0.006,0.245666667,0.25425,0.29025,0.30175,0.28975,0.258,0.25575,0.2655,0.29725,0.30325,0.302,0.30075,0.32325,0.309,0.328,0.35275,0.3325,0.31725,0.306,0.3125
865,0.006,0.245666667,0.25425,0.2895,0.30175,0.2895,0.25775,0.2555,0.2645,0.297,0.303,0.3015,0.30075,0.32225,0.308,0.32775,0.35175,0.33175,0.31575,0.306,0.31225
866,0.004,0.244333333,0.25375,0.28925,0.30125,0.289,0.2565,0.255,0.26375,0.29675,0.30375,0.30125,0.30025,0.32075,0.30775,0.3275,0.351,0.33175,0.314,0.306,0.311
867,0.004,0.243666667,0.254,0.28875,0.301,0.28975,0.25675,0.25425,0.26325,0.2965,0.304,0.3005,0.29875,0.3215,0.30725,0.326,0.3495,0.33075,0.3125,0.3055,0.3105
868,0.004,0.243333333,0.2545,0.288,0.301,0.28925,0.256,0.25375,0.2625,0.2965,0.30325,0.30025,0.2985,0.32125,0.3065,0.325,0.349,0.33025,0.31275,0.305,0.31
869,0.006,0.243,0.25425,0.288,0.30075,0.288,0.25625,0.252,0.26225,0.29625,0.30275,0.29925,0.29775,0.32,0.306,0.32475,0.34825,0.329,0.31225,0.30375,0.3085
870,0.006,0.242666667,0.254,0.28775,0.3,0.28825,0.2555,0.2515,0.26225,0.29525,0.30175,0.29875,0.296,0.319,0.30625,0.3245,0.34775,0.3285,0.31225,0.30375,0.307
871,0.004,0.241666667,0.25375,0.286,0.299,0.28575,0.2555,0.25075,0.26075,0.295,0.3005,0.2985,0.29575,0.319,0.305,0.324,0.34725,0.328,0.3115,0.30375,0.30675
872,0.004,0.242,0.2535,0.2855,0.29825,0.28525,0.255,0.2505,0.26025,0.29375,0.3005,0.298,0.29575,0.31825,0.30425,0.32225,0.348,0.3255,0.31075,0.303,0.30675
873,0.004,0.241666667,0.25375,0.28525,0.298,0.28525,0.254,0.25025,0.2605,0.29325,0.3,0.29675,0.2955,0.3175,0.30325,0.3225,0.34675,0.325,0.31,0.30275,0.306
874,0.004,0.241333333,0.25175,0.2845,0.2975,0.285,0.253,0.2495,0.2605,0.29275,0.29875,0.29625,0.295,0.31675,0.303,0.322,0.34625,0.32475,0.30825,0.29975,0.30575
875,0.005,0.241333333,0.25075,0.283,0.2965,0.28425,0.25225,0.24825,0.25975,0.29175,0.29875,0.296,0.2945,0.316,0.302,0.321,0.34575,0.32375,0.30675,0.29925,0.30475
876,0.005,0.241333333,0.25075,0.282,0.29625,0.28375,0.252,0.24825,0.259,0.29125,0.2975,0.29475,0.29375,0.31525,0.3005,0.3205,0.344,0.32275,0.30625,0.29875,0.3035
877,0.004,0.240333333,0.2505,0.28175,0.295,0.28325,0.251,0.247,0.258,0.29075,0.2975,0.2945,0.2915,0.31425,0.29975,0.32025,0.34225,0.32175,0.30575,0.2985,0.302
878,0.005,0.24,0.2495,0.28025,0.294,0.28275,0.25025,0.24575,0.2575,0.29,0.2965,0.29375,0.2905,0.3125,0.2995,0.31925,0.342,0.32,0.30475,0.29775,0.3015
879,0.005,0.239666667,0.24825,0.2785,0.29125,0.28175,0.24875,0.24425,0.256,0.28925,0.29525,0.2935,0.29,0.31125,0.2995,0.318,0.34175,0.3185,0.303,0.2965,0.2985
880,0.004,0.236666667,0.246,0.27525,0.28925,0.27875,0.24625,0.241,0.254,0.28675,0.2935,0.29175,0.28575,0.30875,0.298,0.3155,0.3405,0.31575,0.30075,0.295,0.2975
881,0.003,0.233333333,0.2395,0.26875,0.28425,0.277,0.2405,0.23575,0.24775,0.28125,0.287,0.28825,0.2795,0.3025,0.29625,0.31425,0.3385,0.31275,0.2995,0.292,0.2935
882,0.003,0.228666667,0.23875,0.26825,0.2815,0.27475,0.2385,0.23375,0.24375,0.276,0.28525,0.28725,0.279,0.30075,0.296,0.31225,0.33825,0.31275,0.29725,0.28375,0.2915
883,0.003,0.230333333,0.241,0.26975,0.28225,0.27575,0.23925,0.23375,0.24325,0.276,0.28525,0.2865,0.27975,0.301,0.2965,0.3125,0.33675,0.31275,0.29675,0.28425,0.29025
884,0.004,0.231333333,0.241,0.27225,0.28375,0.2765,0.2395,0.23725,0.246,0.2805,0.28775,0.28775,0.2825,0.301,0.29525,0.31225,0.3365,0.313,0.2985,0.28625,0.2925
885,0.003,0.232333333,0.2415,0.27275,0.284,0.27625,0.24125,0.23825,0.2505,0.28225,0.289,0.29,0.284,0.304,0.293,0.31225,0.33725,0.31175,0.29875,0.28825,0.29375
886,0.004,0.235,0.24925,0.27475,0.28775,0.27725,0.2445,0.2425,0.25575,0.283,0.291,0.29125,0.2875,0.31,0.293,0.3125,0.33775,0.31175,0.297,0.28925,0.2955
887,0.004,0.236666667,0.25125,0.27675,0.28875,0.2765,0.24525,0.24375,0.25975,0.2845,0.292,0.29075,0.2905,0.31125,0.2925,0.3125,0.3385,0.312,0.297,0.29025,0.2945
888,0.004,0.237,0.25075,0.277,0.28875,0.275,0.24525,0.24375,0.25975,0.2845,0.292,0.2905,0.291,0.3115,0.29325,0.31225,0.33875,0.31275,0.296,0.29,0.29375
889,0.003,0.237333333,0.2485,0.276,0.288,0.2745,0.2455,0.2435,0.259,0.284,0.29225,0.28925,0.2905,0.3115,0.293,0.3115,0.3385,0.31275,0.29575,0.28975,0.29375
890,0.003,0.236666667,0.24825,0.27475,0.28725,0.2745,0.24525,0.24275,0.2565,0.28425,0.292,0.28875,0.29,0.31125,0.2925,0.31125,0.33775,0.31275,0.29575,0.29,0.2935
891,0.003,0.236666667,0.24825,0.27425,0.287,0.2745,0.2445,0.2425,0.25625,0.2845,0.292,0.288,0.288,0.31025,0.29225,0.31125,0.33725,0.3125,0.29525,0.29,0.29275
892,0.003,0.236666667,0.247,0.27425,0.28675,0.2745,0.24475,0.242,0.25475,0.2845,0.291,0.28775,0.28675,0.3085,0.292,0.31075,0.33675,0.312,0.2945,0.289,0.2925
893,0.004,0.236666667,0.24525,0.27325,0.286,0.27375,0.24425,0.24125,0.25425,0.284,0.29075,0.288,0.286,0.307,0.29175,0.31,0.3365,0.3115,0.2945,0.289,0.29225
894,0.003,0.236,0.244,0.2715,0.285,0.27375,0.24325,0.24025,0.2525,0.28375,0.28975,0.28775,0.28525,0.30475,0.29125,0.309,0.336,0.31025,0.2945,0.288,0.292
895,0.003,0.234,0.24225,0.27025,0.28425,0.272,0.24175,0.2365,0.24825,0.282,0.289,0.2865,0.2835,0.301,0.2905,0.308,0.335,0.30825,0.294,0.28675,0.29125
896,0.003,0.233333333,0.24225,0.26925,0.283,0.27125,0.2405,0.23325,0.24775,0.2805,0.28725,0.28625,0.28225,0.30025,0.291,0.30825,0.33325,0.3075,0.29375,0.2865,0.2895
897,0.003,0.232,0.244,0.27025,0.2825,0.2715,0.24175,0.2345,0.24825,0.2805,0.2875,0.286,0.28175,0.3005,0.291,0.30775,0.33275,0.3075,0.2935,0.2875,0.29
898,0.003,0.232,0.244,0.27,0.28275,0.27125,0.242,0.23625,0.249,0.28025,0.28775,0.28525,0.28225,0.302,0.29025,0.30775,0.3335,0.30725,0.29225,0.2875,0.2895
899,0.003,0.234,0.24425,0.26975,0.283,0.272,0.24275,0.2385,0.251,0.2805,0.288,0.2865,0.28275,0.30475,0.28975,0.30775,0.3335,0.30775,0.29275,0.28825,0.28925
900,0.003,0.235333333,0.2445,0.27,0.28375,0.27075,0.24375,0.24,0.25225,0.28075,0.28875,0.287,0.28525,0.3055,0.28875,0.30625,0.33375,0.30825,0.29275,0.288,0.289
901,0.004,0.235666667,0.24475,0.27,0.28375,0.27,0.24375,0.24,0.2525,0.2805,0.28825,0.2865,0.28575,0.3055,0.287,0.306,0.33375,0.3075,0.29225,0.28675,0.28825
902,0.004,0.235,0.24475,0.26975,0.28325,0.26975,0.2425,0.2395,0.252,0.28075,0.28825,0.2865,0.2855,0.30325,0.287,0.306,0.3335,0.3075,0.29175,0.28625,0.28775
903,0.004,0.234666667,0.24375,0.269,0.283,0.26975,0.242,0.23725,0.25025,0.28025,0.28725,0.28575,0.28375,0.30225,0.2865,0.30525,0.33325,0.3075,0.29175,0.2855,0.2875
904,0.004,0.232333333,0.24025,0.266,0.28025,0.2695,0.23925,0.234,0.24775,0.2775,0.2855,0.28425,0.27925,0.29575,0.2865,0.30425,0.33225,0.30725,0.29125,0.28375,0.28525
905,0.004,0.232,0.23875,0.2655,0.27775,0.2695,0.23875,0.2325,0.24575,0.275,0.282,0.285,0.278,0.2935,0.287,0.3025,0.332,0.305,0.2895,0.28175,0.28475
906,0.004,0.232666667,0.23925,0.26575,0.28075,0.2695,0.23875,0.23225,0.2455,0.27825,0.282,0.284,0.2795,0.2945,0.28775,0.29925,0.332,0.305,0.289,0.2815,0.28525
907,0.004,0.233333333,0.24025,0.26575,0.28125,0.268,0.23925,0.234,0.24675,0.2795,0.2815,0.283,0.28,0.29575,0.28675,0.3,0.33175,0.30575,0.28825,0.28125,0.2855
908,0.004,0.234333333,0.24225,0.2665,0.28075,0.268,0.24,0.2355,0.24775,0.28025,0.2825,0.28325,0.2805,0.299,0.28575,0.30075,0.32975,0.3055,0.28875,0.282,0.28725
909,0.005,0.237666667,0.243,0.267,0.28075,0.268,0.2415,0.236,0.25125,0.28025,0.284,0.284,0.28225,0.29975,0.28525,0.30075,0.33,0.30625,0.2885,0.28175,0.28725
910,0.004,0.237,0.2435,0.26675,0.28,0.2675,0.241,0.236,0.2515,0.28025,0.284,0.284,0.283,0.3005,0.2845,0.30075,0.33025,0.30575,0.288,0.28175,0.28525
911,0.004,0.235666667,0.24375,0.26675,0.28,0.267,0.24,0.2355,0.2505,0.27975,0.284,0.28225,0.28225,0.3,0.284,0.3015,0.32975,0.3045,0.28775,0.282,0.2855
912,0.004,0.234666667,0.243,0.266,0.28,0.26725,0.2395,0.235,0.24875,0.27925,0.284,0.28225,0.28025,0.29925,0.28375,0.30125,0.33,0.30475,0.28775,0.282,0.28475
913,0.004,0.233666667,0.24225,0.26575,0.27975,0.2675,0.23925,0.2345,0.2475,0.27875,0.28425,0.2815,0.27975,0.29875,0.28375,0.301,0.32975,0.304,0.2875,0.282,0.2845
914,0.004,0.233666667,0.24175,0.26525,0.27925,0.26775,0.2385,0.233,0.246,0.278,0.284,0.28125,0.2775,0.297,0.284,0.30075,0.32975,0.30375,0.2875,0.2815,0.284
915,0.004,0.233333333,0.2395,0.263,0.278,0.26825,0.23575,0.2305,0.24325,0.277,0.28275,0.2805,0.2755,0.294,0.283,0.30075,0.32925,0.30275,0.2865,0.2815,0.28275
916,0.004,0.231666667,0.23625,0.26075,0.27575,0.2685,0.2315,0.2255,0.23725,0.272,0.28,0.27875,0.27225,0.2895,0.283,0.30075,0.3265,0.3,0.2855,0.2805,0.28075
917,0.003,0.229666667,0.235,0.26125,0.27525,0.2675,0.2305,0.226,0.23725,0.2715,0.2795,0.27875,0.274,0.28625,0.28425,0.30125,0.326,0.298,0.2835,0.277,0.28075
918,0.003,0.23,0.2355,0.26125,0.276,0.26675,0.23075,0.22675,0.2405,0.273,0.28075,0.27775,0.27375,0.286,0.28425,0.301,0.32625,0.29725,0.28225,0.2775,0.28125
919,0.002,0.23,0.23675,0.2605,0.2765,0.26425,0.23275,0.22775,0.24125,0.2745,0.28075,0.27775,0.2735,0.28825,0.2825,0.30125,0.32625,0.29725,0.281,0.27725,0.283
920,0.001,0.232666667,0.24,0.2625,0.27625,0.26425,0.23575,0.232,0.24275,0.274,0.28125,0.279,0.2775,0.29525,0.2805,0.30175,0.32625,0.299,0.2815,0.2785,0.28225
921,0.002,0.234666667,0.24225,0.26375,0.2765,0.265,0.23925,0.23425,0.24725,0.27375,0.283,0.27975,0.2795,0.296,0.28,0.30075,0.326,0.29875,0.28125,0.27875,0.28225
922,0.002,0.233333333,0.24225,0.26325,0.276,0.2645,0.239,0.23375,0.24675,0.27375,0.28225,0.27925,0.2795,0.296,0.27925,0.29925,0.3255,0.2995,0.28125,0.2785,0.28175
923,0.002,0.232,0.242,0.263,0.276,0.265,0.238,0.233,0.24625,0.274,0.28175,0.27875,0.27925,0.2955,0.27925,0.29825,0.32525,0.29975,0.2815,0.27825,0.28125
924,0.003,0.232,0.242,0.263,0.276,0.265,0.237,0.23225,0.246,0.27425,0.28175,0.27875,0.27875,0.295,0.27925,0.29825,0.32525,0.30025,0.28125,0.278,0.281
925,0.003,0.232,0.242,0.2625,0.2755,0.26525,0.2365,0.2315,0.24575,0.27475,0.28125,0.2785,0.27825,0.295,0.27875,0.29825,0.3255,0.3005,0.282,0.27775,0.281
926,0.003,0.232,0.24125,0.2625,0.27475,0.265,0.236,0.23025,0.2455,0.27475,0.281,0.2785,0.2785,0.29475,0.27875,0.298,0.32575,0.3005,0.28225,0.27775,0.281
927,0.004,0.232333333,0.24125,0.2615,0.27475,0.2655,0.2355,0.23,0.2445,0.27475,0.28125,0.27725,0.278,0.29475,0.279,0.29725,0.325,0.30025,0.282,0.2785,0.281
928,0.003,0.232,0.24125,0.2615,0.275,0.26525,0.2355,0.23025,0.243,0.27475,0.281,0.27775,0.2775,0.29275,0.27875,0.29675,0.32525,0.3,0.282,0.27825,0.27975
929,0.003,0.231333333,0.24075,0.26175,0.275,0.2655,0.23475,0.23025,0.243,0.2755,0.28125,0.2775,0.27625,0.29125,0.2785,0.2965,0.3255,0.3,0.282,0.27825,0.28
930,0.003,0.231333333,0.24075,0.2615,0.27475,0.2665,0.23375,0.2295,0.24275,0.27475,0.28125,0.27775,0.27575,0.291,0.2785,0.29625,0.32525,0.29975,0.282,0.2775,0.27975
931,0.003,0.231333333,0.24025,0.2615,0.2745,0.26625,0.2335,0.22925,0.24275,0.275,0.28025,0.27775,0.27525,0.2905,0.2785,0.296,0.32525,0.29975,0.28225,0.2775,0.27925
932,0.003,0.231333333,0.24025,0.2615,0.27475,0.26625,0.23325,0.22925,0.2425,0.27525,0.28,0.2775,0.27575,0.2905,0.2785,0.296,0.3245,0.2995,0.282,0.2775,0.27875
933,0.004,0.231333333,0.2405,0.2615,0.2745,0.266,0.23275,0.2295,0.242,0.27475,0.28025,0.2775,0.275,0.2905,0.2785,0.2965,0.3245,0.299,0.28225,0.27775,0.27925
934,0.003,0.231,0.23975,0.26125,0.274,0.26575,0.23275,0.22925,0.24175,0.27425,0.28,0.27675,0.27425,0.2905,0.27825,0.29575,0.3245,0.299,0.28175,0.277,0.279
935,0.003,0.230666667,0.23925,0.25975,0.2735,0.265,0.233,0.22875,0.24125,0.274,0.2795,0.277,0.27325,0.29,0.278,0.29475,0.32425,0.299,0.28175,0.27675,0.27925
936,0.003,0.230333333,0.238,0.2595,0.2735,0.26475,0.23225,0.22725,0.24,0.27375,0.2795,0.276,0.2725,0.2895,0.2775,0.29475,0.324,0.299,0.2815,0.2765,0.27875
937,0.003,0.23,0.2375,0.2585,0.27325,0.26475,0.23225,0.2265,0.2395,0.273,0.2785,0.276,0.272,0.28875,0.27725,0.294,0.324,0.29875,0.28125,0.27575,0.27825
938,0.004,0.229666667,0.23725,0.25825,0.27225,0.26425,0.23225,0.22625,0.2385,0.272,0.27825,0.276,0.271,0.2875,0.27775,0.294,0.324,0.298,0.281,0.274,0.277
939,0.005,0.229666667,0.236,0.25825,0.27225,0.26425,0.232,0.22575,0.2385,0.27175,0.27825,0.275,0.27025,0.28675,0.278,0.29375,0.32325,0.297,0.28025,0.2735,0.27675
940,0.004,0.229,0.23625,0.25775,0.27225,0.26425,0.232,0.2255,0.23875,0.271,0.27775,0.27525,0.27025,0.28675,0.277,0.29325,0.3225,0.29725,0.27925,0.27275,0.27675
941,0.005,0.229333333,0.23625,0.25825,0.27175,0.264,0.23175,0.22525,0.2385,0.271,0.277,0.2755,0.27075,0.287,0.27675,0.29225,0.322,0.2975,0.279,0.27275,0.277
942,0.006,0.229666667,0.23625,0.25675,0.2715,0.26325,0.2315,0.2255,0.2385,0.271,0.2775,0.276,0.27075,0.28725,0.275,0.292,0.322,0.29675,0.27825,0.2725,0.27675
943,0.005,0.229666667,0.23675,0.2565,0.27125,0.26275,0.23075,0.2255,0.23825,0.27075,0.27675,0.27575,0.27075,0.28675,0.27375,0.292,0.32175,0.29625,0.2785,0.2725,0.27625
944,0.005,0.229,0.237,0.2565,0.2705,0.26175,0.23075,0.2245,0.23825,0.26975,0.2765,0.275,0.2705,0.2865,0.27375,0.2915,0.3215,0.296,0.2785,0.272,0.27575
945,0.005,0.228666667,0.23675,0.2565,0.2705,0.2615,0.23,0.22425,0.238,0.26975,0.2765,0.275,0.27025,0.28575,0.27325,0.29125,0.32125,0.29575,0.27775,0.2715,0.27575
946,0.003,0.228666667,0.237,0.2565,0.27025,0.262,0.23,0.2245,0.238,0.27,0.27525,0.2745,0.27,0.28575,0.27325,0.29125,0.32025,0.29575,0.2775,0.271,0.2755
947,0.004,0.228666667,0.23575,0.25625,0.27,0.26125,0.22975,0.224,0.23775,0.26975,0.27525,0.27425,0.26975,0.28525,0.27325,0.291,0.3185,0.29475,0.27675,0.2705,0.27525
948,0.004,0.228666667,0.23575,0.2555,0.26925,0.26125,0.229,0.2235,0.23725,0.2695,0.275,0.274,0.2695,0.2855,0.27325,0.291,0.3185,0.29425,0.27625,0.2705,0.27475
949,0.004,0.228666667,0.23575,0.25525,0.26925,0.261,0.229,0.223,0.23675,0.26975,0.275,0.27375,0.26925,0.285,0.273,0.291,0.318,0.294,0.27675,0.27,0.275
950,0.004,0.235,0.24325,0.2625,0.2765,0.27125,0.23775,0.23325,0.24475,0.2795,0.2865,0.2825,0.278,0.2945,0.28225,0.2995,0.32975,0.3035,0.286,0.2805,0.28375
951,0.004,0.243,0.252,0.27325,0.28675,0.2805,0.24775,0.24175,0.2545,0.28825,0.29525,0.2925,0.28725,0.30325,0.29275,0.30875,0.34025,0.315,0.2955,0.2925,0.295
952,0.005,0.244666667,0.253,0.2775,0.2895,0.2825,0.2505,0.24375,0.25725,0.29025,0.29625,0.2955,0.28975,0.307,0.2955,0.3095,0.3425,0.31675,0.297,0.2955,0.29825
953,0.005,0.245333333,0.256,0.279,0.2905,0.284,0.25225,0.24425,0.261,0.2915,0.2975,0.29675,0.291,0.3085,0.29625,0.3115,0.34425,0.318,0.299,0.297,0.2985
954,0.005,0.246333333,0.259,0.279,0.29225,0.286,0.254,0.2465,0.2625,0.2925,0.29925,0.2985,0.29325,0.31075,0.29925,0.3135,0.34575,0.319,0.3025,0.2995,0.30125
955,0.005,0.249666667,0.26075,0.28225,0.294,0.287,0.2575,0.24825,0.26375,0.29525,0.3015,0.30075,0.29525,0.314,0.30125,0.316,0.34775,0.3225,0.30475,0.30125,0.3035
956,0.005,0.251333333,0.26175,0.284,0.29725,0.29075,0.2595,0.25275,0.26775,0.29825,0.30475,0.30475,0.29825,0.31825,0.30425,0.31975,0.35125,0.326,0.308,0.3035,0.30675
957,0.005,0.252,0.265,0.2875,0.30025,0.29425,0.26175,0.2555,0.2695,0.30075,0.30825,0.307,0.3005,0.32075,0.3065,0.3215,0.35475,0.32875,0.31125,0.3065,0.31
958,0.005,0.254,0.26625,0.29,0.30225,0.296,0.264,0.25725,0.2725,0.30325,0.31075,0.30925,0.30325,0.323,0.30925,0.3245,0.35725,0.33175,0.314,0.309,0.31325
959,0.005,0.256,0.268,0.29075,0.3035,0.29675,0.26575,0.25975,0.27425,0.30525,0.3115,0.3105,0.3055,0.324,0.3115,0.32675,0.3595,0.3335,0.3155,0.31175,0.3155
960,0.005,0.257333333,0.2685,0.29225,0.30425,0.29825,0.2665,0.26025,0.27525,0.307,0.3135,0.312,0.30725,0.325,0.3135,0.328,0.36125,0.3355,0.3165,0.31325,0.31775
961,0.005,0.258666667,0.26925,0.29275,0.3055,0.29975,0.267,0.26125,0.27575,0.3075,0.31425,0.31275,0.30775,0.32625,0.31375,0.32925,0.36175,0.33725,0.3175,0.3145,0.3185
962,0.005,0.259333333,0.27025,0.29325,0.30675,0.30125,0.26825,0.262,0.276,0.30825,0.3155,0.31325,0.308,0.3275,0.315,0.33025,0.3625,0.33775,0.31925,0.31625,0.32025
963,0.005,0.259666667,0.271,0.29575,0.30775,0.30225,0.26925,0.2625,0.27675,0.30975,0.31675,0.31475,0.30825,0.3285,0.31625,0.332,0.3645,0.3385,0.32025,0.31675,0.32125
964,0.005,0.261,0.27275,0.2965,0.3095,0.3035,0.27175,0.2635,0.2795,0.31125,0.31725,0.316,0.30975,0.32925,0.318,0.33275,0.36625,0.3395,0.32275,0.31825,0.32325
965,0.005,0.261666667,0.274,0.2975,0.3105,0.305,0.27275,0.264,0.2805,0.31225,0.3185,0.31675,0.311,0.331,0.3195,0.33425,0.368,0.3415,0.32275,0.3195,0.32475
966,0.005,0.263,0.275,0.2985,0.31175,0.3065,0.27375,0.2665,0.28075,0.31375,0.3195,0.31825,0.31325,0.3325,0.32125,0.33675,0.36975,0.34275,0.32525,0.322,0.32575
967,0.005,0.265,0.277,0.30025,0.31325,0.30825,0.276,0.26825,0.2825,0.316,0.32225,0.32075,0.31525,0.3345,0.32375,0.33925,0.373,0.34575,0.32775,0.325,0.32875
968,0.005,0.266666667,0.27875,0.3025,0.31575,0.311,0.27825,0.271,0.28575,0.31975,0.3255,0.32325,0.3175,0.33675,0.3265,0.341,0.375,0.34975,0.33125,0.3285,0.33175
969,0.005,0.27,0.2825,0.30725,0.32025,0.31525,0.2815,0.27425,0.289,0.3235,0.32925,0.3275,0.322,0.34025,0.33125,0.3465,0.37925,0.3555,0.33525,0.333,0.336
970,0.005,0.272333333,0.28525,0.30925,0.32375,0.31875,0.284,0.27825,0.292,0.327,0.33375,0.33125,0.32525,0.34425,0.3355,0.34875,0.382,0.3585,0.33875,0.337,0.341
971,0.005,0.273,0.286,0.3095,0.32425,0.319,0.28525,0.27875,0.29275,0.3275,0.334,0.33175,0.3255,0.34475,0.336,0.34925,0.382,0.35925,0.33975,0.337,0.34125
972,0.005,0.273,0.2855,0.309,0.3225,0.3185,0.28525,0.27825,0.29275,0.32725,0.3335,0.3315,0.325,0.34375,0.33475,0.34825,0.38175,0.3585,0.3395,0.337,0.34075
973,0.005,0.271666667,0.28525,0.307,0.321,0.316,0.2835,0.2765,0.29025,0.3255,0.333,0.33,0.324,0.34225,0.33175,0.346,0.37975,0.35525,0.3385,0.33475,0.339
974,0.005,0.270666667,0.28375,0.305,0.319,0.31575,0.28,0.2735,0.289,0.3225,0.329,0.32725,0.3225,0.34125,0.331,0.34475,0.37825,0.3515,0.335,0.33,0.33425
975,0.004,0.268666667,0.2815,0.30425,0.31825,0.315,0.279,0.2725,0.2865,0.32025,0.326,0.325,0.32075,0.339,0.32875,0.34225,0.376,0.351,0.3325,0.3285,0.33275
976,0.004,0.268,0.281,0.30325,0.31825,0.315,0.278,0.2715,0.28625,0.3205,0.3255,0.3255,0.31975,0.33875,0.327,0.34175,0.376,0.35,0.331,0.32825,0.33275
977,0.005,0.268,0.28075,0.3025,0.31625,0.31275,0.2775,0.2705,0.28575,0.31975,0.32425,0.325,0.31875,0.33775,0.32725,0.34125,0.3755,0.35,0.33025,0.32725,0.33225
978,0.003,0.263666667,0.2775,0.29925,0.31425,0.31025,0.27675,0.26825,0.28275,0.3185,0.3235,0.32275,0.31675,0.33675,0.32625,0.34,0.37325,0.349,0.32775,0.32525,0.33125
979,0.002,0.26,0.27375,0.29475,0.30775,0.308,0.26825,0.25925,0.27425,0.3125,0.3185,0.3185,0.30975,0.3295,0.322,0.33675,0.36875,0.34,0.324,0.31825,0.3255
980,0.002,0.253333333,0.26275,0.28525,0.29525,0.299,0.25575,0.24575,0.2625,0.29575,0.3025,0.311,0.29775,0.3195,0.3125,0.322,0.3605,0.332,0.31025,0.309,0.315
981,0.004,0.253,0.25675,0.2735,0.28575,0.2855,0.24675,0.241,0.25575,0.29325,0.299,0.30225,0.2825,0.31,0.3005,0.3135,0.34775,0.3195,0.30325,0.29875,0.3045
982,0,0.239666667,0.25225,0.272,0.28525,0.281,0.24325,0.24025,0.255,0.28975,0.29425,0.29625,0.279,0.30375,0.2975,0.3075,0.34275,0.31925,0.29775,0.28975,0.2975
983,0,0.236666667,0.252,0.2675,0.28275,0.277,0.2415,0.2395,0.25375,0.287,0.29425,0.2955,0.27775,0.30375,0.29175,0.30675,0.34125,0.312,0.29525,0.28725,0.295
984,0,0.238,0.2525,0.26975,0.2845,0.277,0.2435,0.24175,0.257,0.2875,0.29375,0.293,0.2805,0.30575,0.28975,0.307,0.34175,0.31225,0.29575,0.28575,0.29475
985,0.004,0.248666667,0.26,0.275,0.29175,0.27975,0.25275,0.247,0.26625,0.291,0.29675,0.29925,0.29175,0.3145,0.2935,0.312,0.344,0.317,0.298,0.29425,0.3
986,0.004,0.252666667,0.2645,0.285,0.2975,0.2875,0.26225,0.2565,0.27225,0.298,0.30475,0.30225,0.302,0.32275,0.30375,0.3195,0.35525,0.32625,0.308,0.303,0.30725
987,0.003,0.257333333,0.2725,0.29125,0.3045,0.296,0.26975,0.2625,0.279,0.30625,0.31325,0.30825,0.31,0.3295,0.3125,0.328,0.36575,0.3355,0.3185,0.314,0.316
988,0.002,0.261,0.274,0.296,0.309,0.3005,0.272,0.2665,0.28075,0.3125,0.31775,0.31475,0.31275,0.332,0.3175,0.3325,0.3705,0.34075,0.3235,0.31975,0.3235
989,0.003,0.262333333,0.27475,0.29675,0.3095,0.30225,0.27275,0.26725,0.28175,0.31375,0.31975,0.31675,0.314,0.33325,0.319,0.33425,0.371,0.34225,0.32575,0.322,0.3245
990,0.003,0.262666667,0.274,0.296,0.309,0.3035,0.27275,0.2645,0.281,0.31375,0.31925,0.3165,0.31275,0.3325,0.31875,0.33375,0.3695,0.34225,0.325,0.32025,0.3235
991,0.004,0.261333333,0.27225,0.29425,0.3065,0.30275,0.2695,0.2615,0.27675,0.31225,0.31675,0.316,0.3105,0.32825,0.318,0.3315,0.3675,0.34,0.32125,0.31725,0.32225
