wavelength,S8 Irrad 1,S8 Irrad 10,S8 Irrad 11,S8 Irrad 12,S8 Irrad 13,S8 Irrad 14,S8 Irrad 15,S8 Irrad 2,S8 Irrad 3,S8 Irrad 4,S8 Irrad 5,S8 Irrad 6,S8 Irrad 7,S8 Irrad 8,S8 Irrad 9,S8 Postheat,S8 Preheat,bla
633,40.760000000000005,34.325,35.3,32.775,32.050000000000004,32.375,33.075,40.175,41.099999999999994,40.675,38.625,35.325,35.42,33.55,34.4,48.625,49.5,98.2
634,40.760000000000005,34.325,35.3,32.75,32.050000000000004,32.4,33.125,40.175,41.125,40.675000000000004,38.599999999999994,35.300000000000004,35.379999999999995,33.5,34.4,48.625,49.525,98.2
635,40.760000000000005,34.3,35.275000000000006,32.775,32.050000000000004,32.4,33.125,40.175,41.125,40.65,38.575,35.300000000000004,35.36,33.45,34.325,48.650000000000006,49.525,98.2
636,40.78000000000001,34.275000000000006,35.275000000000006,32.775,32.050000000000004,32.4,33.15,40.125,41.125,40.625,38.55,35.25,35.32,33.45,34.325,48.650000000000006,49.525,98.2
637,40.760000000000005,34.225,35.275000000000006,32.8,32.050000000000004,32.4,33.15,40.125,41.125,40.65,38.55,35.2,35.3,33.425,34.325,48.7,49.60000000000001,98.1
638,40.760000000000005,34.225,35.275000000000006,32.8,32.075,32.4,33.15,40.125,41.125,40.625,38.55,35.125,35.28,33.45,34.275000000000006,48.725,49.650000000000006,98.1
639,40.78000000000001,34.225,35.275000000000006,32.849999999999994,32.15,32.5,33.2,40.125,41.125,40.625,38.525,35.099999999999994,35.26,33.425000000000004,34.275000000000006,48.8,49.7,98.2
640,40.78000000000001,34.225,35.325,32.849999999999994,32.2,32.525,33.275000000000006,40.175,41.125,40.625,38.575,35.075,35.24,33.4,34.275000000000006,48.9,49.849999999999994,98.2
641,40.82,34.225,35.325,32.849999999999994,32.225,32.575,33.275000000000006,40.2,41.125,40.65,38.575,35.075,35.24,33.4,34.275000000000006,48.925,49.900000000000006,98.2
642,40.84,34.22500000000001,35.4,32.900000000000006,32.25,32.625,33.325,40.2,41.175,40.65,38.575,35.075,35.24,33.4,34.275000000000006,49.05,50.0,98.3
643,40.88,34.22500000000001,35.425,32.95,32.275,32.675,33.375,40.25,41.199999999999996,40.675000000000004,38.625,35.075,35.24,33.375,34.325,49.074999999999996,50.05,98.3
644,40.88,34.275000000000006,35.45,33.0,32.3,32.72500000000001,33.425,40.275,41.199999999999996,40.675000000000004,38.625,35.075,35.24,33.375,34.325,49.15,50.075,98.3
645,40.92,34.25,35.475,33.0,32.35,32.775000000000006,33.425,40.275,41.199999999999996,40.7,38.625,35.025000000000006,35.22,33.375,34.325,49.175000000000004,50.224999999999994,98.3
646,40.980000000000004,34.25,35.525000000000006,33.05,32.425,32.800000000000004,33.5,40.3,41.199999999999996,40.7,38.625,35.05,35.22,33.375,34.325,49.225,50.25,98.3
647,40.980000000000004,34.25,35.525000000000006,33.05,32.45,32.825,33.575,40.3,41.199999999999996,40.75,38.675,35.05,35.239999999999995,33.375,34.325,49.375,50.324999999999996,98.5
648,40.980000000000004,34.25,35.6,33.075,32.525,32.85,33.65,40.325,41.2,40.775,38.7,35.025000000000006,35.239999999999995,33.375,34.325,49.4,50.375,98.5
649,41.019999999999996,34.25,35.625,33.175000000000004,32.55,32.925,33.675,40.4,41.224999999999994,40.775,38.72500000000001,35.025000000000006,35.239999999999995,33.375,34.35,49.45,50.45,98.5
650,41.04,34.300000000000004,35.625,33.225,32.575,32.974999999999994,33.775,40.4,41.25,40.775,38.72500000000001,35.05,35.239999999999995,33.35,34.375,49.525000000000006,50.5,98.4
651,41.06,34.325,35.675,33.25,32.6,33.0,33.825,40.425,41.275000000000006,40.8,38.72500000000001,35.05,35.239999999999995,33.375,34.375,49.55,50.55,98.4
652,41.06,34.325,35.72500000000001,33.3,32.675000000000004,33.050000000000004,33.825,40.425,41.275000000000006,40.8,38.72500000000001,35.025000000000006,35.239999999999995,33.375,34.375,49.575,50.575,98.4
653,41.080000000000005,34.325,35.72500000000001,33.3,32.675000000000004,33.1,33.9,40.425,41.275000000000006,40.8,38.72500000000001,34.975,35.239999999999995,33.375,34.4,49.599999999999994,50.599999999999994,98.4
654,41.080000000000005,34.325,35.775000000000006,33.349999999999994,32.7,33.2,33.9,40.45,41.3,40.8,38.75,34.95,35.21999999999999,33.375,34.4,49.599999999999994,50.650000000000006,98.4
655,41.1,34.375,35.8,33.4,32.775000000000006,33.2,33.974999999999994,40.45,41.35,40.8,38.75,34.95,35.239999999999995,33.4,34.4,49.675000000000004,50.7,98.4
656,41.18000000000001,34.4,35.9,33.5,32.825,33.3,34.075,40.474999999999994,41.4,40.849999999999994,38.8,34.95,35.28000000000001,33.425,34.425,49.824999999999996,50.824999999999996,98.3
657,41.260000000000005,34.525,35.975,33.625,32.95,33.4,34.224999999999994,40.575,41.474999999999994,40.95,38.974999999999994,35.025000000000006,35.36,33.475,34.525,50.025000000000006,51.05,98.3
658,41.3,34.625,36.1,33.675000000000004,33.025000000000006,33.575,34.300000000000004,40.725,41.575,41.074999999999996,39.050000000000004,35.1,35.459999999999994,33.525,34.625,50.12500000000001,51.150000000000006,98.4
659,41.3,34.625,36.1,33.725,33.025000000000006,33.575,34.325,40.725,41.575,41.125,39.050000000000004,35.1,35.459999999999994,33.525,34.625,50.2,51.25,98.4
660,41.3,34.625,36.1,33.725,33.025000000000006,33.575,34.325,40.675000000000004,41.55,41.05,39.0,35.050000000000004,35.42,33.525,34.625,50.125,51.125,98.4
661,41.22,34.55,36.1,33.7,33.025000000000006,33.575,34.325,40.625,41.5,40.900000000000006,38.949999999999996,35.0,35.36,33.5,34.525,50.0,51.074999999999996,98.3
662,41.160000000000004,34.5,36.075,33.7,33.05,33.575,34.325,40.55,41.449999999999996,40.875,38.875,34.925,35.3,33.475,34.5,49.925,50.974999999999994,98.3
663,41.160000000000004,34.5,36.075,33.725,33.075,33.575,34.35,40.55,41.449999999999996,40.849999999999994,38.849999999999994,34.925,35.3,33.475,34.5,49.925,50.95,98.2
664,41.160000000000004,34.525,36.1,33.8,33.175000000000004,33.7,34.425,40.55,41.474999999999994,40.875,38.875,34.925,35.3,33.525,34.5,49.97500000000001,50.99999999999999,98.2
665,41.24,34.575,36.15,33.849999999999994,33.175000000000004,33.75,34.525,40.625,41.525,40.900000000000006,38.9,34.925,35.34,33.550000000000004,34.55,50.05,51.10000000000001,98.2
666,41.260000000000005,34.625,36.224999999999994,33.95,33.275000000000006,33.85,34.6,40.7,41.575,41.025,38.975,35.025000000000006,35.38,33.60000000000001,34.65,50.175000000000004,51.224999999999994,98.1
667,41.28,34.7,36.275000000000006,34.0,33.349999999999994,34.0,34.724999999999994,40.75,41.625,41.074999999999996,39.05,35.050000000000004,35.42,33.675,34.7,50.225,51.324999999999996,98.2
668,41.339999999999996,34.8,36.4,34.125,33.425,34.1,34.775000000000006,40.8,41.675,41.125,39.175,35.125,35.519999999999996,33.7,34.775,50.375,51.425,98.2
669,41.42,34.825,36.449999999999996,34.175000000000004,33.475,34.125,34.825,40.875,41.724999999999994,41.175,39.175,35.15,35.54,33.7,34.8,50.375,51.45,98.2
670,41.42,34.85,36.55,34.175000000000004,33.525000000000006,34.175,34.875,40.89999999999999,41.724999999999994,41.175,39.224999999999994,35.15,35.599999999999994,33.75,34.825,50.375,51.475,98.2
671,41.459999999999994,34.875,36.55,34.2,33.575,34.175,34.9,40.89999999999999,41.724999999999994,41.175,39.25,35.175,35.599999999999994,33.8,34.85,50.425,51.49999999999999,98.2
672,41.459999999999994,34.925,36.6,34.3,33.675,34.25,35.0,40.95,41.75,41.175,39.3,35.199999999999996,35.64,33.8,34.9,50.474999999999994,51.55,98.2
673,41.5,34.949999999999996,36.65,34.349999999999994,33.7,34.300000000000004,35.050000000000004,40.95,41.775000000000006,41.25,39.3,35.25,35.68000000000001,33.900000000000006,34.925,50.5,51.574999999999996,98.2
674,41.56,35.025,36.724999999999994,34.5,33.8,34.375,35.150000000000006,41.0,41.825,41.3,39.4,35.300000000000004,35.760000000000005,33.975,35.025,50.625,51.599999999999994,98.2
675,41.58,35.150000000000006,36.775000000000006,34.525,33.89999999999999,34.425,35.224999999999994,41.075,41.9,41.325,39.449999999999996,35.4,35.82,34.025,35.075,50.625,51.675,98.2
676,41.64,35.2,36.9,34.625,33.975,34.575,35.325,41.1,41.974999999999994,41.425,39.474999999999994,35.45,35.86,34.10000000000001,35.150000000000006,50.675000000000004,51.775,98.2
677,41.7,35.300000000000004,37.025,34.75,34.075,34.725,35.45,41.225,42.075,41.525,39.55,35.5,35.94,34.125,35.275,50.75,51.849999999999994,98.2
678,41.78,35.425,37.075,34.849999999999994,34.2,34.825,35.550000000000004,41.3,42.2,41.65,39.7,35.575,36.019999999999996,34.275,35.4,50.9,52.099999999999994,98.2
679,41.82,35.55,37.2,34.95,34.275000000000006,34.974999999999994,35.650000000000006,41.375,42.3,41.724999999999994,39.85,35.65,36.18000000000001,34.375,35.475,51.0,52.175,98.2
680,41.88,35.599999999999994,37.275000000000006,35.0,34.325,35.025000000000006,35.724999999999994,41.425,42.3,41.75,39.85,35.725,36.2,34.400000000000006,35.5,51.075,52.22500000000001,98.2
681,41.89999999999999,35.599999999999994,37.275000000000006,35.025,34.349999999999994,35.025000000000006,35.775,41.425,42.3,41.75,39.85,35.75,36.2,34.425000000000004,35.5,51.1,52.2,98.3
682,41.89999999999999,35.599999999999994,37.325,35.05,34.375,35.025000000000006,35.775,41.425,42.3,41.75,39.85,35.75,36.239999999999995,34.425000000000004,35.575,51.025000000000006,52.150000000000006,98.2
683,41.89999999999999,35.625,37.35,35.125,34.449999999999996,35.1,35.825,41.425,42.3,41.725,39.85,35.75,36.239999999999995,34.5,35.599999999999994,50.925,52.175,98.2
684,41.89999999999999,35.7,37.35,35.2,34.475,35.125,35.875,41.425,42.325,41.725,39.85,35.8,36.239999999999995,34.575,35.599999999999994,50.925,52.175,98.2
685,41.94,35.725,37.425,35.324999999999996,34.625,35.225,35.949999999999996,41.475,42.375,41.825,39.925,35.85,36.279999999999994,34.625,35.675000000000004,50.925,52.2,98.2
686,41.96,35.875,37.55,35.375,34.7,35.325,36.075,41.525,42.45,41.925,40.025,35.875,36.42,34.75,35.775,51.050000000000004,52.25,98.2
687,42.02,35.974999999999994,37.575,35.5,34.75,35.5,36.175,41.575,42.55,42.0,40.075,35.974999999999994,36.480000000000004,34.8,35.875,51.1,52.324999999999996,98.2
688,42.04,36.075,37.7,35.55,34.89999999999999,35.625,36.275000000000006,41.625,42.625,42.0,40.125,36.05,36.54,34.824999999999996,35.95,51.125,52.425,98.2
689,42.06,36.175000000000004,37.800000000000004,35.650000000000006,34.89999999999999,35.699999999999996,36.375,41.725,42.675,42.075,40.225,36.199999999999996,36.58,34.925,36.05,51.2,52.475,98.2
690,42.160000000000004,36.225,37.85,35.7,35.0,35.75,36.449999999999996,41.775,42.75,42.125,40.300000000000004,36.225,36.739999999999995,34.975,36.15,51.275,52.525,98.2
691,42.2,36.275,37.95,35.849999999999994,35.099999999999994,35.85,36.525,41.849999999999994,42.775000000000006,42.175,40.325,36.35,36.8,35.05,36.25,51.349999999999994,52.574999999999996,98.2
692,42.28,36.325,38.1,35.925,35.225,35.925,36.625,41.95,42.825,42.225,40.425,36.474999999999994,36.88,35.2,36.325,51.425,52.599999999999994,98.2
693,42.3,36.475,38.175,36.025,35.25,36.05,36.724999999999994,42.025,42.974999999999994,42.349999999999994,40.5,36.550000000000004,37.019999999999996,35.3,36.400000000000006,51.45,52.675,98.2
694,42.39999999999999,36.599999999999994,38.25,36.150000000000006,35.425,36.125,36.9,42.15,43.05,42.425,40.599999999999994,36.6,37.160000000000004,35.425000000000004,36.574999999999996,51.525000000000006,52.75,98.3
695,42.44,36.725,38.4,36.225,35.575,36.224999999999994,36.975,42.3,43.125,42.575,40.75,36.725,37.260000000000005,35.5,36.7,51.574999999999996,52.800000000000004,98.3
696,42.6,36.95,38.6,36.4,35.675,36.425,37.125,42.45,43.3,42.75,40.9,36.925,37.46,35.650000000000006,36.85,51.775,52.975,98.4
697,42.760000000000005,37.125,38.800000000000004,36.575,35.849999999999994,36.625,37.375,42.625,43.425000000000004,42.900000000000006,41.150000000000006,37.025,37.68000000000001,35.775,37.099999999999994,51.974999999999994,53.125,98.4
698,42.9,37.25,38.925,36.7,35.925,36.800000000000004,37.474999999999994,42.7,43.474999999999994,43.074999999999996,41.25,37.2,37.760000000000005,35.875,37.2,52.074999999999996,53.225,98.4
699,42.9,37.275,38.975,36.775000000000006,35.925,36.825,37.525,42.7,43.474999999999994,43.074999999999996,41.224999999999994,37.25,37.82,35.925,37.25,52.074999999999996,53.225,98.4
700,42.879999999999995,37.275,38.975,36.8,35.925,36.825,37.5,42.7,43.474999999999994,43.05,41.25,37.2,37.82,35.95,37.225,52.025000000000006,53.150000000000006,98.4
701,42.879999999999995,37.275,38.975,36.775000000000006,35.975,36.800000000000004,37.5,42.625,43.474999999999994,42.975,41.224999999999994,37.225,37.8,35.975,37.175,51.824999999999996,53.125,98.3
702,42.82,37.275,38.875,36.849999999999994,36.025,36.825,37.525,42.599999999999994,43.474999999999994,42.95,41.2,37.225,37.78,36.075,37.175000000000004,51.725,53.025,98.3
703,42.82,37.3,38.95,36.875,36.175000000000004,36.9,37.6,42.599999999999994,43.525,42.95,41.2,37.300000000000004,37.84,36.2,37.2,51.7,53.025,98.2
704,42.839999999999996,37.35,39.1,37.025,36.25,37.0,37.65,42.725,43.625,43.025,41.25,37.4,37.9,36.3,37.425000000000004,51.775,53.025,98.2
705,42.86,37.55,39.2,37.050000000000004,36.375,37.150000000000006,37.825,42.775000000000006,43.650000000000006,43.125,41.35,37.55,38.04,36.35,37.5,51.824999999999996,53.099999999999994,98.3
706,42.959999999999994,37.65,39.4,37.2,36.475,37.275000000000006,37.925,42.875,43.7,43.175,41.474999999999994,37.699999999999996,38.17999999999999,36.525,37.625,51.925,53.150000000000006,98.3
707,43.04,37.85,39.45,37.375,36.575,37.4,38.0,42.975,43.825,43.3,41.6,37.825,38.34,36.575,37.75,52.0,53.175,98.3
708,43.160000000000004,37.875,39.6,37.45,36.650000000000006,37.5,38.125,43.1,43.9,43.400000000000006,41.7,37.95,38.42,36.675,37.825,52.1,53.275,98.3
709,43.18,37.975,39.7,37.575,36.75,37.550000000000004,38.275000000000006,43.1,44.0,43.47500000000001,41.800000000000004,38.0,38.519999999999996,36.7,37.95,52.150000000000006,53.300000000000004,98.3
710,43.28,38.125,39.75,37.625,36.825,37.675,38.375,43.2,44.05,43.525,41.875,38.125,38.64,36.9,38.05,52.2,53.325,98.4
711,43.32,38.25,39.825,37.7,36.9,37.800000000000004,38.475,43.25,44.14999999999999,43.65,42.0,38.199999999999996,38.7,37.0,38.15,52.2,53.375,98.4
712,43.39999999999999,38.325,39.9,37.8,36.925,37.85,38.575,43.349999999999994,44.2,43.724999999999994,42.0,38.325,38.779999999999994,37.150000000000006,38.225,52.275,53.4,98.4
713,43.419999999999995,38.45,39.95,37.9,37.05,37.975,38.675,43.39999999999999,44.3,43.8,42.075,38.4,38.88,37.25,38.3,52.3,53.4,98.4
714,43.5,38.55,40.125,38.0,37.125,38.1,38.7,43.45,44.400000000000006,43.900000000000006,42.175,38.55,39.0,37.324999999999996,38.475,52.325,53.525000000000006,98.4
715,43.58,38.675,40.2,38.175000000000004,37.25,38.225,38.825,43.550000000000004,44.475,43.925,42.275000000000006,38.6,39.14,37.4,38.625,52.39999999999999,53.55,98.4
716,43.6,38.7,40.325,38.2,37.349999999999994,38.275000000000006,38.875,43.6,44.599999999999994,43.97500000000001,42.375,38.75,39.22,37.525,38.725,52.45,53.55,98.4
717,43.68,38.775,40.375,38.3,37.475,38.300000000000004,38.9,43.625,44.599999999999994,44.025,42.4,38.800000000000004,39.3,37.575,38.75,52.47500000000001,53.599999999999994,98.4
718,43.720000000000006,38.85,40.4,38.325,37.5,38.375,38.974999999999994,43.650000000000006,44.625,44.050000000000004,42.45,38.85,39.42,37.599999999999994,38.775,52.45,53.625,98.3
719,43.739999999999995,38.875,40.475,38.425,37.525000000000006,38.4,39.050000000000004,43.7,44.7,44.075,42.5,38.9,39.440000000000005,37.675,38.825,52.45,53.599999999999994,98.4
720,43.78,39.0,40.575,38.475,37.625,38.575,39.125,43.725,44.775000000000006,44.15,42.55,39.05,39.5,37.775,38.9,52.45,53.625,98.4
721,43.86,39.125,40.72500000000001,38.55,37.725,38.625,39.224999999999994,43.8,44.89999999999999,44.224999999999994,42.6,39.15,39.599999999999994,37.925000000000004,39.05,52.474999999999994,53.599999999999994,98.4
722,44.02,39.2,40.8,38.7,37.825,38.7,39.35,43.9,44.925,44.349999999999994,42.7,39.225,39.71999999999999,38.05,39.125,52.575,53.599999999999994,98.5
723,44.08,39.325,40.875,38.775000000000006,37.875,38.75,39.375,43.975,45.025,44.400000000000006,42.8,39.375,39.9,38.150000000000006,39.225,52.675000000000004,53.675,98.5
724,44.11999999999999,39.5,40.925,38.875,37.975,38.800000000000004,39.475,44.075,45.1,44.425,42.925,39.5,39.980000000000004,38.25,39.325,52.7,53.7,98.6
725,44.22,39.599999999999994,41.025,38.975,38.099999999999994,38.974999999999994,39.675,44.125,45.2,44.575,43.025,39.575,40.06,38.4,39.45,52.7,53.72500000000001,98.6
726,44.32000000000001,39.650000000000006,41.225,39.05,38.2,39.0,39.724999999999994,44.175,45.300000000000004,44.724999999999994,43.125,39.725,40.220000000000006,38.525,39.65,52.89999999999999,53.825,98.7
727,44.39999999999999,39.825,41.300000000000004,39.1,38.3,39.175,39.85,44.275,45.325,44.775000000000006,43.224999999999994,39.775000000000006,40.38,38.599999999999994,39.75,52.95,53.9,98.7
728,44.480000000000004,39.95,41.375,39.2,38.375,39.225,40.0,44.375,45.425000000000004,44.875,43.275000000000006,39.85,40.56,38.7,39.825,53.025000000000006,53.925,98.7
729,44.6,40.05,41.5,39.275000000000006,38.45,39.4,40.05,44.449999999999996,45.5,44.925000000000004,43.375,39.974999999999994,40.720000000000006,38.75,39.925,53.275,53.87499999999999,99.0
730,44.67999999999999,40.15,41.625,39.425,38.475,39.5,40.125,44.65,45.475,45.00000000000001,43.4,40.15,40.96,38.825,40.075,53.400000000000006,53.85,99.0
731,44.779999999999994,40.300000000000004,41.7,39.55,38.55,39.575,40.25,44.775000000000006,45.55,45.1,43.550000000000004,40.35,41.14,39.0,40.125,53.425000000000004,53.85,99.1
732,44.82000000000001,40.475,41.825,39.675,38.6,39.65,40.375,44.975,45.675,45.175000000000004,43.65,40.425,41.260000000000005,39.050000000000004,40.25,53.475,53.875,99.0
733,44.9,40.599999999999994,42.075,39.775,38.825,39.8,40.525,45.075,45.724999999999994,45.3,43.849999999999994,40.6,41.32,39.2,40.375,53.5,53.875,99.0
734,44.9,40.724999999999994,42.075,39.9,38.9,39.85,40.625,45.099999999999994,45.824999999999996,45.35,44.0,40.675,41.42,39.325,40.55,53.575,53.95,99.1
735,45.0,40.875,42.175,40.1,38.974999999999994,40.0,40.75,45.150000000000006,45.875,45.5,44.074999999999996,40.825,41.480000000000004,39.5,40.675000000000004,53.575,54.0,99.1
736,45.08,40.875,42.275000000000006,40.224999999999994,39.125,40.15,40.875,45.2,45.975,45.574999999999996,44.125,40.875,41.6,39.625,40.775000000000006,53.575,54.05,99.1
737,45.08,41.075,42.5,40.349999999999994,39.325,40.349999999999994,40.974999999999994,45.3,46.0,45.675000000000004,44.225,41.099999999999994,41.720000000000006,39.725,40.900000000000006,53.6,54.099999999999994,99.1
738,45.11999999999999,41.175,42.65,40.625,39.475,40.525,41.15,45.425,46.125,45.724999999999994,44.325,41.25,41.879999999999995,40.0,41.225,53.6,54.225,99.1
739,45.18000000000001,41.3,42.725,40.725,39.7,40.65,41.2,45.45,46.35,45.875,44.45,41.45,41.98,40.1,41.425,53.575,54.5,98.9
740,45.22,41.4,42.8,40.825,39.8,40.825,41.349999999999994,45.5,46.45,46.025,44.575,41.575,42.019999999999996,40.25,41.474999999999994,53.575,54.625,98.8
741,45.260000000000005,41.5,42.975,40.95,39.9,41.025000000000006,41.45,45.525,46.55,46.1,44.699999999999996,41.675,42.06,40.325,41.55,53.575,54.724999999999994,98.7
742,45.279999999999994,41.6,43.075,41.05,39.974999999999994,41.05,41.525,45.550000000000004,46.599999999999994,46.175,44.775,41.75,42.12,40.4,41.800000000000004,53.6,54.775,98.7
743,45.3,41.875,43.175000000000004,41.15,40.075,41.075,41.7,45.675,46.625,46.2,44.95,41.825,42.22,40.550000000000004,41.875,53.6,54.824999999999996,98.7
744,45.36,42.025,43.27499999999999,41.275,40.225,41.25,41.85,45.75,46.775,46.324999999999996,45.05,41.975,42.32,40.8,42.0,53.7,54.974999999999994,98.7
745,45.480000000000004,42.15,43.325,41.400000000000006,40.324999999999996,41.425000000000004,42.0,45.85,46.8,46.474999999999994,45.15,42.15,42.419999999999995,40.95,42.125,53.675000000000004,55.074999999999996,98.6
746,45.54,42.225,43.400000000000006,41.575,40.45,41.475,42.05,46.025000000000006,46.875,46.599999999999994,45.25,42.375,42.64,40.975,42.22500000000001,53.7,55.125,98.6
747,45.6,42.35,43.55,41.625,40.6,41.625,42.2,46.075,46.975,46.675000000000004,45.349999999999994,42.5,42.74,41.125,42.3,53.725,55.175,98.6
748,45.660000000000004,42.5,43.675000000000004,41.75,40.699999999999996,41.775,42.3,46.199999999999996,47.099999999999994,46.725,45.5,42.525000000000006,42.9,41.3,42.425,53.775,55.175,98.6
749,45.7,42.6,43.699999999999996,41.85,40.85,41.8,42.425,46.3,47.15,46.825,45.6,42.675,42.980000000000004,41.45,42.55,53.824999999999996,55.224999999999994,98.6
750,45.779999999999994,42.775000000000006,43.875,41.95,40.925,41.95,42.575,46.375,47.375,47.0,45.675000000000004,42.824999999999996,43.12,41.550000000000004,42.65,53.875,55.224999999999994,98.6
751,45.779999999999994,42.875,43.974999999999994,42.2,40.95,42.025,42.675,46.425,47.375,47.099999999999994,45.75,42.95,43.339999999999996,41.625,42.7,53.9,55.275000000000006,98.6
752,45.86,42.900000000000006,43.974999999999994,42.224999999999994,41.075,42.075,42.75,46.474999999999994,47.425000000000004,47.125,45.825,43.099999999999994,43.4,41.675,43.0,53.925000000000004,55.35,98.6
753,45.96000000000001,43.0,44.050000000000004,42.275,41.15,42.225,42.800000000000004,46.525000000000006,47.475,47.2,46.00000000000001,43.2,43.46,41.8,43.150000000000006,54.025000000000006,55.425,98.6
754,46.00000000000001,43.125,44.15,42.325,41.15,42.325,42.85,46.575,47.574999999999996,47.2,46.05,43.300000000000004,43.54,41.849999999999994,43.175,54.050000000000004,55.475,98.6
755,46.08,43.175,44.35,42.45,41.25,42.375,42.900000000000006,46.60000000000001,47.574999999999996,47.175000000000004,46.075,43.425000000000004,43.6,42.050000000000004,43.224999999999994,54.025,55.525,98.5
756,46.06,43.275000000000006,44.35,42.5,41.400000000000006,42.525,43.0,46.75,47.62499999999999,47.3,46.150000000000006,43.525000000000006,43.7,42.25,43.45,54.074999999999996,55.574999999999996,98.6
757,46.14,43.375,44.400000000000006,42.55,41.45,42.625,43.025000000000006,46.775000000000006,47.7,47.325,46.175,43.55,43.86,42.325,43.6,54.074999999999996,55.650000000000006,98.6
758,46.22,43.55,44.55,42.699999999999996,41.575,42.625,43.05,46.85,47.974999999999994,47.475,46.225,43.625,43.96,42.35,43.625,54.074999999999996,55.625,98.6
759,46.3,43.75,44.7,42.875,41.675,42.675,43.075,46.9,48.0,47.55,46.400000000000006,43.800000000000004,43.980000000000004,42.45,43.625,54.05,55.650000000000006,98.4
760,46.3,43.875,44.775,42.95,41.724999999999994,42.9,43.175000000000004,46.925,48.025000000000006,47.6,46.575,43.925000000000004,44.019999999999996,42.599999999999994,43.625,54.15,55.675,98.5
761,46.339999999999996,44.0,44.974999999999994,43.075,41.925,43.075,43.425,47.0,48.050000000000004,47.75,46.775000000000006,44.025,44.260000000000005,42.775,43.75,54.175000000000004,55.724999999999994,98.6
762,46.4,44.05,44.974999999999994,43.075,42.0,43.349999999999994,43.575,47.075,48.1,47.825,46.775000000000006,44.224999999999994,44.34,42.900000000000006,43.89999999999999,54.175000000000004,55.7,98.6
763,46.540000000000006,44.2,45.099999999999994,43.25,42.225,43.45,43.725,47.37499999999999,48.150000000000006,47.925,47.0,44.425000000000004,44.64,43.0,44.175,54.525,55.87500000000001,98.5
764,46.68,44.475,45.474999999999994,43.525,42.3,43.6,43.875,47.55,48.375,48.325,47.2,44.7,45.0,43.225,44.675,54.7,56.150000000000006,98.4
765,46.779999999999994,44.574999999999996,45.5,43.574999999999996,42.375,43.6,44.025,47.625,48.474999999999994,48.35,47.2,44.875,45.08,43.349999999999994,44.699999999999996,54.675000000000004,56.150000000000006,98.4
766,46.760000000000005,44.599999999999994,45.5,43.625,42.375,43.6,44.025,47.65,48.574999999999996,48.325,47.2,44.9,45.11999999999999,43.375,44.699999999999996,54.575,56.125,98.4
767,46.779999999999994,44.599999999999994,45.525000000000006,43.725,42.449999999999996,43.6,44.15,47.675000000000004,48.575,48.325,47.2,44.9,45.1,43.5,44.725,54.5,56.125,98.4
768,46.8,44.625,45.575,43.75000000000001,42.475,43.75,44.175000000000004,47.650000000000006,48.625,48.35,47.224999999999994,44.95,45.08,43.625,44.725,54.449999999999996,56.075,98.4
769,46.81999999999999,44.75,45.7,43.87499999999999,42.550000000000004,43.95,44.35,47.625,48.725,48.4,47.3,45.0,45.06,43.725,44.775,54.475,56.099999999999994,98.4
770,46.839999999999996,44.75,45.675,43.89999999999999,42.675,44.025000000000006,44.425000000000004,47.675,48.75,48.474999999999994,47.324999999999996,45.025,45.1,43.8,44.8,54.52499999999999,56.150000000000006,98.5
771,47.02,44.95,45.775,43.925,42.75000000000001,44.075,44.6,47.775,48.875,48.49999999999999,47.45,45.075,45.160000000000004,43.8,44.85000000000001,54.475,56.125,98.4
772,47.02,45.050000000000004,45.85,43.974999999999994,42.9,44.075,44.625,47.824999999999996,48.85,48.49999999999999,47.55,45.175,45.339999999999996,43.95,45.0,54.475,56.199999999999996,98.4
773,47.02,45.050000000000004,46.025000000000006,44.074999999999996,42.975,44.1,44.625,47.925,48.85,48.55,47.575,45.300000000000004,45.50000000000001,44.125,45.2,54.49999999999999,56.224999999999994,98.4
774,47.1,45.1,46.099999999999994,44.300000000000004,43.075,44.1,44.65,47.925,48.875,48.724999999999994,47.65,45.425,45.580000000000005,44.3,45.25,54.49999999999999,56.224999999999994,98.3
775,47.120000000000005,45.550000000000004,46.125,44.45,43.125,44.2,44.7,47.974999999999994,49.025,48.8,47.8,45.5,45.660000000000004,44.45,45.400000000000006,54.49999999999999,56.224999999999994,98.2
776,47.08,45.625,46.224999999999994,44.5,43.175,44.324999999999996,44.875,48.099999999999994,49.074999999999996,48.8,47.85,45.599999999999994,45.839999999999996,44.475,45.425,54.49999999999999,56.325,98.3
777,47.239999999999995,45.675000000000004,46.275000000000006,44.475,43.400000000000006,44.6,44.900000000000006,48.300000000000004,49.325,48.8,47.949999999999996,45.825,45.879999999999995,44.625,45.47500000000001,54.52499999999999,56.575,98.2
778,47.42,45.725,46.325,44.525,43.425,44.6,45.0,48.325,49.400000000000006,48.925000000000004,47.974999999999994,46.1,45.94,44.625,45.7,54.52499999999999,56.575,98.0
779,47.440000000000005,45.95,46.4,44.599999999999994,43.5,44.675000000000004,45.075,48.4,49.525000000000006,48.975,48.3,46.225,46.08,44.65,45.875,54.599999999999994,56.60000000000001,97.8
780,47.5,46.075,46.475,44.875,43.5,44.75,45.199999999999996,48.475,49.575,49.1,48.449999999999996,46.275,46.160000000000004,44.75,45.95,54.775,56.650000000000006,98.0
