wavelength,blank,S6 Preheat,S6 Post Heat,S6 Irrad 1 1,S6 Irrad 1 10,S6 Irrad 1 2,S6 Irrad 1 3,S6 Irrad 1 4,S6 Irrad 1 5,S6 Irrad 1 6,S6 Irrad 1 7,S6 Irrad 1 8,S6 Irrad 1 9,S6 Irrad 2,S6 Irrad 3,S6 Irrad 4,S6 Irrad 5,S6 Irrad 6,S6 Irrad 7,S6 Irrad 8,S6 Irrad 9
660,98.4,49.03333333,46.775,39.05,35.7,37.075,37.35,40.025,39.4,39,36.575,35.35,36.175,27.975,30.15,27.475,28.525,28.375,29.8,30.65,29.45
661,98.4,48.9,46.6,38.95,35.6,37,37.275,39.925,39.275,38.875,36.5,35.275,36.15,27.85,30.15,27.4,28.475,28.325,29.75,30.6,29.425
662,98.3,48.83333333,46.6,38.875,35.525,36.975,37.25,39.9,39.225,38.825,36.45,35.25,36.15,27.825,30.15,27.4,28.475,28.275,29.75,30.575,29.425
663,98.3,48.83333333,46.625,38.925,35.55,36.975,37.25,39.9,39.25,38.825,36.475,35.25,36.15,27.825,30.15,27.425,28.5,28.325,29.75,30.625,29.425
664,98.3,49,46.725,38.95,35.625,37,37.3,39.925,39.325,38.9,36.525,35.325,36.2,27.85,30.175,27.475,28.525,28.325,29.8,30.7,29.425
665,98.3,49,46.85,39,35.7,37.05,37.35,39.975,39.35,39,36.575,35.375,36.2,27.925,30.25,27.5,28.575,28.4,29.85,30.7,29.525
666,98.3,49.16666667,47,39.125,35.75,37.125,37.45,40.1,39.475,39.1,36.65,35.475,36.325,27.975,30.25,27.525,28.6,28.45,29.925,30.775,29.575
667,98.3,49.23333333,47.075,39.225,35.9,37.2,37.55,40.2,39.55,39.2,36.75,35.525,36.375,28.025,30.3,27.625,28.65,28.5,30,30.9,29.675
668,98.3,49.3,47.175,39.25,35.975,37.3,37.575,40.25,39.625,39.25,36.775,35.625,36.45,28.05,30.325,27.65,28.75,28.6,30,30.95,29.7
669,98.4,49.36666667,47.225,39.275,35.975,37.3,37.575,40.25,39.7,39.275,36.825,35.625,36.45,28.075,30.325,27.675,28.775,28.625,30.05,30.975,29.775
670,98.4,49.36666667,47.25,39.275,35.975,37.325,37.6,40.275,39.7,39.275,36.825,35.65,36.45,28.075,30.4,27.675,28.8,28.65,30.075,30.975,29.775
671,98.4,49.43333333,47.275,39.275,36,37.35,37.625,40.325,39.7,39.275,36.875,35.65,36.525,28.1,30.425,27.725,28.825,28.65,30.1,30.975,29.85
672,98.3,49.43333333,47.3,39.3,36.075,37.35,37.675,40.35,39.775,39.325,36.95,35.725,36.525,28.125,30.475,27.725,28.875,28.725,30.175,31.075,29.875
673,98.3,49.43333333,47.3,39.35,36.1,37.375,37.75,40.375,39.775,39.375,37,35.775,36.625,28.15,30.525,27.825,28.95,28.75,30.225,31.1,29.9
674,98.3,49.5,47.425,39.425,36.15,37.4,37.8,40.475,39.825,39.45,37,35.85,36.675,28.2,30.575,27.875,28.975,28.775,30.3,31.15,29.975
675,98.3,49.6,47.5,39.5,36.225,37.5,37.875,40.575,39.95,39.525,37.1,35.9,36.7,28.25,30.625,27.95,29.025,28.875,30.375,31.25,30.1
676,98.3,49.7,47.575,39.625,36.325,37.55,37.925,40.625,40,39.625,37.15,35.975,36.775,28.375,30.7,28.05,29.1,28.95,30.45,31.35,30.175
677,98.3,49.83333333,47.75,39.7,36.425,37.625,38.025,40.7,40.125,39.75,37.275,36.1,36.9,28.425,30.8,28.125,29.125,29.05,30.55,31.475,30.3
678,98.3,49.96666667,47.9,39.725,36.55,37.725,38.1,40.875,40.225,39.875,37.4,36.225,37,28.525,30.9,28.225,29.25,29.125,30.6,31.6,30.375
679,98.3,50.03333333,48.025,39.775,36.625,37.8,38.15,40.95,40.325,39.95,37.5,36.275,37.075,28.6,30.925,28.25,29.325,29.225,30.7,31.65,30.5
680,98.3,50.03333333,48.025,39.825,36.625,37.8,38.2,40.975,40.325,40,37.5,36.275,37.125,28.625,30.975,28.3,29.35,29.225,30.725,31.7,30.525
681,98.3,50.03333333,47.975,39.825,36.65,37.8,38.225,40.95,40.325,39.975,37.5,36.275,37.125,28.65,31,28.3,29.35,29.225,30.75,31.7,30.525
682,98.3,49.96666667,47.9,39.825,36.6,37.8,38.225,40.925,40.325,39.95,37.525,36.275,37.1,28.65,31.025,28.3,29.35,29.25,30.75,31.7,30.525
683,98.3,49.93333333,47.9,39.775,36.55,37.8,38.2,40.925,40.325,39.875,37.55,36.275,37.075,28.625,31.1,28.375,29.4,29.3,30.8,31.725,30.55
684,98.3,49.93333333,47.9,39.8,36.575,37.8,38.3,40.925,40.325,39.925,37.55,36.275,37.15,28.625,31.125,28.425,29.425,29.35,30.875,31.75,30.65
685,98.2,49.93333333,47.925,39.85,36.625,37.85,38.35,41,40.4,39.975,37.575,36.325,37.225,28.7,31.25,28.5,29.475,29.45,30.95,31.8,30.75
686,98.3,50.1,48.025,39.9,36.725,37.9,38.375,41.15,40.5,40.05,37.65,36.425,37.275,28.775,31.275,28.575,29.6,29.525,31.075,31.925,30.825
687,98.3,50.16666667,48.1,39.95,36.8,37.975,38.5,41.225,40.575,40.175,37.775,36.5,37.4,28.9,31.35,28.65,29.625,29.6,31.125,32.1,30.9
688,98.3,50.2,48.125,40.05,36.85,38.05,38.55,41.275,40.65,40.325,37.875,36.575,37.425,28.95,31.4,28.775,29.7,29.7,31.225,32.2,31.025
689,98.3,50.3,48.25,40.125,36.975,38.15,38.6,41.35,40.725,40.375,37.9,36.65,37.525,29,31.5,28.875,29.825,29.85,31.3,32.225,31.075
690,98.3,50.3,48.275,40.125,37.05,38.2,38.675,41.425,40.825,40.4,37.975,36.7,37.55,29.125,31.575,28.9,29.875,29.875,31.375,32.275,31.2
691,98.2,50.33333333,48.325,40.2,37.1,38.25,38.75,41.45,40.925,40.525,38.025,36.75,37.6,29.125,31.7,29,29.975,29.925,31.45,32.325,31.275
692,98.2,50.4,48.375,40.275,37.175,38.325,38.85,41.575,41,40.575,38.1,36.85,37.675,29.225,31.85,29.1,30.025,30.025,31.525,32.45,31.375
693,98.3,50.5,48.5,40.325,37.3,38.4,38.95,41.7,41.1,40.65,38.175,36.975,37.75,29.325,31.925,29.15,30.15,30.125,31.65,32.6,31.475
694,98.3,50.56666667,48.65,40.425,37.425,38.55,39,41.8,41.2,40.825,38.3,37.1,37.875,29.425,32,29.3,30.25,30.25,31.775,32.675,31.6
695,98.3,50.73333333,48.825,40.525,37.575,38.7,39.125,41.875,41.4,41,38.4,37.225,38,29.6,32.1,29.375,30.375,30.375,31.925,32.825,31.75
696,98.4,50.96666667,49.025,40.725,37.775,38.775,39.325,42.125,41.575,41.2,38.6,37.45,38.175,29.8,32.25,29.575,30.575,30.525,32.1,32.975,31.95
697,98.4,51.13333333,49.3,40.9,38.025,39,39.45,42.375,41.825,41.475,38.75,37.675,38.35,30.05,32.4,29.725,30.775,30.75,32.3,33.2,32.15
698,98.4,51.16666667,49.325,40.9,38.1,39.05,39.5,42.375,41.85,41.475,38.8,37.725,38.425,30.2,32.5,29.8,30.8,30.8,32.35,33.275,32.2
699,98.4,51.13333333,49.175,40.925,38.075,39,39.475,42.375,41.85,41.475,38.775,37.725,38.35,30.15,32.5,29.8,30.825,30.8,32.325,33.275,32.175
700,98.4,51.06666667,49.025,40.775,37.975,38.925,39.425,42.3,41.8,41.425,38.65,37.65,38.35,30.05,32.6,29.8,30.85,30.8,32.375,33.25,32.15
701,98.4,50.83333333,48.775,40.675,37.9,38.925,39.4,42.225,41.725,41.275,38.625,37.55,38.35,30,32.6,29.825,30.85,30.75,32.375,33.275,32.175
702,98.4,50.8,48.75,40.675,37.85,38.85,39.475,42.225,41.725,41.275,38.625,37.55,38.35,30.025,32.65,29.9,30.875,30.8,32.425,33.3,32.225
703,98.3,50.76666667,48.875,40.725,37.85,38.9,39.525,42.275,41.75,41.3,38.7,37.55,38.375,30.05,32.775,30,30.9,30.925,32.5,33.425,32.325
704,98.5,50.9,48.95,40.75,37.925,38.975,39.6,42.35,41.8,41.325,38.775,37.65,38.5,30.175,32.875,30.025,31,31,32.55,33.5,32.425
705,98.5,51,49,40.9,38.025,39.075,39.675,42.45,41.95,41.475,38.925,37.75,38.6,30.275,32.975,30.175,31.05,31.175,32.65,33.625,32.55
706,98.5,51.1,49.125,41,38.2,39.15,39.775,42.575,42.1,41.575,38.95,37.825,38.675,30.425,33.05,30.25,31.175,31.3,32.775,33.775,32.675
707,98.5,51.13333333,49.225,41.075,38.3,39.275,39.85,42.7,42.15,41.7,39.05,37.9,38.775,30.575,33.125,30.425,31.3,31.35,32.95,33.85,32.8
708,98.6,51.2,49.325,41.15,38.375,39.35,39.95,42.825,42.25,41.8,39.15,37.975,38.85,30.7,33.225,30.525,31.375,31.425,33.05,33.975,32.875
709,98.6,51.26666667,49.35,41.2,38.525,39.4,40.025,42.9,42.35,41.95,39.25,38.075,38.9,30.8,33.325,30.625,31.475,31.6,33.125,34.075,33
710,98.6,51.33333333,49.4,41.2,38.575,39.45,40.125,42.975,42.45,42.075,39.375,38.15,39,30.9,33.475,30.7,31.525,31.75,33.25,34.175,33.05
711,98.6,51.36666667,49.425,41.3,38.625,39.525,40.2,43.075,42.55,42.125,39.4,38.3,39.075,31,33.55,30.8,31.725,31.775,33.325,34.25,33.15
712,98.6,51.36666667,49.45,41.35,38.725,39.575,40.275,43.1,42.625,42.175,39.475,38.375,39.1,31.15,33.625,30.925,31.725,31.85,33.425,34.375,33.275
713,98.6,51.36666667,49.525,41.475,38.8,39.625,40.3,43.15,42.65,42.225,39.55,38.425,39.225,31.175,33.775,30.975,31.825,31.9,33.5,34.475,33.4
714,98.5,51.4,49.55,41.55,38.85,39.725,40.45,43.275,42.675,42.45,39.675,38.55,39.275,31.275,33.875,31.075,31.975,32.025,33.675,34.55,33.55
715,98.5,51.5,49.575,41.625,38.9,39.8,40.55,43.375,42.825,42.5,39.75,38.6,39.325,31.35,34.025,31.275,31.975,32.1,33.8,34.675,33.65
716,98.6,51.53333333,49.625,41.625,38.975,39.825,40.55,43.475,42.875,42.525,39.75,38.6,39.375,31.45,34.025,31.3,32.075,32.225,33.8,34.7,33.725
717,98.6,51.53333333,49.65,41.65,39,39.875,40.575,43.45,42.925,42.525,39.775,38.65,39.4,31.5,34.1,31.4,32.15,32.3,33.875,34.775,33.775
718,98.6,51.53333333,49.675,41.65,39.025,39.9,40.65,43.5,42.95,42.525,39.825,38.7,39.45,31.5,34.225,31.45,32.225,32.325,33.975,34.825,33.825
719,98.6,51.53333333,49.675,41.65,39.05,39.95,40.675,43.525,43.025,42.55,39.85,38.7,39.475,31.625,34.375,31.55,32.275,32.375,34.05,34.9,33.9
720,98.6,51.56666667,49.75,41.725,39.1,40.025,40.775,43.625,43.075,42.625,39.925,38.825,39.575,31.7,34.425,31.675,32.375,32.55,34.2,34.9,33.95
721,98.6,51.63333333,49.775,41.775,39.175,40.125,40.85,43.7,43.15,42.75,40,38.875,39.675,31.825,34.575,31.75,32.525,32.625,34.275,34.975,34.025
722,98.6,51.73333333,49.8,41.825,39.275,40.175,40.925,43.75,43.25,42.85,40.075,38.95,39.775,31.925,34.65,31.85,32.6,32.725,34.4,35.025,34.125
723,98.6,51.83333333,49.9,41.95,39.375,40.275,41,43.875,43.375,42.95,40.2,39.075,39.85,32.05,34.8,32,32.675,32.875,34.525,35.175,34.275
724,98.6,51.93333333,49.975,42.1,39.5,40.3,41.125,43.9,43.45,43.1,40.3,39.15,39.9,32.15,34.925,32.075,32.725,33,34.65,35.3,34.425
725,98.6,51.96666667,50.025,42.15,39.625,40.4,41.225,44.025,43.525,43.15,40.325,39.25,40,32.3,35.025,32.225,32.85,33.1,34.725,35.375,34.475
726,98.6,52.03333333,50.125,42.25,39.775,40.525,41.325,44.15,43.65,43.225,40.5,39.3,40.05,32.425,35.15,32.325,32.925,33.225,34.9,35.45,34.575
727,98.6,52.2,50.175,42.375,39.8,40.6,41.35,44.275,43.775,43.35,40.55,39.45,40.225,32.6,35.2,32.425,33.1,33.35,35,35.525,34.75
728,99,52.3,50.25,42.4,40,40.675,41.45,44.35,43.85,43.5,40.6,39.5,40.225,32.725,35.3,32.525,33.2,33.45,35.125,35.625,34.875
729,99.2,52.43333333,50.3,42.5,40.175,40.825,41.575,44.55,43.975,43.625,40.575,39.575,40.375,32.875,35.4,32.625,33.475,33.55,35.2,35.675,34.925
730,99.5,52.53333333,50.4,42.55,40.375,40.975,41.65,44.65,44.15,43.675,40.65,39.675,40.475,33.025,35.5,32.725,33.7,33.75,35.3,35.825,35.05
731,99.5,52.53333333,50.475,42.6,40.525,41.175,41.75,44.75,44.25,43.95,40.65,39.8,40.6,33.225,35.65,32.8,33.875,33.85,35.4,35.95,35.175
732,99.6,52.6,50.5,42.625,40.575,41.225,41.8,44.875,44.375,44.025,40.7,39.9,40.7,33.375,35.875,32.95,33.975,33.95,35.55,36.125,35.4
733,99.6,52.63333333,50.5,42.625,40.65,41.25,41.925,44.925,44.525,44.1,40.775,40.05,40.775,33.5,35.925,33.125,34.075,34,35.625,36.275,35.525
734,99.7,52.63333333,50.5,42.75,40.7,41.275,41.975,45,44.575,44.15,40.825,40.125,40.875,33.65,36,33.2,34.1,34.1,35.75,36.4,35.55
735,99.7,52.63333333,50.55,42.775,40.75,41.35,42.075,45.175,44.675,44.2,40.825,40.125,40.925,33.675,36.1,33.325,34.2,34.225,35.9,36.475,35.675
736,99.7,52.63333333,50.6,42.85,40.85,41.4,42.2,45.25,44.825,44.275,40.9,40.15,41,33.85,36.225,33.5,34.3,34.35,35.925,36.575,35.875
737,99.6,52.63333333,50.65,42.95,40.95,41.5,42.3,45.3,44.925,44.4,41.025,40.2,41.1,33.95,36.45,33.675,34.475,34.45,36.1,36.85,36
738,99.5,52.63333333,50.7,43.075,41.025,41.6,42.4,45.35,45.075,44.475,41.25,40.325,41.2,34.075,36.575,33.825,34.475,34.625,36.225,37.05,36.15
739,98.9,52.63333333,50.775,43.25,41.075,41.625,42.475,45.425,45.125,44.575,41.475,40.425,41.3,34.1,36.725,34,34.5,34.7,36.425,37.225,36.325
740,98.8,52.6,50.775,43.275,41.075,41.7,42.575,45.525,45.15,44.6,41.725,40.5,41.425,34.175,36.825,34.075,34.525,34.8,36.525,37.35,36.475
741,98.7,52.63333333,50.8,43.375,41.125,41.725,42.6,45.575,45.325,44.675,41.775,40.575,41.475,34.2,36.9,34.175,34.55,34.875,36.625,37.45,36.575
742,98.7,52.66666667,50.875,43.4,41.125,41.725,42.725,45.6,45.475,44.825,41.85,40.75,41.475,34.35,36.95,34.25,34.6,34.975,36.65,37.55,36.8
743,98.8,52.66666667,50.925,43.475,41.225,41.8,42.8,45.725,45.525,44.875,41.875,40.825,41.525,34.4,37.125,34.375,34.675,35.15,36.8,37.725,36.85
744,98.6,52.66666667,50.975,43.525,41.325,41.825,42.8,45.9,45.575,44.975,42,40.925,41.625,34.525,37.25,34.525,34.8,35.3,36.9,37.9,36.925
745,98.7,52.66666667,51.025,43.6,41.4,41.95,42.95,46,45.7,45.05,42.1,40.975,41.675,34.725,37.375,34.675,34.95,35.475,37.025,37.95,37.075
746,98.7,52.7,51.05,43.65,41.5,42.075,43.025,46.05,45.825,45.175,42.2,41.05,41.825,34.875,37.45,34.75,35.025,35.5,37.125,38.125,37.2
747,98.7,52.8,51.1,43.825,41.65,42.2,43.1,46.15,45.95,45.275,42.375,41.05,41.925,35,37.625,34.85,35.05,35.575,37.25,38.25,37.325
748,98.7,52.83333333,51.225,43.9,41.725,42.225,43.15,46.275,46.05,45.325,42.425,41.275,42.025,35.15,37.825,35,35.15,35.725,37.375,38.35,37.475
749,98.6,52.83333333,51.25,43.925,41.85,42.225,43.225,46.35,46.125,45.45,42.575,41.375,42.175,35.35,37.95,35.125,35.275,35.875,37.475,38.45,37.5
750,98.6,52.83333333,51.275,43.975,41.925,42.3,43.4,46.5,46.2,45.55,42.575,41.4,42.225,35.475,37.975,35.25,35.425,36,37.65,38.55,37.5
751,98.6,52.9,51.25,44,41.975,42.375,43.425,46.55,46.3,45.65,42.7,41.6,42.3,35.55,38.075,35.325,35.55,36.1,37.8,38.7,37.7
752,98.6,53.03333333,51.25,44.05,41.975,42.5,43.45,46.6,46.475,45.65,42.75,41.6,42.3,35.6,38.225,35.4,35.6,36.2,37.85,38.75,37.825
753,98.4,53,51.3,44.05,42.05,42.575,43.475,46.7,46.5,45.8,42.775,41.675,42.45,35.7,38.325,35.525,35.65,36.225,37.925,38.85,37.95
754,98.4,53,51.3,44.05,42.1,42.6,43.6,46.7,46.525,45.9,42.825,41.7,42.475,35.9,38.4,35.625,35.825,36.3,38.025,38.975,38.1
755,98.5,53.03333333,51.225,44.175,42.175,42.625,43.625,46.775,46.675,45.975,42.825,41.725,42.525,35.95,38.45,35.775,35.95,36.325,38.175,39.125,38.2
756,98.5,53,51.325,44.175,42.225,42.7,43.7,46.825,46.825,46.125,42.85,41.725,42.65,36.025,38.6,35.825,36,36.4,38.175,39.175,38.275
757,98.4,53.03333333,51.25,44.2,42.3,42.75,43.725,46.875,46.825,46.175,42.9,41.875,42.65,36.075,38.7,36.025,36.125,36.5,38.2,39.25,38.325
758,98.3,52.96666667,51.325,44.2,42.375,42.775,43.725,46.9,46.825,46.275,43.075,41.975,42.675,36.15,38.8,36.15,36.125,36.725,38.35,39.425,38.45
759,98.2,52.96666667,51.425,44.325,42.475,42.825,43.8,47.175,46.925,46.4,43.275,42.025,42.7,36.325,39.025,36.225,36.275,36.85,38.4,39.45,38.525
760,98.2,53,51.425,44.5,42.5,43.075,43.825,47.25,46.975,46.45,43.45,42.075,42.8,36.4,39.075,36.35,36.25,36.925,38.55,39.575,38.725
761,98.2,53.06666667,51.475,44.55,42.625,43.075,43.95,47.275,47.15,46.55,43.5,42.35,42.925,36.55,39.15,36.525,36.3,36.975,38.725,39.725,38.775
762,98.3,53.26666667,51.55,44.625,42.9,43.075,44.075,47.375,47.25,46.625,43.65,42.425,43.125,36.7,39.225,36.675,36.475,37.15,39,39.75,38.925
763,98.4,53.5,51.95,44.925,43.25,43.3,44.275,47.625,47.575,46.95,43.8,42.65,43.4,37.225,39.525,36.975,36.725,37.45,39.15,40.05,39.25
764,98.4,53.66666667,52.075,45.1,43.325,43.4,44.5,47.8,47.75,47.025,43.95,42.85,43.625,37.475,39.675,37.1,36.85,37.65,39.325,40.275,39.35
765,98.4,53.6,52,45.075,43.3,43.4,44.6,47.825,47.775,47.05,43.95,42.85,43.625,37.5,39.675,37.15,36.875,37.7,39.375,40.325,39.375
766,98.4,53.53333333,51.9,45.1,43.275,43.45,44.625,47.85,47.775,47,43.9,42.85,43.6,37.5,39.775,37.175,36.9,37.725,39.4,40.325,39.45
767,98.5,53.53333333,51.85,45.025,43.225,43.45,44.7,47.9,47.775,46.975,43.9,42.825,43.6,37.525,39.9,37.175,36.975,37.75,39.45,40.35,39.475
768,98.2,53.43333333,51.875,45,43.25,43.5,44.825,47.9,47.8,46.95,43.9,42.85,43.625,37.575,39.95,37.3,37,37.8,39.575,40.375,39.6
769,98.4,53.43333333,51.825,45.05,43.225,43.5,44.875,47.875,47.925,46.925,43.95,42.9,43.7,37.575,40.025,37.35,37.05,37.925,39.65,40.4,39.8
770,98.4,53.43333333,51.775,45,43.35,43.55,44.85,47.925,47.95,47,43.95,43.025,43.725,37.575,40.45,37.45,37.075,38.025,39.675,40.5,39.85
771,98.5,53.46666667,51.8,45,43.375,43.55,44.925,48.075,48.1,47.125,44.15,43.075,43.775,37.775,40.4,37.55,37.15,38.025,39.775,40.75,39.85
772,98.7,53.5,51.85,45.15,43.425,43.775,44.925,48.4,48.175,47.175,44.175,43.175,43.8,37.9,40.55,37.725,37.175,38.1,39.875,40.75,39.9
773,98.7,53.53333333,51.875,45.225,43.7,43.85,44.975,48.4,48.2,47.3,44.175,43.2,43.8,38,40.55,37.875,37.225,38.25,40,40.875,40
774,98.6,53.53333333,51.925,45.275,43.725,43.975,45,48.5,48.25,47.5,44.175,43.35,43.875,38.125,40.6,38.125,37.4,38.425,40.1,40.925,40.2
775,98.6,53.56666667,51.9,45.4,43.75,44,45.175,48.425,48.35,47.575,44.275,43.45,44.025,38.125,40.7,38.125,37.45,38.525,40.175,41.05,40.25
776,98.3,53.5,52.025,45.525,43.775,44,45.25,48.575,48.5,47.65,44.325,43.45,44.05,38.25,40.775,38.225,37.5,38.575,40.325,41.325,40.375
777,98.2,53.53333333,52.025,45.55,43.875,43.975,45.325,48.65,48.65,47.7,44.375,43.525,44.125,38.375,40.825,38.25,37.575,38.675,40.325,41.425,40.45
778,98.2,53.53333333,52.075,45.625,43.85,43.975,45.4,48.725,48.625,47.975,44.425,43.525,44.15,38.575,40.925,38.35,37.65,38.8,40.475,41.475,40.5
779,98.6,53.6,51.975,45.75,43.95,44.15,45.425,48.825,48.75,48,44.6,43.55,44.275,38.675,41,38.5,37.8,38.825,40.55,41.475,40.525
780,98.8,53.63333333,52.075,45.775,44.075,44.225,45.525,49.025,48.85,48,44.725,43.625,44.475,38.825,41.025,38.575,37.925,38.925,40.675,41.575,40.9
781,98.8,53.7,52.1,45.875,44.15,44.45,45.475,49.05,48.925,48.325,44.875,43.675,44.475,39,41.275,38.75,38.025,39.025,40.775,41.725,40.85
782,98.6,53.7,52.1,45.875,44.325,44.525,45.65,49.05,48.95,48.45,44.95,43.7,44.525,39.05,41.4,38.8,38.075,39.1,40.775,41.75,40.925
783,98.7,53.8,52.05,45.95,44.4,44.625,45.75,49.075,49.2,48.65,45.175,43.85,44.55,39.35,41.5,38.9,38.15,39.225,40.9,41.975,40.95
784,98.7,53.8,52.15,46.1,44.525,44.625,45.825,49.125,49.2,48.65,45.2,43.95,44.65,39.475,41.675,39.075,38.325,39.45,41.025,42,41.025
785,98.8,53.86666667,52.2,46.225,44.575,44.7,45.875,49.175,49.275,48.65,45.25,44.05,44.75,39.6,41.775,39.3,38.45,39.575,41.15,42.125,41.275
786,98.8,53.9,52.4,46.425,44.625,44.75,45.9,49.3,49.5,48.775,45.275,44.075,44.85,39.725,41.925,39.375,38.55,39.7,41.275,42.375,41.475
787,98.8,54.13333333,52.5,46.5,44.8,45.075,46.125,49.35,49.575,48.85,45.325,44.275,45.05,39.8,42.075,39.425,38.575,39.775,41.55,42.425,41.7
788,98.8,54.23333333,52.575,46.7,44.85,45.125,46.325,49.625,49.725,48.875,45.6,44.55,45.225,39.925,42.35,39.6,38.825,39.85,41.7,42.55,41.9
789,98.6,54.23333333,52.65,46.7,45.05,45.125,46.45,49.775,49.875,48.975,45.6,44.6,45.275,40.125,42.525,39.7,39.1,40.05,41.725,42.65,42.075
790,98.4,54.36666667,52.675,46.75,45.175,45.275,46.525,49.9,49.925,49.075,45.625,44.65,45.3,40.175,42.725,39.9,39.15,40.2,41.9,42.8,42.275
791,98.4,54.36666667,52.675,46.8,45.175,45.325,46.6,49.975,49.925,49.1,45.675,44.675,45.4,40.25,42.85,40,39.175,40.325,42.1,42.9,42.475
792,98.4,54.4,52.675,46.85,45.175,45.35,46.7,50.075,50,49.15,45.75,44.65,45.4,40.25,43.025,40.2,39.225,40.475,42.2,42.925,42.525
793,98.4,54.36666667,52.625,46.9,45.15,45.4,46.75,50.125,50,49.125,45.75,44.625,45.4,40.325,43.1,40.3,39.25,40.5,42.25,42.975,42.55
794,98.4,54.36666667,52.625,46.875,45.15,45.425,46.825,50.15,50,49.15,45.75,44.625,45.475,40.325,43.15,40.325,39.275,40.525,42.275,43.125,42.575
795,98.4,54.33333333,52.625,46.9,45.15,45.4,46.8,50.175,50.025,49.175,45.775,44.625,45.475,40.325,43.2,40.35,39.325,40.575,42.4,43.15,42.575
796,98.4,54.3,52.625,46.95,45.15,45.425,46.85,50.175,50.1,49.225,45.8,44.65,45.5,40.45,43.2,40.4,39.35,40.625,42.425,43.25,42.575
797,98.4,54.3,52.65,47,45.25,45.425,46.975,50.225,50.225,49.325,45.8,44.7,45.5,40.575,43.325,40.5,39.4,40.7,42.5,43.3,42.6
798,98.4,54.3,52.65,47.1,45.275,45.475,47,50.4,50.325,49.45,45.85,44.85,45.6,40.725,43.325,40.55,39.4,40.875,42.65,43.45,42.7
799,98.6,54.36666667,52.7,47.15,45.425,45.625,47.1,50.425,50.45,49.525,45.975,44.925,45.625,41,43.475,40.775,39.525,41,42.875,43.575,42.925
800,98.6,54.46666667,52.825,47.25,45.575,45.7,47.15,50.525,50.55,49.625,46.2,45.1,45.775,41.175,43.625,40.95,39.725,41.175,43.025,43.725,43.025
801,98.6,54.53333333,53,47.4,45.775,45.95,47.35,50.75,50.775,49.8,46.425,45.35,45.925,41.35,43.8,41.15,39.925,41.425,43.175,43.925,43.275
802,98.7,54.7,53.175,47.5,46.05,46.075,47.425,50.8,50.85,49.95,46.55,45.6,46,41.575,43.875,41.325,40.1,41.625,43.325,44.15,43.425
803,98.7,54.83333333,53.325,47.625,46.275,46.3,47.525,50.975,51.05,50.125,46.725,45.725,46.225,41.875,44,41.475,40.2,41.775,43.475,44.325,43.675
804,98.7,55,53.6,47.825,46.375,46.425,47.675,51.2,51.2,50.25,46.875,46,46.3,42.1,44.125,41.75,40.375,42.025,43.7,44.55,43.825
805,98.7,55.06666667,53.625,47.95,46.55,46.625,47.825,51.325,51.425,50.425,46.975,46.175,46.425,42.275,44.3,41.9,40.475,42.125,43.825,44.7,43.925
806,98.7,55.13333333,53.7,48.075,46.7,46.675,47.975,51.475,51.55,50.6,47.15,46.275,46.575,42.45,44.3,42,40.7,42.3,43.975,44.8,44.2
807,98.7,55.23333333,53.775,48.175,46.8,46.725,48.125,51.525,51.675,50.675,47.275,46.475,46.75,42.6,44.45,42.15,40.85,42.4,44.05,44.95,44.275
808,98.7,55.33333333,53.875,48.2,46.875,46.875,48.2,51.625,51.75,50.75,47.35,46.5,46.825,42.7,44.525,42.275,40.875,42.45,44.125,45.075,44.45
809,98.7,55.3,53.925,48.275,46.95,46.95,48.25,51.75,51.775,50.775,47.475,46.575,46.85,42.725,44.675,42.35,40.975,42.6,44.275,45.15,44.55
810,98.7,55.33333333,54,48.4,47,47,48.35,51.8,51.825,50.875,47.475,46.625,46.95,42.825,44.8,42.425,41.15,42.675,44.35,45.15,44.625
811,98.7,55.36666667,54.025,48.4,47.15,47.025,48.425,51.85,51.975,51.025,47.55,46.65,47.15,42.875,44.85,42.575,41.175,42.75,44.375,45.35,44.675
812,99,55.5,54.15,48.45,47.15,47.025,48.45,51.9,52,51.15,47.75,46.65,47.225,43.15,44.925,42.6,41.25,42.85,44.375,45.35,44.8
813,98.9,55.46666667,54.175,48.525,47.15,47.1,48.45,52.025,52.125,51.15,47.75,46.775,47.25,43.35,45,42.75,41.25,42.95,44.45,45.475,44.85
814,98.8,55.43333333,54.15,48.6,47.225,47.125,48.5,52.175,52.275,51.35,47.825,46.8,47.3,43.35,45.05,42.8,41.325,43.025,44.5,45.55,44.875
815,98.7,55.43333333,54.15,48.55,47.475,47.275,48.5,52.325,52.275,51.275,47.925,46.925,47.325,43.325,45.075,42.875,41.45,43.05,44.725,45.725,45
816,98.5,55.5,54.2,48.55,47.65,47.3,48.675,52.45,52.45,51.425,47.95,47,47.55,43.375,45.2,42.875,41.525,43.075,44.75,45.875,45.1
817,98.7,55.53333333,54.275,48.65,47.575,47.45,48.775,52.45,52.55,51.425,47.975,47.05,47.65,43.6,45.325,43,41.55,43.125,44.925,46.05,45.225
818,98.7,55.56666667,54.275,48.85,47.775,47.65,48.8,52.525,52.675,51.425,48.075,47.15,47.825,43.725,45.475,43.175,41.55,43.175,45.075,46.075,45.25
819,98.7,55.7,54.25,48.925,47.825,47.725,48.925,52.575,52.925,51.5,48.175,47.325,47.85,43.8,45.5,43.225,41.775,43.4,45.175,46.35,45.375
