wavelength,S6 Irrad 1 1,S6 Irrad 1 10,S6 Irrad 1 2,S6 Irrad 1 3,S6 Irrad 1 4,S6 Irrad 1 5,S6 Irrad 1 6,S6 Irrad 1 7,S6 Irrad 1 8,S6 Irrad 1 9,S6 Irrad 2,S6 Irrad 3,S6 Irrad 4,S6 Irrad 5,S6 Irrad 6,S6 Irrad 7,S6 Irrad 8,S6 Irrad 9,S6 Post Heat,S6 Preheat
868,0.288,0.2985,0.301,0.28925,0.256,0.25375000000000003,0.2625,0.2965,0.30325,0.30024999999999996,0.32125000000000004,0.3065,0.325,0.349,0.33025,0.31275,0.305,0.31,0.2545,0.1835
869,0.288,0.29774999999999996,0.30074999999999996,0.288,0.25625,0.252,0.26225,0.29625,0.30275,0.29924999999999996,0.32,0.306,0.32475,0.34825,0.329,0.31225,0.30375,0.3085,0.25425,0.18375
870,0.28774999999999995,0.296,0.3,0.28825,0.2555,0.2515,0.26225,0.29525,0.30175,0.29874999999999996,0.319,0.30625,0.3245,0.34775,0.3285,0.31225,0.30375,0.307,0.254,0.1835
871,0.286,0.29575,0.299,0.28575,0.2555,0.25075000000000003,0.26075000000000004,0.295,0.3005,0.2985,0.319,0.305,0.324,0.34724999999999995,0.328,0.3115,0.30375,0.30674999999999997,0.25375000000000003,0.18225
872,0.2855,0.29574999999999996,0.29825,0.28524999999999995,0.255,0.2505,0.26025,0.29375,0.3005,0.298,0.31825,0.30425,0.32225000000000004,0.348,0.3255,0.31074999999999997,0.303,0.30674999999999997,0.2535,0.1825
873,0.28525,0.2955,0.298,0.28524999999999995,0.254,0.25025,0.2605,0.29324999999999996,0.3,0.29674999999999996,0.3175,0.30325,0.3225,0.34674999999999995,0.325,0.31,0.30275,0.306,0.25375000000000003,0.18225
874,0.2845,0.295,0.2975,0.285,0.253,0.2495,0.2605,0.29275,0.29874999999999996,0.29625,0.31675000000000003,0.303,0.322,0.34624999999999995,0.32475,0.30824999999999997,0.29975,0.30575,0.25175000000000003,0.182
875,0.283,0.2945,0.2965,0.28424999999999995,0.25225,0.24825,0.25975000000000004,0.29174999999999995,0.29875,0.296,0.316,0.302,0.321,0.34575,0.32375000000000004,0.30674999999999997,0.29924999999999996,0.30474999999999997,0.25075000000000003,0.18225
876,0.28200000000000003,0.29374999999999996,0.29624999999999996,0.28374999999999995,0.252,0.24825,0.259,0.29125,0.2975,0.29474999999999996,0.31525000000000003,0.3005,0.3205,0.344,0.32275000000000004,0.30624999999999997,0.29874999999999996,0.3035,0.25075000000000003,0.18225
877,0.28175,0.2915,0.295,0.28324999999999995,0.251,0.247,0.258,0.29074999999999995,0.2975,0.2945,0.31425000000000003,0.29974999999999996,0.32025000000000003,0.34225000000000005,0.32175,0.30574999999999997,0.2985,0.302,0.2505,0.18125
878,0.28025,0.2905,0.294,0.28274999999999995,0.25025,0.24575,0.2575,0.29,0.2965,0.29375,0.3125,0.2995,0.31925000000000003,0.342,0.32,0.30475,0.29775,0.3015,0.2495,0.18125
879,0.2785,0.29,0.29124999999999995,0.28175,0.24875,0.24425,0.256,0.28924999999999995,0.29525,0.2935,0.31124999999999997,0.2995,0.318,0.34175,0.3185,0.303,0.2965,0.2985,0.24825,0.181
880,0.27525,0.28575,0.28924999999999995,0.27875000000000005,0.24625,0.241,0.254,0.28675,0.2935,0.29175,0.30875,0.298,0.3155,0.3405,0.31575,0.30074999999999996,0.295,0.2975,0.246,0.1785
881,0.26875000000000004,0.2795,0.28425,0.277,0.2405,0.23575,0.24775,0.28125,0.287,0.28824999999999995,0.3025,0.29625,0.31425,0.3385,0.31275,0.2995,0.292,0.2935,0.2395,0.17575000000000002
882,0.26825,0.279,0.2815,0.27475000000000005,0.2385,0.23374999999999999,0.24375,0.276,0.28525,0.28725,0.30075,0.296,0.31224999999999997,0.33825,0.31275,0.29724999999999996,0.28374999999999995,0.2915,0.23875,0.17225000000000001
883,0.26975000000000005,0.27975000000000005,0.28225,0.27575000000000005,0.23925,0.23374999999999999,0.24325,0.276,0.28524999999999995,0.2865,0.301,0.2965,0.3125,0.33675000000000005,0.31275,0.29675,0.28425,0.29025,0.241,0.17350000000000002
884,0.27225,0.28250000000000003,0.28375,0.2765,0.2395,0.23725,0.246,0.2805,0.28775,0.28774999999999995,0.301,0.29524999999999996,0.31224999999999997,0.3365,0.313,0.2985,0.28625,0.2925,0.241,0.17450000000000002
885,0.27275000000000005,0.284,0.284,0.27625,0.24125,0.23825,0.2505,0.28225,0.289,0.29,0.304,0.293,0.31224999999999997,0.33725,0.31174999999999997,0.29875,0.28824999999999995,0.29375,0.2415,0.17500000000000002
886,0.27475000000000005,0.2875,0.28775,0.27725,0.2445,0.2425,0.25575000000000003,0.283,0.291,0.29125,0.31,0.293,0.3125,0.33775000000000005,0.31174999999999997,0.297,0.28925,0.2955,0.24925,0.17725
887,0.27675000000000005,0.2905,0.28875,0.2765,0.24525,0.24375,0.25975000000000004,0.2845,0.292,0.29075,0.31124999999999997,0.2925,0.3125,0.3385,0.312,0.297,0.29025,0.2945,0.25125,0.1785
888,0.277,0.291,0.28875,0.275,0.24525,0.24375,0.25975000000000004,0.2845,0.292,0.2905,0.3115,0.29325,0.31224999999999997,0.33875,0.31275000000000003,0.296,0.29,0.29374999999999996,0.25075000000000003,0.17875
889,0.276,0.2905,0.288,0.2745,0.2455,0.2435,0.259,0.284,0.29225,0.28924999999999995,0.3115,0.293,0.3115,0.3385,0.31275000000000003,0.29575,0.28975,0.29375,0.2485,0.17875
890,0.27475000000000005,0.29,0.28724999999999995,0.2745,0.24525,0.24275,0.2565,0.28424999999999995,0.292,0.28875,0.31125,0.2925,0.31125,0.33775,0.31275000000000003,0.29575,0.29,0.2935,0.24825,0.17825
891,0.27425,0.288,0.287,0.2745,0.2445,0.2425,0.25625,0.2845,0.292,0.288,0.31024999999999997,0.29224999999999995,0.31125,0.33725,0.3125,0.29525,0.29,0.29274999999999995,0.24825,0.17825
892,0.27425,0.28675,0.28674999999999995,0.2745,0.24475,0.242,0.25475000000000003,0.2845,0.291,0.28774999999999995,0.3085,0.292,0.31075,0.33675000000000005,0.312,0.2945,0.289,0.2925,0.247,0.17825
893,0.27325,0.286,0.286,0.27375000000000005,0.24425,0.24125,0.25425,0.284,0.29074999999999995,0.288,0.307,0.29175,0.31,0.3365,0.3115,0.2945,0.289,0.29225,0.24525,0.1785
894,0.2715,0.28525,0.285,0.27375000000000005,0.24325,0.24025,0.2525,0.28375,0.28975,0.28775,0.30475,0.29124999999999995,0.309,0.336,0.31025,0.2945,0.288,0.292,0.244,0.17775
895,0.27025,0.2835,0.28424999999999995,0.272,0.24175,0.2365,0.24825,0.282,0.289,0.2865,0.301,0.2905,0.308,0.335,0.30825,0.294,0.28675,0.29125,0.24225,0.17625
896,0.26925,0.28225,0.283,0.27125,0.2405,0.23325,0.24775,0.2805,0.28725,0.28625,0.30024999999999996,0.291,0.30824999999999997,0.33325,0.3075,0.29374999999999996,0.2865,0.2895,0.24225,0.17575
897,0.27025,0.28175,0.2825,0.2715,0.24175,0.23450000000000001,0.24825,0.2805,0.2875,0.286,0.3005,0.291,0.30774999999999997,0.33275000000000005,0.3075,0.2935,0.2875,0.29,0.244,0.17475000000000002
898,0.27,0.28225,0.28275,0.27125,0.242,0.23625,0.249,0.28025,0.28774999999999995,0.28525,0.302,0.29025,0.30774999999999997,0.3335,0.30724999999999997,0.29224999999999995,0.2875,0.2895,0.244,0.17475000000000002
899,0.26975000000000005,0.28275,0.283,0.272,0.24275,0.2385,0.251,0.2805,0.288,0.2865,0.30475,0.28975,0.30774999999999997,0.3335,0.30774999999999997,0.29274999999999995,0.28825,0.28924999999999995,0.24425,0.17625000000000002
900,0.27,0.28525,0.28374999999999995,0.27075000000000005,0.24375,0.24,0.25225,0.28075000000000006,0.28875,0.287,0.3055,0.28875,0.30624999999999997,0.33375000000000005,0.30825,0.29274999999999995,0.288,0.289,0.2445,0.17725
901,0.27,0.28574999999999995,0.28374999999999995,0.27,0.24375,0.24,0.2525,0.2805,0.28825,0.2865,0.3055,0.287,0.306,0.33375000000000005,0.3075,0.29224999999999995,0.28675,0.28825,0.24475,0.17775
902,0.26975000000000005,0.2855,0.28325,0.26975000000000005,0.2425,0.2395,0.252,0.28075,0.28825,0.2865,0.30325,0.287,0.306,0.3335,0.3075,0.29174999999999995,0.28624999999999995,0.28774999999999995,0.24475,0.17725
903,0.269,0.28374999999999995,0.283,0.26975000000000005,0.242,0.23725,0.25025,0.28025,0.28724999999999995,0.28575,0.30225,0.2865,0.30525,0.33325000000000005,0.3075,0.29174999999999995,0.2855,0.2875,0.24375,0.177
904,0.266,0.27925,0.28025,0.2695,0.23925,0.23399999999999999,0.24775,0.2775,0.2855,0.28424999999999995,0.29575,0.2865,0.30424999999999996,0.33225,0.30724999999999997,0.29125,0.28374999999999995,0.28524999999999995,0.24025,0.17525000000000002
905,0.2655,0.278,0.27775000000000005,0.2695,0.23875,0.2325,0.24575,0.275,0.28200000000000003,0.285,0.2935,0.287,0.3025,0.332,0.305,0.2895,0.28175,0.28474999999999995,0.23875,0.17500000000000002
906,0.26575000000000004,0.27949999999999997,0.28075,0.2695,0.23875,0.23225,0.2455,0.27825,0.282,0.284,0.2945,0.28774999999999995,0.29924999999999996,0.332,0.305,0.289,0.28150000000000003,0.28524999999999995,0.23925,0.17550000000000002
907,0.26575000000000004,0.28,0.28125,0.268,0.23925,0.234,0.24675,0.2795,0.2815,0.28300000000000003,0.29575,0.28674999999999995,0.3,0.33175,0.30575,0.28824999999999995,0.28125,0.2855,0.24025,0.17600000000000002
908,0.2665,0.2805,0.28075000000000006,0.268,0.24,0.2355,0.24775,0.28025,0.2825,0.28325,0.299,0.28575,0.30074999999999996,0.32975000000000004,0.3055,0.28874999999999995,0.282,0.28725,0.24225,0.17675000000000002
909,0.267,0.28224999999999995,0.28075000000000006,0.268,0.2415,0.236,0.25125,0.28025,0.28400000000000003,0.284,0.29974999999999996,0.28525,0.30074999999999996,0.33,0.30625,0.2885,0.28175,0.28724999999999995,0.243,0.1795
910,0.26675000000000004,0.283,0.28,0.2675,0.241,0.236,0.2515,0.28025,0.28400000000000003,0.284,0.3005,0.2845,0.30074999999999996,0.33025,0.30574999999999997,0.288,0.28175,0.28524999999999995,0.2435,0.17875
911,0.26675000000000004,0.28225,0.28,0.267,0.24,0.2355,0.2505,0.27975000000000005,0.28400000000000003,0.28225,0.3,0.28400000000000003,0.3015,0.32975,0.3045,0.28774999999999995,0.282,0.2855,0.24375,0.17775
912,0.266,0.28025,0.28,0.26725,0.2395,0.235,0.24875,0.27925,0.28400000000000003,0.28225,0.29925,0.28375,0.30124999999999996,0.33,0.30475,0.28774999999999995,0.282,0.28475,0.243,0.177
