wavelength,S8 Irrad 1,S8 Irrad 10,S8 Irrad 11,S8 Irrad 12,S8 Irrad 13,S8 Irrad 14,S8 Irrad 15,S8 Irrad 2,S8 Irrad 3,S8 Irrad 4,S8 Irrad 5,S8 Irrad 6,S8 Irrad 7,S8 Irrad 8,S8 Irrad 9,S8 Postheat,S8 Preheat,blank
573,0.3966,0.4475,0.45575000000000004,0.495,0.50675,0.5045,0.49725,0.39925,0.38625000000000004,0.38550000000000006,0.40650000000000003,0.41924999999999996,0.4244,0.451,0.4455,0.34575,0.3395,0.01
574,0.3964,0.448,0.45575000000000004,0.49474999999999997,0.5070000000000001,0.5045,0.49725,0.39925,0.38575,0.386,0.40675000000000006,0.4195,0.42519999999999997,0.45125,0.4465,0.34575,0.3395,0.009
575,0.39720000000000005,0.449,0.456,0.495,0.50675,0.50475,0.49750000000000005,0.39949999999999997,0.386,0.38675000000000004,0.40700000000000003,0.42,0.42679999999999996,0.452,0.44675,0.34575,0.33975,0.009
576,0.39740000000000003,0.45,0.457,0.49524999999999997,0.50675,0.50575,0.49775,0.39975,0.387,0.38775000000000004,0.40725,0.421,0.42799999999999994,0.4525,0.44825,0.34625,0.33999999999999997,0.009
577,0.397,0.45125000000000004,0.45775000000000005,0.495,0.5065,0.50575,0.49850000000000005,0.40025000000000005,0.387,0.388,0.40824999999999995,0.422,0.4282,0.453,0.4485,0.34625,0.33999999999999997,0.009
578,0.39680000000000004,0.45125000000000004,0.4575,0.49550000000000005,0.50675,0.506,0.49775,0.40025000000000005,0.387,0.3885,0.4085,0.422,0.4288,0.45375,0.4485,0.346,0.33999999999999997,0.009
579,0.39680000000000004,0.451,0.4575,0.49474999999999997,0.50625,0.5055000000000001,0.49775,0.39975000000000005,0.387,0.3885,0.4085,0.4225,0.429,0.45425,0.4485,0.3445,0.33825000000000005,0.009
580,0.396,0.451,0.4575,0.49474999999999997,0.506,0.5045,0.49750000000000005,0.39949999999999997,0.3865,0.38775,0.40824999999999995,0.42275,0.4288,0.4545,0.4485,0.34325000000000006,0.3365,0.009
581,0.3952,0.45075,0.4565,0.49424999999999997,0.506,0.5045,0.49674999999999997,0.39925,0.38575000000000004,0.38749999999999996,0.40824999999999995,0.42325,0.429,0.45475000000000004,0.449,0.34274999999999994,0.336,0.009
582,0.39480000000000004,0.45075,0.45625000000000004,0.49424999999999997,0.506,0.50425,0.49649999999999994,0.399,0.38549999999999995,0.38725,0.408,0.42325,0.42919999999999997,0.45475000000000004,0.4485,0.3415,0.3345,0.009
583,0.394,0.451,0.456,0.494,0.50525,0.50425,0.496,0.39775000000000005,0.38525,0.387,0.40775,0.42325,0.42919999999999997,0.455,0.4485,0.34075,0.33375000000000005,0.009
584,0.394,0.451,0.45575,0.493,0.50475,0.50325,0.49524999999999997,0.39775,0.385,0.38650000000000007,0.40775,0.42374999999999996,0.429,0.45525000000000004,0.44875,0.34025,0.33325,0.009
585,0.394,0.45125,0.45525,0.49250000000000005,0.50475,0.503,0.495,0.3975,0.38425,0.386,0.40725,0.42424999999999996,0.42919999999999997,0.45525000000000004,0.4485,0.33925000000000005,0.33175000000000004,0.009
586,0.3936,0.45125,0.455,0.49250000000000005,0.5042500000000001,0.502,0.49450000000000005,0.397,0.38425,0.386,0.40675,0.4245,0.42940000000000006,0.4555,0.44875000000000004,0.33775000000000005,0.33075,0.009
587,0.3934,0.45075000000000004,0.45425,0.492,0.5037499999999999,0.50175,0.494,0.39649999999999996,0.38425,0.3855,0.40650000000000003,0.4245,0.42919999999999997,0.45575000000000004,0.44875000000000004,0.33675,0.33,0.008
588,0.3924,0.45075000000000004,0.45425,0.49174999999999996,0.5035000000000001,0.50125,0.49325,0.396,0.384,0.38525000000000004,0.40625,0.42474999999999996,0.42919999999999997,0.45625000000000004,0.4485,0.33575000000000005,0.32925,0.008
589,0.3924,0.451,0.45475000000000004,0.4915,0.50325,0.50125,0.493,0.39575000000000005,0.38375000000000004,0.38525000000000004,0.4065,0.426,0.4304,0.45625000000000004,0.449,0.3355,0.329,0.008
590,0.3924,0.4515,0.4545,0.49174999999999996,0.50325,0.501,0.49324999999999997,0.396,0.384,0.38525000000000004,0.40675,0.42675,0.4312,0.45725,0.44925000000000004,0.33525000000000005,0.32875,0.008
591,0.3924,0.452,0.4545,0.4915,0.50325,0.501,0.49324999999999997,0.396,0.384,0.38575000000000004,0.4075,0.42775,0.43179999999999996,0.45775,0.45,0.33525000000000005,0.3285,0.009
592,0.39220000000000005,0.452,0.45425,0.4915,0.503,0.5007499999999999,0.49275,0.39625,0.38375000000000004,0.38575000000000004,0.407,0.42775,0.43220000000000003,0.458,0.45,0.33425,0.3275,0.009
593,0.39120000000000005,0.452,0.45375000000000004,0.49125,0.50275,0.5,0.49224999999999997,0.396,0.3835,0.38525000000000004,0.40625,0.42724999999999996,0.4324,0.45825000000000005,0.44975000000000004,0.33275,0.32575,0.008
594,0.39059999999999995,0.4515,0.45325,0.48975,0.50175,0.49925,0.491,0.395,0.38275,0.38449999999999995,0.40574999999999994,0.42775,0.43200000000000005,0.458,0.4495,0.33175000000000004,0.32475000000000004,0.008
595,0.39,0.4515,0.45225000000000004,0.48950000000000005,0.50075,0.49900000000000005,0.49075,0.39425000000000004,0.38225,0.384,0.40525,0.4275,0.43179999999999996,0.45825000000000005,0.4495,0.33075,0.3235,0.009
596,0.3902,0.452,0.453,0.48950000000000005,0.50075,0.49900000000000005,0.49075,0.39425000000000004,0.383,0.38449999999999995,0.406,0.428,0.4326,0.45925000000000005,0.4495,0.33025000000000004,0.32325,0.009
597,0.391,0.45275,0.45375000000000004,0.49,0.50175,0.50025,0.49150000000000005,0.39575000000000005,0.38475000000000004,0.38625000000000004,0.40674999999999994,0.43,0.43479999999999996,0.4605,0.4515,0.331,0.324,0.009
598,0.3924,0.45575000000000004,0.4555,0.491,0.50275,0.5005000000000001,0.49175,0.3975,0.3855,0.3875,0.409,0.4325,0.43620000000000003,0.46175,0.45325000000000004,0.333,0.3255,0.009
599,0.3928,0.45625,0.4555,0.49124999999999996,0.503,0.50075,0.49175,0.398,0.3855,0.38775000000000004,0.40975,0.43324999999999997,0.437,0.462,0.45475,0.33325000000000005,0.32525,0.009
600,0.3926,0.45625,0.45525000000000004,0.49075,0.50225,0.49975,0.49175,0.397,0.385,0.38775000000000004,0.4095,0.43324999999999997,0.437,0.462,0.4545,0.33175000000000004,0.32375000000000004,0.009
601,0.39060000000000006,0.455,0.4535,0.49,0.5005,0.4985,0.49075,0.3955000000000001,0.384,0.38625000000000004,0.40825,0.43224999999999997,0.43679999999999997,0.462,0.45325,0.32925000000000004,0.32175,0.008
602,0.38920000000000005,0.45425000000000004,0.452,0.48924999999999996,0.49950000000000006,0.497,0.48974999999999996,0.39425000000000004,0.38249999999999995,0.38449999999999995,0.40700000000000003,0.43224999999999997,0.4356,0.46175000000000005,0.452,0.32675,0.3195,0.008
603,0.38900000000000007,0.4535,0.45175,0.4885,0.49875,0.49675,0.48824999999999996,0.39325,0.38125,0.384,0.40674999999999994,0.43175,0.43499999999999994,0.46175000000000005,0.4515,0.32575000000000004,0.3185,0.008
604,0.3894,0.45375,0.452,0.4885,0.499,0.49675,0.48824999999999996,0.39425000000000004,0.38225,0.38425,0.40674999999999994,0.43274999999999997,0.43499999999999994,0.46225000000000005,0.45175000000000004,0.32575000000000004,0.3185,0.008
605,0.3896,0.4545,0.4535,0.48950000000000005,0.49975,0.497,0.48949999999999994,0.395,0.384,0.38575000000000004,0.40874999999999995,0.43524999999999997,0.43739999999999996,0.46325,0.4535,0.32625000000000004,0.31875000000000003,0.008
606,0.3904,0.456,0.4545,0.49024999999999996,0.5002500000000001,0.4975,0.48949999999999994,0.396,0.3845,0.387,0.41,0.43674999999999997,0.44020000000000004,0.46375,0.455,0.32825,0.3195,0.009
607,0.3904,0.4565,0.45525,0.49,0.5005,0.4975,0.48949999999999994,0.3965,0.38525,0.38775000000000004,0.40975,0.43725,0.44060000000000005,0.46425000000000005,0.45525000000000004,0.328,0.3195,0.009
608,0.3902,0.457,0.454,0.48875,0.5002500000000001,0.4975,0.48875,0.396,0.38450000000000006,0.38725,0.40975,0.43674999999999997,0.44000000000000006,0.46425000000000005,0.45525000000000004,0.327,0.31825000000000003,0.009
609,0.3904,0.45725000000000005,0.454,0.48874999999999996,0.5002500000000001,0.49724999999999997,0.48875,0.396,0.38450000000000006,0.387,0.4095,0.4375,0.4398000000000001,0.46475,0.45575,0.32575000000000004,0.318,0.009
610,0.391,0.45775,0.4545,0.489,0.5,0.49724999999999997,0.489,0.396,0.38475000000000004,0.388,0.41,0.43825000000000003,0.4408,0.46549999999999997,0.45625,0.32575000000000004,0.318,0.009
611,0.39160000000000006,0.45925,0.455,0.48975,0.5002500000000001,0.49824999999999997,0.48924999999999996,0.397,0.38525,0.38949999999999996,0.411,0.44075,0.44320000000000004,0.466,0.458,0.3265,0.318,0.009
612,0.392,0.4605,0.45525000000000004,0.49,0.5005,0.49824999999999997,0.48924999999999996,0.39749999999999996,0.38625,0.39,0.412,0.4415,0.44420000000000004,0.4665,0.45875000000000005,0.32625000000000004,0.318,0.009
613,0.392,0.46075,0.45525000000000004,0.49,0.50075,0.498,0.489,0.397,0.38625,0.39,0.412,0.442,0.44420000000000004,0.46725,0.45925000000000005,0.32575000000000004,0.31775000000000003,0.009
614,0.392,0.461,0.455,0.4895,0.49975,0.497,0.4885,0.397,0.386,0.38975000000000004,0.412,0.442,0.4444,0.46775,0.4595,0.32475,0.317,0.009
615,0.392,0.46075000000000005,0.455,0.4895,0.49975,0.49675,0.488,0.39675000000000005,0.386,0.38975000000000004,0.412,0.44225000000000003,0.4444,0.46775,0.4595,0.32325,0.31625000000000003,0.008
616,0.3914000000000001,0.46075000000000005,0.455,0.489,0.49925,0.49624999999999997,0.48750000000000004,0.3965,0.386,0.38975000000000004,0.41175,0.44275,0.4444,0.46825000000000006,0.4595,0.32275,0.3155,0.008
617,0.3912,0.46075000000000005,0.455,0.48875,0.499,0.49575,0.487,0.3965,0.38575000000000004,0.38975000000000004,0.41175,0.4435,0.4448,0.46875000000000006,0.4595,0.322,0.315,0.008
618,0.39080000000000004,0.46075000000000005,0.455,0.48875,0.49925,0.4955,0.48624999999999996,0.3965,0.38525,0.38949999999999996,0.4115,0.444,0.445,0.46925,0.45975000000000005,0.32125,0.31475000000000003,0.008
619,0.39059999999999995,0.46075000000000005,0.455,0.48849999999999993,0.49849999999999994,0.4955,0.48624999999999996,0.39625,0.38525,0.38975000000000004,0.4115,0.44475000000000003,0.4452,0.46925,0.46,0.32075,0.314,0.008
620,0.39059999999999995,0.46125000000000005,0.45475000000000004,0.48824999999999996,0.49849999999999994,0.4955,0.486,0.396,0.38525,0.38949999999999996,0.4115,0.445,0.44580000000000003,0.46975,0.46,0.32025000000000003,0.31325,0.008
621,0.39059999999999995,0.4615,0.45425,0.488,0.49799999999999994,0.495,0.48524999999999996,0.39625,0.38550000000000006,0.38925,0.4115,0.44525000000000003,0.44580000000000003,0.47025,0.46025000000000005,0.3195,0.312,0.008
622,0.3902,0.4615,0.45425,0.4875,0.49774999999999997,0.494,0.48475,0.396,0.38550000000000006,0.38925,0.4115,0.4455,0.446,0.4705,0.4605,0.31875,0.31074999999999997,0.008
623,0.38960000000000006,0.4615,0.454,0.48675,0.49724999999999997,0.4935,0.48374999999999996,0.3955,0.38550000000000006,0.389,0.4115,0.4455,0.44620000000000004,0.47074999999999995,0.4605,0.31775000000000003,0.31,0.008
624,0.38880000000000003,0.4615,0.45275,0.48675,0.49624999999999997,0.49275,0.4835,0.395,0.38475,0.38875000000000004,0.41075,0.44575000000000004,0.44620000000000004,0.47074999999999995,0.4605,0.31625000000000003,0.30875,0.008
625,0.3886,0.46125,0.452,0.48624999999999996,0.49624999999999997,0.49174999999999996,0.4825,0.39475000000000005,0.3845,0.388,0.4105,0.44625000000000004,0.446,0.471,0.4605,0.3155,0.308,0.008
626,0.3886,0.46175000000000005,0.45175000000000004,0.48574999999999996,0.49575,0.49149999999999994,0.4825,0.39475000000000005,0.3845,0.38825,0.411,0.44675,0.4466,0.47150000000000003,0.46075000000000005,0.31525,0.308,0.008
627,0.38899999999999996,0.463,0.45225000000000004,0.486,0.49575,0.49149999999999994,0.4825,0.395,0.385,0.38975000000000004,0.412,0.44875,0.4484,0.47275,0.46125,0.31525,0.308,0.008
628,0.3896,0.46375000000000005,0.453,0.486,0.496,0.49149999999999994,0.483,0.39625000000000005,0.38550000000000006,0.39049999999999996,0.41325,0.45025000000000004,0.4492,0.473,0.46225000000000005,0.31575000000000003,0.308,0.008
629,0.3902,0.46425000000000005,0.4535,0.486,0.49624999999999997,0.49149999999999994,0.48275,0.39675000000000005,0.38625,0.39075000000000004,0.41374999999999995,0.451,0.4502,0.47375,0.463,0.316,0.30825,0.008
630,0.39039999999999997,0.46425000000000005,0.45325000000000004,0.486,0.496,0.49149999999999994,0.4825,0.39675000000000005,0.3865,0.391,0.41424999999999995,0.4515,0.4508,0.47424999999999995,0.46325,0.316,0.308,0.008
631,0.3902,0.46425000000000005,0.45325000000000004,0.48574999999999996,0.49550000000000005,0.49124999999999996,0.48224999999999996,0.3965000000000001,0.38625,0.39125000000000004,0.41374999999999995,0.4515,0.45099999999999996,0.47424999999999995,0.46349999999999997,0.3155,0.3075,0.008
632,0.3902,0.46425000000000005,0.453,0.48524999999999996,0.49474999999999997,0.49024999999999996,0.4805,0.3965000000000001,0.38625,0.39075000000000004,0.4135,0.4515,0.45099999999999996,0.47424999999999995,0.46349999999999997,0.31425,0.306,0.008
633,0.38960000000000006,0.4645,0.4525,0.48475,0.49425,0.49,0.4805,0.39625000000000005,0.386,0.39075000000000004,0.4135,0.4515,0.45099999999999996,0.4744999999999999,0.46375,0.3135,0.3055,0.008
634,0.3894,0.4645,0.4525,0.48475,0.49425,0.48950000000000005,0.48,0.39625000000000005,0.386,0.39075000000000004,0.4135,0.452,0.45099999999999996,0.475,0.46375,0.31325000000000003,0.30524999999999997,0.008
635,0.3896,0.4645,0.4525,0.4845,0.49425,0.48950000000000005,0.47974999999999995,0.3965,0.386,0.39075000000000004,0.4135,0.4525,0.4516,0.4755,0.46425,0.313,0.305,0.008
636,0.3896,0.46525,0.45275000000000004,0.4845,0.49425,0.48924999999999996,0.47974999999999995,0.3965,0.386,0.39125000000000004,0.41374999999999995,0.45275000000000004,0.45220000000000005,0.47574999999999995,0.46425,0.313,0.305,0.008
637,0.3896,0.46549999999999997,0.45225000000000004,0.48424999999999996,0.494,0.489,0.479,0.39675000000000005,0.386,0.39125000000000004,0.41374999999999995,0.4535,0.4524,0.476,0.46425,0.313,0.3045,0.008
638,0.3896,0.46549999999999997,0.45225000000000004,0.484,0.49324999999999997,0.489,0.479,0.39675000000000005,0.386,0.39125000000000004,0.414,0.45425,0.4524,0.476,0.46475,0.312,0.30425,0.008
639,0.3896,0.46575,0.45225000000000004,0.48350000000000004,0.49275,0.48825,0.47875,0.39675000000000005,0.386,0.39125000000000004,0.414,0.45475000000000004,0.4526,0.476,0.46475,0.31175,0.30375,0.008
640,0.3896,0.46575,0.452,0.48350000000000004,0.49224999999999997,0.48825,0.47824999999999995,0.396,0.38575000000000004,0.391,0.41375,0.455,0.45280000000000004,0.47625,0.46475,0.31125,0.3025,0.008
641,0.3896,0.46575,0.45175,0.48350000000000004,0.49175,0.48724999999999996,0.47775,0.396,0.38575000000000004,0.391,0.4135,0.455,0.45280000000000004,0.47625,0.465,0.3105,0.30174999999999996,0.008
642,0.3888,0.4655,0.45125000000000004,0.48249999999999993,0.4915,0.48650000000000004,0.47724999999999995,0.396,0.38525000000000004,0.391,0.4135,0.455,0.45280000000000004,0.4765,0.46475,0.30924999999999997,0.30075,0.007
643,0.3886,0.4655,0.45075000000000004,0.48224999999999996,0.49125,0.48574999999999996,0.4765,0.39525,0.38525000000000004,0.391,0.4135,0.455,0.45280000000000004,0.4765,0.46475,0.30924999999999997,0.30075,0.008
644,0.3886,0.4655,0.4505,0.482,0.491,0.485,0.47624999999999995,0.395,0.38525000000000004,0.391,0.4135,0.45525000000000004,0.45280000000000004,0.4765,0.46475,0.30874999999999997,0.30024999999999996,0.007
645,0.388,0.4655,0.45,0.48124999999999996,0.49024999999999996,0.4845,0.47524999999999995,0.395,0.38525000000000004,0.3905,0.41325,0.45525000000000004,0.453,0.4765,0.46475,0.3085,0.29875,0.007
646,0.38760000000000006,0.4655,0.44975,0.481,0.48924999999999996,0.48424999999999996,0.47475,0.3945000000000001,0.38525000000000004,0.3905,0.413,0.45525000000000004,0.4532,0.477,0.46475,0.30775,0.29875,0.007
647,0.38760000000000006,0.465,0.44925000000000004,0.48050000000000004,0.489,0.4835,0.474,0.39425,0.38525000000000004,0.39025,0.4125,0.4555,0.4532,0.47674999999999995,0.46475,0.3065,0.29825,0.007
648,0.3874,0.465,0.44875000000000004,0.48024999999999995,0.48824999999999996,0.483,0.47350000000000003,0.39425,0.385,0.38975000000000004,0.4125,0.4555,0.4532,0.47674999999999995,0.46425,0.3065,0.29774999999999996,0.007
649,0.3874,0.465,0.44825000000000004,0.47924999999999995,0.48775,0.48275,0.4725,0.39375000000000004,0.385,0.38975000000000004,0.41225,0.4555,0.453,0.47674999999999995,0.464,0.30575,0.29724999999999996,0.007
650,0.3867999999999999,0.46475,0.448,0.47875,0.487,0.482,0.4715,0.39375000000000004,0.385,0.38950000000000007,0.41225,0.4555,0.453,0.477,0.46375000000000005,0.30524999999999997,0.29675,0.007
651,0.3867999999999999,0.46425,0.4475,0.47824999999999995,0.48674999999999996,0.48125,0.47124999999999995,0.39350000000000007,0.38425,0.38950000000000007,0.41225,0.45525,0.453,0.477,0.46375000000000005,0.305,0.29624999999999996,0.007
652,0.3867999999999999,0.46425,0.447,0.47775,0.48649999999999993,0.48075,0.471,0.39350000000000007,0.38425,0.38950000000000007,0.41225,0.456,0.4532,0.47675,0.464,0.30474999999999997,0.29574999999999996,0.007
653,0.3867999999999999,0.46425,0.447,0.47724999999999995,0.486,0.48,0.46975,0.39350000000000007,0.38425,0.38975000000000004,0.41225,0.45625000000000004,0.4532,0.47675,0.464,0.3045,0.29574999999999996,0.007
654,0.38639999999999997,0.46425,0.44675000000000004,0.47724999999999995,0.48524999999999996,0.47924999999999995,0.46950000000000003,0.39350000000000007,0.384,0.38950000000000007,0.412,0.45675000000000004,0.45339999999999997,0.47675,0.4635,0.3045,0.29574999999999996,0.007
655,0.3862,0.464,0.44575,0.47624999999999995,0.48475,0.47850000000000004,0.46875,0.39325000000000004,0.38350000000000006,0.38925,0.412,0.45675000000000004,0.45280000000000004,0.4764999999999999,0.4635,0.3035,0.29475,0.007
656,0.3854,0.46325000000000005,0.445,0.475,0.4835,0.47775,0.46775,0.3925,0.38325,0.389,0.41125,0.4565,0.45280000000000004,0.47624999999999995,0.46275,0.303,0.294,0.007
657,0.3844,0.46175,0.444,0.4735,0.482,0.47624999999999995,0.46625,0.39149999999999996,0.38225000000000003,0.38775000000000004,0.4095,0.4555,0.4514,0.47550000000000003,0.46199999999999997,0.30074999999999996,0.292,0.007
658,0.3838,0.46075,0.443,0.47275,0.48124999999999996,0.47425,0.46475000000000005,0.3905,0.38125,0.3865,0.40800000000000003,0.455,0.4506,0.47475,0.46075,0.3,0.29075,0.007
659,0.3838,0.46049999999999996,0.4425,0.47225,0.481,0.4735,0.46425,0.39025,0.38125,0.38625,0.40825,0.45475,0.4506,0.47475,0.46075,0.29924999999999996,0.29075,0.007
660,0.3842,0.46049999999999996,0.44275,0.47225,0.481,0.47375,0.46425,0.39050000000000007,0.38125,0.38650000000000007,0.40925,0.4555,0.4508,0.47475,0.46049999999999996,0.3,0.291,0.007
661,0.38520000000000004,0.46125000000000005,0.443,0.47250000000000003,0.48075,0.474,0.4645,0.39125,0.382,0.388,0.40974999999999995,0.456,0.4518,0.475,0.4615,0.301,0.292,0.007
662,0.3854,0.46175,0.443,0.47225,0.48075,0.474,0.46475,0.39225,0.38250000000000006,0.3885,0.41025,0.4565,0.4524,0.47525,0.46225000000000005,0.3015,0.293,0.007
663,0.3856,0.46175,0.443,0.47225,0.48050000000000004,0.47374999999999995,0.464,0.39225,0.38250000000000006,0.38875,0.41025,0.45675,0.4524,0.47525,0.46225000000000005,0.3015,0.293,0.008
664,0.3856,0.46175,0.4425,0.471,0.4795,0.47275,0.46325,0.39149999999999996,0.38225000000000003,0.3885,0.41025,0.45675000000000004,0.4524,0.47450000000000003,0.46175,0.3015,0.2925,0.008
665,0.3848,0.46125,0.442,0.4705,0.47875,0.47175,0.46225,0.39149999999999996,0.382,0.3885,0.41025,0.4565,0.4516,0.47425,0.46175,0.30074999999999996,0.29174999999999995,0.008
666,0.3844,0.4605,0.44125000000000003,0.46925,0.47775,0.47050000000000003,0.46125,0.39075000000000004,0.381,0.387,0.40900000000000003,0.45575,0.4514,0.47374999999999995,0.46075,0.3,0.29075,0.008
667,0.38420000000000004,0.4595,0.44,0.46875,0.47675,0.46875,0.4595,0.39,0.38075000000000003,0.3865,0.4085,0.45525000000000004,0.4508,0.47275,0.45975000000000005,0.29874999999999996,0.28974999999999995,0.008
668,0.3836,0.4585,0.43875,0.46725,0.476,0.46775,0.45875,0.389,0.38,0.386,0.40725,0.45475,0.44960000000000006,0.4725,0.459,0.29824999999999996,0.28875,0.008
669,0.383,0.45825,0.438,0.4665,0.47525,0.46675000000000005,0.458,0.38849999999999996,0.37975000000000003,0.38525,0.407,0.454,0.4494000000000001,0.4725,0.45875,0.2975,0.2885,0.008
670,0.38280000000000003,0.4575,0.4375,0.46625,0.47475,0.46675000000000005,0.4575,0.38825,0.37975000000000003,0.38525,0.4065,0.454,0.449,0.4715,0.45825,0.2975,0.2885,0.008
671,0.38239999999999996,0.45725000000000005,0.4375,0.466,0.47424999999999995,0.4665,0.45725,0.388,0.37975000000000003,0.38525,0.40625,0.454,0.44880000000000003,0.4715,0.458,0.2975,0.288,0.008
672,0.38239999999999996,0.45675000000000004,0.437,0.465,0.473,0.46549999999999997,0.45625000000000004,0.38775000000000004,0.37950000000000006,0.38525,0.406,0.45375000000000004,0.44880000000000003,0.47075,0.4575,0.2975,0.28774999999999995,0.008
673,0.3822,0.4565,0.43624999999999997,0.46425000000000005,0.47225,0.46475,0.45525,0.38775000000000004,0.379,0.38475,0.40574999999999994,0.45275,0.4476,0.46975,0.45675,0.2965,0.2875,0.008
674,0.38160000000000005,0.4555,0.435,0.46275,0.47050000000000003,0.46375,0.45425000000000004,0.38725,0.3785,0.38425000000000004,0.4045,0.4525,0.4468,0.46900000000000003,0.456,0.29575,0.28724999999999995,0.008
675,0.38120000000000004,0.45425,0.43424999999999997,0.46175,0.47025,0.46325,0.453,0.38650000000000007,0.378,0.38375000000000004,0.40425,0.45125000000000004,0.4462,0.46825,0.455,0.29524999999999996,0.28675,0.008
676,0.38059999999999994,0.4535,0.433,0.46075,0.469,0.46125,0.452,0.38625,0.37675000000000003,0.38275000000000003,0.40349999999999997,0.45025,0.44559999999999994,0.46725,0.45425,0.295,0.28574999999999995,0.008
677,0.38,0.45225,0.43175,0.4595,0.46775,0.4595,0.4505,0.385,0.376,0.38175000000000003,0.40274999999999994,0.4495,0.4444,0.4665,0.45275000000000004,0.29425,0.28500000000000003,0.008
678,0.379,0.45075,0.431,0.458,0.46599999999999997,0.458,0.44925000000000004,0.384,0.375,0.38049999999999995,0.40125,0.449,0.4438,0.46525,0.451,0.2935,0.2835,0.008
679,0.37860000000000005,0.44975,0.42924999999999996,0.4565,0.46525000000000005,0.4565,0.448,0.3835,0.37349999999999994,0.3795,0.39975000000000005,0.448,0.44160000000000005,0.46399999999999997,0.45,0.2925,0.2825,0.008
680,0.37839999999999996,0.4485,0.42874999999999996,0.45575,0.4645,0.456,0.447,0.38275000000000003,0.37349999999999994,0.3795,0.39975000000000005,0.44725000000000004,0.44140000000000007,0.46325000000000005,0.44975000000000004,0.292,0.28225,0.008
681,0.378,0.4485,0.42825,0.45575,0.46399999999999997,0.4555,0.4465,0.38275000000000003,0.37324999999999997,0.3795,0.39975000000000005,0.44725000000000004,0.4412,0.463,0.4495,0.292,0.28224999999999995,0.008
682,0.378,0.4485,0.428,0.45525,0.46375,0.45525000000000004,0.4465,0.38275000000000003,0.37324999999999997,0.3795,0.39975000000000005,0.44675,0.441,0.46275000000000005,0.449,0.2925,0.28224999999999995,0.008
683,0.378,0.44825,0.42775,0.454,0.46299999999999997,0.455,0.44575000000000004,0.38275000000000003,0.37349999999999994,0.37975000000000003,0.39975000000000005,0.4465,0.441,0.4625,0.449,0.293,0.2825,0.008
684,0.378,0.4475,0.42775,0.45325,0.4625,0.45425,0.4455,0.38275000000000003,0.37324999999999997,0.3795,0.399,0.446,0.441,0.46175,0.4485,0.293,0.2825,0.008
685,0.37760000000000005,0.44725000000000004,0.427,0.45225000000000004,0.4605,0.45325000000000004,0.44425000000000003,0.38250000000000006,0.373,0.37875000000000003,0.399,0.4455,0.44060000000000005,0.4605,0.4475,0.293,0.28224999999999995,0.008
686,0.37720000000000004,0.4455,0.42524999999999996,0.4515,0.4595,0.452,0.4425,0.38125000000000003,0.372,0.37725000000000003,0.39775000000000005,0.445,0.43900000000000006,0.459,0.4465,0.29225,0.282,0.008
687,0.37679999999999997,0.4445,0.42524999999999996,0.44975000000000004,0.45925,0.45,0.44175,0.381,0.371,0.37675000000000003,0.397,0.44425000000000003,0.438,0.45875000000000005,0.44525000000000003,0.2915,0.2815,0.008
688,0.37639999999999996,0.44275000000000003,0.42324999999999996,0.449,0.4575,0.44825,0.4405,0.38075,0.37074999999999997,0.37649999999999995,0.39675000000000005,0.44325,0.43739999999999996,0.45799999999999996,0.44425000000000003,0.29124999999999995,0.2805,0.008
689,0.3758,0.4415,0.4225,0.448,0.4575,0.4475,0.43975,0.37949999999999995,0.36949999999999994,0.37575000000000003,0.3955000000000001,0.4415,0.4366,0.45699999999999996,0.44325000000000003,0.29075,0.28,0.008
690,0.3752,0.4405,0.4215,0.447,0.456,0.447,0.43825000000000003,0.37875000000000003,0.36949999999999994,0.37549999999999994,0.395,0.44075,0.43520000000000003,0.4565,0.44225000000000003,0.29025,0.2795,0.008
691,0.37439999999999996,0.44025,0.4205,0.44525,0.455,0.4455,0.43775,0.37825,0.36875,0.375,0.39425000000000004,0.43975000000000003,0.4342,0.4555,0.44075,0.28975,0.27925,0.008
692,0.374,0.4395,0.41925,0.4445,0.45325000000000004,0.44475000000000003,0.436,0.37750000000000006,0.36824999999999997,0.3745,0.39349999999999996,0.4385,0.43360000000000004,0.4535,0.44,0.28874999999999995,0.27925,0.008
693,0.37320000000000003,0.43775,0.41824999999999996,0.4435,0.4525,0.44275000000000003,0.43524999999999997,0.37675,0.36674999999999996,0.373,0.39275000000000004,0.4375,0.43179999999999996,0.452,0.43875000000000003,0.28874999999999995,0.2785,0.008
694,0.3726,0.4365,0.41725,0.442,0.4505,0.44225000000000003,0.433,0.3755,0.36625,0.37224999999999997,0.39175,0.43624999999999997,0.4302,0.45075000000000004,0.43725,0.28825,0.278,0.008
695,0.372,0.435,0.416,0.441,0.449,0.4405,0.43175,0.37374999999999997,0.36524999999999996,0.37075,0.38975000000000004,0.435,0.4286,0.4495,0.4355,0.28774999999999995,0.2775,0.007
696,0.37039999999999995,0.4325,0.41375,0.439,0.4475,0.43875000000000003,0.43,0.372,0.36375,0.36875,0.388,0.4325,0.42679999999999996,0.44825000000000004,0.434,0.28600000000000003,0.276,0.007
697,0.36900000000000005,0.4305,0.41100000000000003,0.43674999999999997,0.4455,0.43624999999999997,0.42724999999999996,0.37050000000000005,0.36225,0.36724999999999997,0.386,0.43175,0.42400000000000004,0.44675000000000004,0.4305,0.28400000000000003,0.27475000000000005,0.007
