wavelength,S10 Irrad 1,S10 Irrad 2,S10 Irrad 3,S10 Irrad 4,S10 Irrad 5,S10 Irrad 6,S10 Irrad 7,S10 Irrad 8,S10 Postheat,S10 Preheat,blank
917,58.425,58.825,64.0,57.32000000000001,61.3,63.575,62.75,62.1,59.824999999999996,62.625,98.8
918,58.8,58.77499999999999,64.10000000000001,57.48,61.25,63.5,62.725,62.1,59.775,62.45,98.9
919,58.825,58.8,64.075,57.519999999999996,61.275,63.45,62.85,62.1,59.900000000000006,62.349999999999994,99.2
920,58.825,58.89999999999999,63.825,57.61999999999999,61.55,63.275,62.875,62.2,59.975,62.27499999999999,99.1
921,58.775,58.9,63.4,57.54,61.525,63.0,62.825,62.2,59.925,62.075,98.9
922,58.6,59.075,63.325,57.52,61.5,63.0,62.875,62.4,59.875,62.224999999999994,98.8
923,58.525,59.025000000000006,63.300000000000004,57.55999999999999,61.575,63.0,62.900000000000006,62.5,59.825,62.25,98.7
924,58.55,59.025000000000006,63.275000000000006,57.519999999999996,61.52499999999999,63.05,62.8,62.5,59.8,62.25,98.7
925,58.55,59.0,63.225,57.54,61.5,63.025,62.825,62.5,59.775,62.199999999999996,98.6
926,58.55,59.0,63.2,57.56,61.52499999999999,63.05,62.8,62.5,59.8,62.2,98.6
927,58.55,58.974999999999994,63.225,57.480000000000004,61.55,63.1,62.775000000000006,62.5,59.8,62.25,98.6
928,58.6,59.02499999999999,63.25,57.58,61.575,63.1,63.025,62.5,59.825,62.225,98.6
929,58.574999999999996,58.95,63.275,57.5,61.5,63.125,63.025,62.5,59.875,62.15,98.7
930,58.55,59.02499999999999,63.275,57.5,61.425,63.1,63.025,62.5,59.775,62.15,98.6
931,58.599999999999994,58.974999999999994,63.225,57.46,61.400000000000006,63.125,62.875,62.5,59.775,62.15,98.6
932,58.599999999999994,59.0,63.275,57.480000000000004,61.400000000000006,63.2,62.925,62.6,59.775,62.1,98.6
933,58.625,59.0,63.275,57.5,61.449999999999996,63.425,62.975,62.6,59.775,62.125,98.6
934,58.64999999999999,59.0,63.325,57.5,61.55,63.35,63.025,62.6,59.775,62.2,98.6
935,58.675,58.974999999999994,63.325,57.480000000000004,61.574999999999996,63.324999999999996,62.974999999999994,62.6,59.85,62.25,98.6
936,58.675,58.974999999999994,63.325,57.6,61.625,63.37499999999999,62.949999999999996,62.6,59.85,62.25,98.6
937,58.675,59.0,63.825,57.71999999999999,61.625,63.425,63.1,62.6,59.825,62.225,98.6
938,58.75000000000001,59.0,63.825,57.8,61.65,63.525000000000006,63.14999999999999,62.8,59.875,62.275,98.6
939,58.75000000000001,59.05,63.85,57.779999999999994,61.8,63.575,63.175,62.8,59.9,62.25,98.5
940,58.875,59.05,63.875,57.779999999999994,61.724999999999994,63.60000000000001,63.224999999999994,62.8,59.925000000000004,62.175,98.5
941,58.875,59.125,63.800000000000004,57.919999999999995,61.825,63.55,63.3,62.8,60.05,62.199999999999996,98.6
942,58.925000000000004,59.25,63.775,57.98,61.849999999999994,63.550000000000004,63.275,62.8,60.150000000000006,62.199999999999996,98.6
943,58.975,59.35,63.775000000000006,57.98,61.9,63.575,63.3,63.1,60.25,62.199999999999996,98.6
944,59.0,59.4,63.75,57.98,61.95,63.64999999999999,63.3,63.1,60.225,62.25,98.6
945,59.075,59.425,63.77499999999999,58.04,61.974999999999994,63.625,63.349999999999994,63.1,60.25,62.425,98.6
946,59.224999999999994,59.474999999999994,63.775000000000006,58.08,62.075,63.675,63.400000000000006,63.2,60.25,62.45,98.6
947,59.2,59.574999999999996,63.775000000000006,58.2,62.075,63.675,63.39999999999999,63.2,60.25,62.45,98.6
948,59.199999999999996,59.6,63.8,58.160000000000004,62.125,63.775,63.474999999999994,63.1,60.275,62.45,98.5
949,59.25,59.625,63.849999999999994,58.260000000000005,62.099999999999994,63.875,63.525,62.9,60.275,62.47500000000001,98.5
950,58.375,58.45,62.625,56.98,61.074999999999996,62.75,62.375,61.9,58.925,61.375,98.5
951,57.25,57.15,61.425,55.74000000000001,59.974999999999994,61.5,61.199999999999996,60.6,57.875,60.275000000000006,98.4
952,56.8,56.925000000000004,61.24999999999999,55.339999999999996,59.474999999999994,61.074999999999996,60.75,60.3,57.725,60.1,98.4
953,56.775000000000006,56.875,61.075,55.220000000000006,59.35000000000001,60.849999999999994,60.650000000000006,60.3,57.575,59.925,98.3
954,56.675,56.77499999999999,60.975,55.120000000000005,59.225,60.775000000000006,60.575,60.1,57.55,59.5,98.3
955,56.525000000000006,56.55,60.675,55.0,58.974999999999994,60.574999999999996,60.324999999999996,59.9,57.474999999999994,59.474999999999994,98.3
956,56.2,56.349999999999994,60.3,54.760000000000005,58.6,60.199999999999996,60.05,59.8,57.275,59.37499999999999,98.3
957,56.025,56.125,60.00000000000001,54.5,58.375,59.9,59.775000000000006,59.4,56.825,59.099999999999994,98.3
958,55.8,55.775,59.599999999999994,54.06,58.099999999999994,59.525,59.574999999999996,59.0,56.550000000000004,58.849999999999994,98.3
959,55.45,55.5,59.45,53.879999999999995,57.725,59.325,59.224999999999994,58.8,56.4,58.65,98.4
960,55.225,55.175,59.199999999999996,53.779999999999994,57.6,59.125,58.925000000000004,58.7,56.225,58.5,98.4
961,55.125,55.15,59.075,53.64,57.425000000000004,58.925000000000004,58.8,58.5,56.125,58.375,98.4
962,55.05,55.05,58.95,53.4,57.325,58.9,58.724999999999994,58.5,55.974999999999994,58.24999999999999,98.4
963,55.0,55.0,58.849999999999994,53.21999999999999,57.275,58.7,58.6,58.4,55.95,58.075,98.4
964,54.925,54.775000000000006,58.775000000000006,53.14,57.15,58.6,58.425000000000004,58.2,55.85,57.9,98.4
965,54.775000000000006,54.675,58.6,53.06,57.050000000000004,58.45,58.27499999999999,58.0,55.7,57.7,98.4
966,54.675,54.425000000000004,58.35,52.879999999999995,56.7,58.224999999999994,58.10000000000001,57.7,55.55,57.574999999999996,98.4
967,54.449999999999996,54.325,58.150000000000006,52.779999999999994,56.50000000000001,57.975,57.85,57.5,55.275,57.425,98.4
968,54.125,54.0,57.925,52.48,56.125,57.8,57.675,57.2,54.99999999999999,57.075,98.4
969,53.85,53.5,57.575,52.04,55.849999999999994,57.400000000000006,57.349999999999994,56.9,54.625,56.77499999999999,98.5
970,53.575,53.05,57.150000000000006,51.620000000000005,55.475,57.05,56.775000000000006,56.4,54.275,56.425000000000004,98.5
971,53.375,52.95,56.95,51.46,55.275000000000006,56.75,56.55,56.3,54.075,56.3,98.7
972,53.35,52.95,56.9,51.48,55.349999999999994,56.724999999999994,56.599999999999994,56.2,54.075,56.3,98.6
973,53.4,53.1,57.025,51.58,55.4,56.775,56.675,56.2,54.15,56.45,98.6
974,53.62500000000001,53.45,57.2,51.8,55.55,56.824999999999996,56.95,56.3,54.5,56.5,98.5
975,53.900000000000006,53.599999999999994,57.425,52.04,55.625,57.125,57.15,56.6,54.775,56.625,98.5
976,54.05,53.625,57.575,52.1,55.95,57.224999999999994,57.35000000000001,56.8,54.800000000000004,56.8,98.5
977,54.075,53.699999999999996,57.625,52.14000000000001,56.0,57.275000000000006,57.325,57.0,54.875,56.8,98.5
978,54.12500000000001,53.8,57.650000000000006,52.36,56.075,57.39999999999999,57.400000000000006,57.1,54.925000000000004,56.95,98.5
979,54.35,54.05,57.72500000000001,52.67999999999999,56.475,57.75,57.825,57.7,55.025,57.35,98.4
980,55.275,55.125,58.85,53.32000000000001,57.074999999999996,58.75,58.0,57.9,55.675,57.95,98.5
981,56.675,56.075,60.2,54.14,58.64999999999999,59.675,59.775,59.0,56.275000000000006,58.8,98.3
982,57.5,56.574999999999996,60.9,55.0,59.224999999999994,60.9,60.25,59.4,56.650000000000006,59.05,98.4
983,57.825,57.4,61.27499999999999,55.94,59.625,61.300000000000004,60.824999999999996,59.7,57.550000000000004,59.325,99.0
984,57.875,58.1,61.4,56.02,60.075,61.625,61.199999999999996,60.3,57.6,59.675,98.3
985,57.37499999999999,57.875,61.075,56.019999999999996,59.625,61.125,61.1,60.7,57.425,59.725,98.0
986,56.825,56.825,60.3,55.4,59.05,60.05,60.575,60.1,57.025000000000006,59.5,98.0
987,55.7,56.025,59.400000000000006,54.24000000000001,58.1,59.025000000000006,59.800000000000004,59.3,56.275,58.650000000000006,98.0
988,55.05,55.125,58.324999999999996,53.120000000000005,57.175,58.275000000000006,58.6,58.7,55.525,57.85000000000001,97.8
989,54.7,54.8,58.2,52.98,56.875,58.150000000000006,58.275000000000006,58.1,55.400000000000006,57.775000000000006,97.8
990,54.7,54.724999999999994,58.225,52.94,56.849999999999994,58.175,58.175,57.9,55.425,57.75,98.2
991,54.975,54.8,58.3,53.019999999999996,56.95,58.449999999999996,58.25,58.1,55.474999999999994,57.875,98.2
992,55.275,54.974999999999994,58.6,53.1,57.2,58.775,58.525,58.5,55.7,58.025000000000006,98.3
993,56.125,55.175,59.35,53.620000000000005,57.7,59.324999999999996,59.175,58.6,56.8,58.325,98.4
994,56.7,56.425,60.85,54.02,58.775,61.05,60.05,59.8,57.675,58.650000000000006,99.8
995,57.825,57.425,61.65,55.54,59.25,62.025,60.8,60.7,58.1,60.0,99.7
996,58.325,58.125,61.975,56.65999999999999,60.375,62.175,61.675,61.7,58.65,60.650000000000006,99.9
997,58.625,58.574999999999996,62.0,57.32000000000001,60.974999999999994,62.65,61.949999999999996,61.7,58.8,60.925,99.8
998,58.55,58.4,61.875,57.279999999999994,61.025000000000006,62.625,62.12500000000001,61.8,58.8,60.949999999999996,98.5
999,58.425,58.375,61.375,56.98,60.974999999999994,62.25,61.975,61.4,58.55,60.775,97.8
1000.00,58.075,58.0,61.3,56.42,60.300000000000004,61.575,61.625,61.2,58.4,60.425000000000004,97.9
1001.00,57.574999999999996,57.6,60.875,55.71999999999999,59.6,60.75,61.075,60.8,58.075,60.02499999999999,97.9
1002.00,57.325,57.025000000000006,60.675,55.04,59.05,60.225,60.65,60.3,57.724999999999994,59.7,98.2
1003.00,57.175,56.75,60.175000000000004,54.88000000000001,58.974999999999994,60.25,60.35,60.1,57.45,59.475,98.2
1004.00,56.900000000000006,56.6,59.925,54.88000000000001,58.8,60.0,60.175,59.9,57.25,59.349999999999994,98.3
1005.00,56.525000000000006,56.575,59.89999999999999,54.81999999999999,58.8,59.95,60.125,59.9,57.225,59.224999999999994,98.3
1006.00,56.5,56.52499999999999,59.974999999999994,54.58,58.775,59.95,60.150000000000006,59.9,57.225,59.349999999999994,98.3
1007.00,56.550000000000004,56.599999999999994,59.9,54.6,58.7,59.925,60.150000000000006,59.9,57.2,59.275,98.3
1008.00,56.550000000000004,56.575,59.85,54.58,58.775000000000006,59.975,60.125,59.9,57.150000000000006,59.3,98.3
1009.00,56.8,56.575,59.85,54.52,58.75,59.975,60.099999999999994,59.8,57.150000000000006,59.275,98.4
1010.00,56.650000000000006,56.575,59.925,54.52,58.625,59.975,60.099999999999994,59.8,57.25,59.175,98.4
1011.00,56.65,56.425000000000004,59.949999999999996,54.5,58.7,60.0,60.175,59.9,57.275000000000006,59.199999999999996,98.5
1012.00,56.775000000000006,56.425000000000004,60.05,54.46,58.95,59.975,60.175,59.9,57.275,59.15,98.5
1013.00,56.775,56.725,60.3,54.6,59.4,60.125,60.224999999999994,60.0,57.35,59.375,98.5
1014.00,57.05,56.8,60.425,54.84000000000001,59.475,60.625,60.425,59.9,57.3,59.4,98.2
1015.00,57.125,56.85,60.5,54.839999999999996,59.449999999999996,60.625,60.45,60.4,57.449999999999996,59.275,98.0
1016.00,57.2,56.85,60.525,55.0,59.4,60.599999999999994,60.45,60.2,57.5,59.425,98.1
1017.00,57.275,56.975,60.37499999999999,55.04,59.4,60.650000000000006,60.5,60.3,57.575,59.425,98.6
1018.00,57.25,57.074999999999996,60.349999999999994,54.96,59.35,60.625,60.45,60.3,57.72500000000001,59.45,98.7
1019.00,57.2,57.05,60.275,54.94,59.3,60.575,60.425000000000004,60.1,57.525000000000006,59.425000000000004,98.7
1020.00,56.975,56.625,60.275,54.9,59.025000000000006,60.2,60.275,59.8,57.449999999999996,59.125,98.6
1021.00,56.625,56.449999999999996,59.824999999999996,54.52,58.575,59.95,60.025,59.6,57.2,58.925,98.6
1022.00,56.375,55.95,59.324999999999996,54.239999999999995,58.425000000000004,59.625,59.65,59.3,56.974999999999994,58.875,98.6
1023.00,56.3,55.75,59.25,54.120000000000005,58.3,59.2,59.45,58.8,56.7,58.7,98.5
1024.00,56.125,55.675,59.050000000000004,53.879999999999995,58.099999999999994,59.150000000000006,59.25,58.8,56.425,58.6,98.4
1025.00,55.875,55.474999999999994,58.95,53.779999999999994,57.9,58.875,59.224999999999994,58.8,56.375,58.375,98.5
1026.00,55.75,55.35,58.87499999999999,53.660000000000004,57.724999999999994,58.775000000000006,58.95,58.7,56.25,58.1,98.6
1027.00,55.675000000000004,55.125,58.6,53.480000000000004,57.4,58.65,58.775,58.5,56.2,58.074999999999996,98.5
1028.00,55.5,54.925,58.550000000000004,53.3,57.275,58.425,58.725,58.5,56.025,57.900000000000006,98.5
1029.00,55.45,54.925,58.550000000000004,53.160000000000004,57.1,58.3,58.675,58.4,55.925000000000004,57.8,98.5
1030.00,55.325,54.875,58.5,53.06,56.974999999999994,58.224999999999994,58.575,58.4,55.9,57.675,98.5
1031.00,55.15,54.8,58.45,52.959999999999994,56.95,58.025000000000006,58.475,58.3,55.825,57.675,98.3
1032.00,55.099999999999994,54.650000000000006,58.35,52.839999999999996,56.875,57.975,58.425000000000004,58.3,55.75,57.625,98.3
1033.00,55.025,54.675,57.925,52.739999999999995,56.675000000000004,57.85,58.300000000000004,58.3,55.7,57.55,98.2
1034.00,54.95,54.525,57.849999999999994,52.739999999999995,56.574999999999996,57.699999999999996,58.225,57.9,55.574999999999996,57.475,98.4
1035.00,54.75,54.425,57.525,52.67999999999999,56.599999999999994,57.550000000000004,58.1,57.8,55.375,57.4,98.0
1036.00,54.7,54.375,57.5,52.54,56.575,57.25,57.875,57.5,55.375,57.099999999999994,98.1
1037.00,54.55,54.12500000000001,57.325,52.48,56.4,56.9,57.675,57.2,55.10000000000001,56.85,98.0
1038.00,54.525,53.825,57.25,52.220000000000006,55.95,56.775,57.375,57.1,54.95,56.775,98.0
1039.00,54.224999999999994,53.6,56.875,51.98,55.625,56.6,57.0,56.9,54.724999999999994,56.425000000000004,98.0
1040.00,54.025,53.525,56.525000000000006,51.71999999999999,55.375,56.3,56.8,56.7,54.375,56.25,98.0
1041.00,53.75,53.199999999999996,56.275000000000006,51.64,55.325,56.074999999999996,56.550000000000004,56.6,54.2,56.150000000000006,97.9
1042.00,53.6,53.075,56.05,51.339999999999996,55.0,55.75,56.375,56.3,54.175,55.95,98.0
1043.00,53.45,52.975,55.900000000000006,51.120000000000005,54.775000000000006,55.675000000000004,56.175000000000004,56.3,54.025,55.9,98.0
1044.00,53.425,52.95,55.925000000000004,50.98,54.45,55.65,56.125,56.0,53.99999999999999,55.675,98.0
1045.00,53.325,52.575,55.875,50.959999999999994,54.4,55.625,56.025000000000006,56.0,54.05,55.675,98.1
1046.00,53.225,52.449999999999996,55.60000000000001,50.959999999999994,54.275000000000006,55.55,56.0,55.9,54.0,55.6,98.1
1047.00,52.975,52.425,55.425000000000004,50.839999999999996,54.224999999999994,55.49999999999999,55.9,55.6,53.99999999999999,55.6,98.1
1048.00,52.775000000000006,52.425,55.24999999999999,50.739999999999995,54.224999999999994,55.375,55.625,55.5,53.875,55.525,97.9
1049.00,52.8,52.45,55.24999999999999,50.76,54.3,55.275,55.625,55.5,53.824999999999996,55.50000000000001,97.9
1050.00,52.72500000000001,52.35,55.224999999999994,50.72,54.35,55.224999999999994,55.625,55.6,53.85,55.37500000000001,97.9
1051.00,52.8,52.375,55.25,50.620000000000005,54.35,55.2,55.625,55.7,54.0,55.400000000000006,98.1
1052.00,52.825,52.45,55.275,50.64,54.425000000000004,55.224999999999994,55.65,55.8,54.0,55.375,98.3
1053.00,52.85,52.474999999999994,55.199999999999996,50.6,54.4,55.35,55.625,55.8,54.0,55.45,98.3
1054.00,52.974999999999994,52.45,55.175000000000004,50.46,54.375,55.4,55.574999999999996,55.4,53.825,55.400000000000006,98.3
1055.00,53.0,52.47500000000001,55.25,50.480000000000004,54.275000000000006,55.3,55.5,55.4,53.825,55.3,98.3
1056.00,52.925,52.45,55.175,50.46,54.275000000000006,55.125,55.37500000000001,55.4,53.675000000000004,55.3,98.2
1057.00,52.675000000000004,52.25,54.925,50.279999999999994,54.0,54.65,55.175,55.4,53.575,55.175,98.2
1058.00,51.974999999999994,51.725,54.65,49.9,53.6,54.224999999999994,54.675,54.9,53.125,54.77499999999999,98.1
1059.00,51.575,50.8,53.775000000000006,49.61999999999999,53.05,53.324999999999996,53.87500000000001,54.2,52.349999999999994,54.475,98.1
1060.00,50.9,50.125,52.849999999999994,48.959999999999994,51.75,52.474999999999994,53.025000000000006,53.5,51.8,53.45,98.2
1061.00,50.475,50.025,52.2,48.019999999999996,51.175,51.87500000000001,52.525000000000006,53.2,51.55,53.0,98.2
1062.00,50.25,49.825,52.150000000000006,47.88,50.849999999999994,51.65,52.3,53.1,51.150000000000006,52.824999999999996,98.1
1063.00,49.975,49.7,51.95,47.760000000000005,50.8,51.7,52.224999999999994,53.1,51.14999999999999,52.8,98.1
1064.00,49.775000000000006,49.474999999999994,52.0,47.760000000000005,50.775,51.724999999999994,52.225,53.0,51.25,52.95,98.1
1065.00,49.824999999999996,49.5,51.95,47.68,50.65,51.775000000000006,52.099999999999994,52.9,51.075,52.825,98.1
1066.00,49.824999999999996,49.45,51.900000000000006,47.58,50.675000000000004,51.875,52.224999999999994,52.9,51.150000000000006,52.8,98.1
1067.00,49.775,49.425,51.8,47.519999999999996,50.575,51.974999999999994,52.125,52.9,51.075,52.775000000000006,98.1
1068.00,49.824999999999996,49.425,51.7,47.379999999999995,50.6,51.7,51.824999999999996,52.8,50.625,52.574999999999996,98.0
1069.00,49.575,48.975,51.625,47.14,50.575,51.575,51.699999999999996,52.7,50.5,52.525,98.3
1070.00,49.575,48.875,51.5,46.92,50.35,51.400000000000006,51.45,51.5,50.324999999999996,52.224999999999994,98.2
1071.00,49.5,48.675,51.300000000000004,46.720000000000006,50.099999999999994,51.225,51.45,51.6,50.449999999999996,52.074999999999996,98.2
1072.00,49.275000000000006,48.525,51.3,46.68,50.075,51.15,51.325,51.6,50.25000000000001,52.05,98.0
1073.00,49.2,48.425,51.325,46.7,50.025,50.925,51.325,51.8,50.25,51.825,98.0
1074.00,49.2,48.45,51.25,46.58,49.875,51.050000000000004,51.24999999999999,51.7,50.324999999999996,51.949999999999996,97.9
1075.00,49.075,48.349999999999994,50.975,46.6,49.949999999999996,50.975,51.0,51.7,50.325,51.95,97.9
1076.00,49.125,47.99999999999999,50.8,46.46,49.7,50.849999999999994,50.4,51.1,50.05,51.650000000000006,97.9
1077.00,48.925,47.95,50.7,46.239999999999995,49.05,50.224999999999994,50.37500000000001,51.0,49.975,51.650000000000006,97.9
1078.00,48.724999999999994,48.025000000000006,50.574999999999996,46.0,49.025,50.175000000000004,50.225,51.1,49.875,51.425,98.0
1079.00,48.625,48.0,50.675000000000004,46.18000000000001,49.025000000000006,50.15,50.12499999999999,51.0,49.9,51.4,98.0
1080.00,48.625,47.975,50.75,46.279999999999994,48.95,50.1,50.2,51.0,49.95,51.699999999999996,97.9
1081.00,48.425,47.7,50.725,46.08,48.975,49.95,50.3,50.9,49.925000000000004,51.625,97.9
1082.00,48.35000000000001,47.650000000000006,50.675,45.839999999999996,48.9,50.025,50.15,50.9,49.975,51.5,97.9
1083.00,48.175000000000004,47.525000000000006,50.475,45.839999999999996,48.900000000000006,49.875,50.075,51.0,49.9,51.45,97.7
1084.00,48.225,47.47500000000001,50.425,45.7,48.949999999999996,49.625,50.050000000000004,51.0,49.8,51.35,97.8
1085.00,47.925,47.45,50.25,45.74,49.25,49.725,50.050000000000004,51.0,49.8,51.2,97.8
1086.00,48.099999999999994,47.625,50.425,46.04,49.099999999999994,50.25,50.275000000000006,51.1,50.075,51.15,98.2
1087.00,48.224999999999994,47.724999999999994,50.425,46.42,49.075,50.4,50.325,51.1,50.225,51.325,97.6
1088.00,48.2,47.775000000000006,50.35000000000001,46.16,49.025,50.224999999999994,50.225,50.8,50.35,51.325,97.8
1089.00,47.9,47.224999999999994,49.400000000000006,45.959999999999994,48.65,49.7,49.725,50.8,49.925,51.349999999999994,97.7
1090.00,47.6,46.9,49.0,45.739999999999995,48.2,49.5,49.5,50.5,49.875,51.2,97.7
1091.00,47.27499999999999,46.575,48.77499999999999,44.86,47.475,49.150000000000006,49.15,50.3,49.525000000000006,51.075,98.0
1092.00,47.275,46.425,48.8,44.540000000000006,47.425,49.05,49.1,50.2,49.425,50.95,99.1
1093.00,47.324999999999996,46.525,48.825,44.74,47.449999999999996,49.099999999999994,49.15,50.0,49.425000000000004,50.95,98.9
1094.00,47.37499999999999,46.77499999999999,49.025000000000006,44.66,47.775,49.125,49.099999999999994,50.1,49.35,51.025,98.8
1095.00,47.55,46.724999999999994,48.925,44.32,47.775,49.0,49.2,50.1,49.15,51.175,98.2
1096.00,47.425,46.45,48.724999999999994,44.5,47.5,48.825,48.85,49.5,49.075,50.85,98.2
1097.00,47.275000000000006,46.224999999999994,48.65,44.5,47.3,48.625,48.975,49.5,49.0,50.85,98.5
1098.00,46.775,46.325,48.525,44.12,46.974999999999994,48.4,48.925,48.6,49.0,50.85,98.8
1099.00,46.85,46.275,48.625,44.1,46.975,47.949999999999996,48.825,48.3,48.375,49.900000000000006,96.6
1100.00,58.849999999999994,65.69999999999999,68.275,68.56,61.025,63.575,72.07499999999999,67.2,68.89999999999999,62.4,96.6
